category,20200331,20200630,20200930,20201231,20210331,20210630,20210930,20211231,20220331,20220630,20220930,20221231,20230331,20230630,20230930,20231231,20240331,20240630,20240930,20241231
음식,0.0,-0.2073556352179935,-0.4072236135883358,-0.5274339817325853,-0.6306596503493438,-0.8785391907561291,-0.9687175083025608,-0.7891913559981987,-1.0298838742317784,-1.1453065605971844,-1.3691639685242478,-1.4892611827732978,-1.789916175842876,-1.0151319835568273,-1.1383128885383726,-1.2935767414616137,-1.5503864594351384,-1.3762002848120147,-1.8592579168623047,-1.7168023242368378
소매,0.0,0.18087771641478412,0.2530563811265907,0.10279342094627708,0.0797487978321243,-0.10441421085957359,-0.11152831657431506,-0.5419040371162822,-0.5991662765358434,-0.7799340706943099,-0.7803151882847637,-0.977640108901614,-0.5890893522592116,-0.9487569586865732,-0.8763986622568325,-0.9307123793459802,-1.250778906968705,-1.3968088621214036,-1.0745686035231898,-1.8232484433695078
수리·개인,0.0,-0.006493449432262821,0.059141137954542344,0.044114841936510274,0.037393957165411607,0.11115097435643584,0.19203338294612493,0.29760402205956993,0.33462684023901446,0.3858460709557434,0.5080208959464443,0.6425184029468998,0.8447982086038834,0.5292198696708361,0.518541739074406,0.5684011745770512,0.6976542259088951,0.5432938870708988,0.61135993397499,1.0400749295076537
과학·기술,0.0,0.0326614956486031,0.17826151571406612,0.28344558784028706,0.4067337651363374,0.48627286029032213,0.6091371419656619,0.690329852656915,0.7068775159046012,0.7790394451974514,0.8674976575490012,0.8953123139174135,1.248665992339502,1.2046124753154857,1.2330000197303184,1.2760082812683509,1.4405277948616764,1.5538305606994367,1.638210248390072,1.5271098258513707
보건의료,0.0,0.04457540286904971,0.0972358439216201,0.18739362002980853,0.26348204728936153,0.426827389273587,0.36598773018845243,0.4268683537498399,0.47055485824856547,0.46837910090093793,0.45952938652910635,0.5040352913139206,0.1891894566705692,0.2630946163929453,0.2947566978106755,0.3302189355634315,0.3778231578282467,0.4378162419389371,0.4847044545307275,0.5230922194190573
시설관리·임대,0.0,-0.0733241789879564,-0.10163244379279135,-0.10163244379279135,-0.08362180788136797,-0.1672269389563752,-0.15888029820898364,-0.15249050763062488,-0.16185671234344623,-0.14403907969153318,-0.10227596824752494,0.06602949878066289,0.04999264153768568,0.01585988002120775,0.04630185998032399,0.08819202441279916,0.16146438096920335,0.18311621776271325,0.2619357503539148,0.2701343712365678
교육,0.0,0.0659011117950925,0.10244077699827203,0.14751966505236647,0.17092703790746988,0.28046079912185906,0.3487302658774696,0.4431048620217344,0.5926357940706559,0.6673643724779605,0.7081152683860377,0.6908390080766096,0.4342729866724775,0.4771735510294022,0.5202135271154136,0.5180112832212704,0.5570212538598316,0.5268075012270184,0.5489074218120247,0.8241624535789467
부동산,0.0,0.017528613495922496,0.017939043432682045,0.017939043432682045,-0.025666591072251332,0.06749809649879479,-0.01414978121643129,-0.03753050856376783,0.022973069115955536,0.09731075575643366,0.009036955142199155,0.005983029420913777,0.3049363277662547,0.2228174974930428,0.18166150160047811,0.23746450592740054,0.3449992484016482,0.27795756170565955,0.18404294920600917,0.026228606793704756
숙박,0.0,0.049561114042824705,-0.06668176471275178,0.008449715377405909,0.0447246894730684,0.06519477569051846,0.08907352019141213,0.03733461978834596,-0.013082923512987232,0.005516492672579698,0.03409416489854378,0.0010000830199925481,-0.2759927372068596,-0.27275731964494154,-0.25205596585266,-0.20627283174091815,-0.19107414188173832,-0.1535587721448195,-0.17584964247567125,-0.08717700284040397
예술·스포츠,0.0,-0.10393219062806613,-0.13253687705389394,-0.1625894690899572,-0.26306224550080826,-0.2872245546594452,-0.3516861368668289,-0.37412530096752183,-0.3236782909547333,-0.33417652697807787,-0.3345392033947978,-0.33881633580150083,-0.41685734828142795,-0.47613162803457865,-0.5277078286637562,-0.5877342524217894,-0.5872505535439183,-0.596254051326425,-0.6194845954065711,-0.5835746359405523
