caseId,district,rawDong,subtype,scope,period,count,weekendCount,weekdayCount,weekendDays,weekdayDays,weekendPerDay,weekdayPerDay,weekendRatio,day06to18,night18to06,dayShare
action-7,사하구,다대동,수난사고,A,2023,15,8,7,105,260,0.0761904761904762,0.026923076923076925,2.8299319727891157,10,5,0.6666666666666666
action-7,사하구,다대동,수난사고,A,2024,19,4,15,104,262,0.038461538461538464,0.05725190839694656,0.6717948717948719,15,4,0.7894736842105263
action-7,사하구,다대동,수난사고,A,2020–2022,86,37,49,313,783,0.1182108626198083,0.06257982120051085,1.8889613353328552,62,24,0.7209302325581395
action-7,사하구,다대동,수난사고,A,2023–2024,34,12,22,209,522,0.05741626794258373,0.0421455938697318,1.3623314484558504,25,9,0.7352941176470589
action-7,사하구,다대동,수난사고,B,2020,20,10,10,104,262,0.09615384615384616,0.03816793893129771,2.519230769230769,10,10,0.5
action-7,사하구,다대동,수난사고,B,2021,17,11,6,104,261,0.10576923076923077,0.022988505747126436,4.600961538461538,12,5,0.7058823529411765
action-7,사하구,다대동,수난사고,B,2022,13,4,9,105,260,0.0380952380952381,0.03461538461538462,1.1005291005291005,8,5,0.6153846153846154
action-7,사하구,다대동,수난사고,B,2023,7,4,3,105,260,0.0380952380952381,0.011538461538461539,3.301587301587302,5,2,0.7142857142857143
action-7,사하구,다대동,수난사고,B,2024,10,1,9,104,262,0.009615384615384616,0.03435114503816794,0.2799145299145299,9,1,0.9
action-7,사하구,다대동,수난사고,B,2020–2022,50,25,25,313,783,0.07987220447284345,0.031928480204342274,2.5015974440894566,30,20,0.6
action-7,사하구,다대동,수난사고,B,2023–2024,17,5,12,209,522,0.023923444976076555,0.022988505747126436,1.0406698564593302,14,3,0.8235294117647058
action-7,사하구,다대동,수난사고,C,2020,20,10,10,104,262,0.09615384615384616,0.03816793893129771,2.519230769230769,10,10,0.5
action-7,사하구,다대동,수난사고,C,2021,17,11,6,104,261,0.10576923076923077,0.022988505747126436,4.600961538461538,12,5,0.7058823529411765
action-7,사하구,다대동,수난사고,C,2022,13,4,9,105,260,0.0380952380952381,0.03461538461538462,1.1005291005291005,8,5,0.6153846153846154
action-7,사하구,다대동,수난사고,C,2023,7,4,3,105,260,0.0380952380952381,0.011538461538461539,3.301587301587302,5,2,0.7142857142857143
action-7,사하구,다대동,수난사고,C,2024,10,1,9,104,262,0.009615384615384616,0.03435114503816794,0.2799145299145299,9,1,0.9
action-7,사하구,다대동,수난사고,C,2020–2022,50,25,25,313,783,0.07987220447284345,0.031928480204342274,2.5015974440894566,30,20,0.6
action-7,사하구,다대동,수난사고,C,2023–2024,17,5,12,209,522,0.023923444976076555,0.022988505747126436,1.0406698564593302,14,3,0.8235294117647058
action-8,해운대구,우동,수난사고,A,2020,19,9,10,104,262,0.08653846153846154,0.03816793893129771,2.2673076923076922,12,7,0.631578947368421
action-8,해운대구,우동,수난사고,A,2021,22,6,16,104,261,0.057692307692307696,0.06130268199233716,0.9411057692307694,15,7,0.6818181818181818
action-8,해운대구,우동,수난사고,A,2022,22,13,9,105,260,0.12380952380952381,0.03461538461538462,3.5767195767195767,6,16,0.2727272727272727
action-8,해운대구,우동,수난사고,A,2023,23,6,17,105,260,0.05714285714285714,0.06538461538461539,0.8739495798319327,8,15,0.34782608695652173
action-8,해운대구,우동,수난사고,A,2024,25,7,18,104,262,0.0673076923076923,0.06870229007633588,0.9797008547008546,16,9,0.64
action-8,해운대구,우동,수난사고,A,2020–2022,63,28,35,313,783,0.08945686900958466,0.04469987228607918,2.0012779552715654,33,30,0.5238095238095238
action-8,해운대구,우동,수난사고,A,2023–2024,48,13,35,209,522,0.06220095693779904,0.06704980842911877,0.9276828434723172,24,24,0.5
action-8,해운대구,우동,수난사고,B,2020,14,5,9,104,262,0.04807692307692308,0.03435114503816794,1.3995726495726495,8,6,0.5714285714285714
action-8,해운대구,우동,수난사고,B,2021,10,3,7,104,261,0.028846153846153848,0.02681992337164751,1.0755494505494505,5,5,0.5
action-8,해운대구,우동,수난사고,B,2022,10,4,6,105,260,0.0380952380952381,0.023076923076923078,1.650793650793651,3,7,0.3
action-8,해운대구,우동,수난사고,B,2023,9,4,5,105,260,0.0380952380952381,0.019230769230769232,1.980952380952381,4,5,0.4444444444444444
action-8,해운대구,우동,수난사고,B,2024,14,4,10,104,262,0.038461538461538464,0.03816793893129771,1.0076923076923077,7,7,0.5
action-8,해운대구,우동,수난사고,B,2020–2022,34,12,22,313,783,0.038338658146964855,0.0280970625798212,1.3645076967760674,16,18,0.47058823529411764
action-8,해운대구,우동,수난사고,B,2023–2024,23,8,15,209,522,0.03827751196172249,0.028735632183908046,1.3320574162679426,11,12,0.4782608695652174
action-8,해운대구,우동,수난사고,C,2020,14,5,9,104,262,0.04807692307692308,0.03435114503816794,1.3995726495726495,8,6,0.5714285714285714
action-8,해운대구,우동,수난사고,C,2021,10,3,7,104,261,0.028846153846153848,0.02681992337164751,1.0755494505494505,5,5,0.5
action-8,해운대구,우동,수난사고,C,2022,10,4,6,105,260,0.0380952380952381,0.023076923076923078,1.650793650793651,3,7,0.3
action-8,해운대구,우동,수난사고,C,2023,9,4,5,105,260,0.0380952380952381,0.019230769230769232,1.980952380952381,4,5,0.4444444444444444
action-8,해운대구,우동,수난사고,C,2024,14,4,10,104,262,0.038461538461538464,0.03816793893129771,1.0076923076923077,7,7,0.5
action-8,해운대구,우동,수난사고,C,2020–2022,34,12,22,313,783,0.038338658146964855,0.0280970625798212,1.3645076967760674,16,18,0.47058823529411764
action-8,해운대구,우동,수난사고,C,2023–2024,23,8,15,209,522,0.03827751196172249,0.028735632183908046,1.3320574162679426,11,12,0.4782608695652174
action-9,연제구,연산동,교통사고,A,2020,273,60,213,104,262,0.5769230769230769,0.8129770992366412,0.7096424702058505,163,110,0.5970695970695971
action-9,연제구,연산동,교통사고,A,2021,342,85,257,104,261,0.8173076923076923,0.9846743295019157,0.8300284346004191,197,145,0.5760233918128655
action-9,연제구,연산동,교통사고,A,2022,274,71,203,105,260,0.6761904761904762,0.7807692307692308,0.8660567675346001,167,107,0.6094890510948905
action-9,연제구,연산동,교통사고,A,2023,252,72,180,105,260,0.6857142857142857,0.6923076923076923,0.9904761904761905,145,107,0.5753968253968254
action-9,연제구,연산동,교통사고,A,2024,216,58,158,104,262,0.5576923076923077,0.6030534351145038,0.9247809152872444,138,78,0.6388888888888888
action-9,연제구,연산동,교통사고,A,2020–2022,889,216,673,313,783,0.6900958466453674,0.859514687100894,0.8028901157850262,527,362,0.592800899887514
action-9,연제구,연산동,교통사고,A,2023–2024,468,130,338,209,522,0.6220095693779905,0.6475095785440613,0.9606183290393817,283,185,0.6047008547008547
action-9,연제구,연산동,교통사고,B,2020,199,47,152,104,262,0.4519230769230769,0.5801526717557252,0.7789726720647774,119,80,0.5979899497487438
action-9,연제구,연산동,교통사고,B,2021,239,59,180,104,261,0.5673076923076923,0.6896551724137931,0.8225961538461538,134,105,0.5606694560669456
action-9,연제구,연산동,교통사고,B,2022,192,54,138,105,260,0.5142857142857142,0.5307692307692308,0.9689440993788819,110,82,0.5729166666666666
action-9,연제구,연산동,교통사고,B,2023,180,51,129,105,260,0.4857142857142857,0.49615384615384617,0.9789590254706534,100,80,0.5555555555555556
action-9,연제구,연산동,교통사고,B,2024,171,48,123,104,262,0.46153846153846156,0.46946564885496184,0.9831144465290808,105,66,0.6140350877192983
action-9,연제구,연산동,교통사고,B,2020–2022,630,160,470,313,783,0.5111821086261981,0.6002554278416348,0.8516076405410916,363,267,0.5761904761904761
action-9,연제구,연산동,교통사고,B,2023–2024,351,99,252,209,522,0.47368421052631576,0.4827586206896552,0.9812030075187969,205,146,0.584045584045584
action-9,연제구,연산동,교통사고,C,2020,199,47,152,104,262,0.4519230769230769,0.5801526717557252,0.7789726720647774,119,80,0.5979899497487438
action-9,연제구,연산동,교통사고,C,2021,239,59,180,104,261,0.5673076923076923,0.6896551724137931,0.8225961538461538,134,105,0.5606694560669456
action-9,연제구,연산동,교통사고,C,2022,192,54,138,105,260,0.5142857142857142,0.5307692307692308,0.9689440993788819,110,82,0.5729166666666666
action-9,연제구,연산동,교통사고,C,2023,180,51,129,105,260,0.4857142857142857,0.49615384615384617,0.9789590254706534,100,80,0.5555555555555556
action-9,연제구,연산동,교통사고,C,2024,171,48,123,104,262,0.46153846153846156,0.46946564885496184,0.9831144465290808,105,66,0.6140350877192983
action-9,연제구,연산동,교통사고,C,2020–2022,630,160,470,313,783,0.5111821086261981,0.6002554278416348,0.8516076405410916,363,267,0.5761904761904761
action-9,연제구,연산동,교통사고,C,2023–2024,351,99,252,209,522,0.47368421052631576,0.4827586206896552,0.9812030075187969,205,146,0.584045584045584
