snapshot,year,quarter,level,dictionarySignature,shops,categoryCode,category,denominatorShops,sharePct,districtCode,district,lawDongCode,lawDong,busanSharePct,districtSharePct,differenceFromBusanPP,differenceFromDistrictPP
20200331,2020,1,lawDong,62f6a938f48b,2,Q1,보건의료,685,0.291970802919708,26110,중구,2611010700,중앙동4가,1.1599068758505868,0.6469500924214417,-0.8679360729308788,-0.35497928950173374
20200331,2020,1,lawDong,62f6a938f48b,14,R1,예술·스포츠,685,2.0437956204379564,26110,중구,2611010700,중앙동4가,4.161571780895732,2.178505413255875,-2.117776160457776,-0.13470979281791884
20200331,2020,1,lawDong,62f6a938f48b,34,S2,수리·개인,685,4.963503649635037,26110,중구,2611010700,중앙동4가,12.764502290107977,7.921837866385001,-7.80099864047294,-2.9583342167499644
20200331,2020,1,lawDong,62f6a938f48b,9,G2,소매,62,14.516129032258064,26110,중구,2611010800,중앙동5가,26.742796349643875,42.24980195405334,-12.226667317385811,-27.733672921795275
20200331,2020,1,lawDong,62f6a938f48b,2,I1,숙박,62,3.225806451612903,26110,중구,2611010800,중앙동5가,1.8072164307475493,2.191708476366517,1.4185900208653537,1.034097975246386
20200331,2020,1,lawDong,62f6a938f48b,20,I2,음식,62,32.25806451612903,26110,중구,2611010800,중앙동5가,35.63034963005948,31.81938209664642,-3.3722851139304453,0.43868241948261044
20200331,2020,1,lawDong,62f6a938f48b,3,L1,부동산,62,4.838709677419355,26110,중구,2611010800,중앙동5가,4.379183851111894,1.7692104568259837,0.45952582630746086,3.0694992205933715
20200331,2020,1,lawDong,62f6a938f48b,13,M1,과학·기술,62,20.967741935483872,26110,중구,2611010800,중앙동5가,7.009181156867215,6.16583047266966,13.958560778616658,14.801911462814212
20200331,2020,1,lawDong,62f6a938f48b,10,N1,시설관리·임대,62,16.129032258064516,26110,중구,2611010800,중앙동5가,3.280070188528044,4.000528122524425,12.848962069536473,12.12850413554009
20200331,2020,1,lawDong,62f6a938f48b,1,P1,교육,62,1.6129032258064515,26110,중구,2611010800,중앙동5가,3.065221446187644,1.0562450488513335,-1.4523182203811924,0.556658176955118
20200331,2020,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,62,1.6129032258064515,26110,중구,2611010800,중앙동5가,4.161571780895732,2.178505413255875,-2.548668555089281,-0.5656021874494237
20200331,2020,1,lawDong,62f6a938f48b,3,S2,수리·개인,62,4.838709677419355,26110,중구,2611010800,중앙동5가,12.764502290107977,7.921837866385001,-7.925792612688622,-3.083128188965646
20200331,2020,1,lawDong,62f6a938f48b,152,G2,소매,225,67.55555555555556,26110,중구,2611010900,중앙동6가,26.742796349643875,42.24980195405334,40.81275920591168,25.305753601502218
20200331,2020,1,lawDong,62f6a938f48b,2,I1,숙박,225,0.8888888888888888,26110,중구,2611010900,중앙동6가,1.8072164307475493,2.191708476366517,-0.9183275418586605,-1.3028195874776283
20200331,2020,1,lawDong,62f6a938f48b,31,I2,음식,225,13.777777777777779,26110,중구,2611010900,중앙동6가,35.63034963005948,31.81938209664642,-21.8525718522817,-18.041604318868643
20200331,2020,1,lawDong,62f6a938f48b,1,L1,부동산,225,0.4444444444444444,26110,중구,2611010900,중앙동6가,4.379183851111894,1.7692104568259837,-3.9347394066674495,-1.3247660123815392
20200331,2020,1,lawDong,62f6a938f48b,8,M1,과학·기술,225,3.5555555555555554,26110,중구,2611010900,중앙동6가,7.009181156867215,6.16583047266966,-3.4536256013116597,-2.610274917114104
20200331,2020,1,lawDong,62f6a938f48b,8,N1,시설관리·임대,225,3.5555555555555554,26110,중구,2611010900,중앙동6가,3.280070188528044,4.000528122524425,0.27548536702751125,-0.44497256696887
20200331,2020,1,lawDong,62f6a938f48b,4,P1,교육,225,1.7777777777777777,26110,중구,2611010900,중앙동6가,3.065221446187644,1.0562450488513335,-1.2874436684098662,0.7215327289264442
20200331,2020,1,lawDong,62f6a938f48b,1,Q1,보건의료,225,0.4444444444444444,26110,중구,2611010900,중앙동6가,1.1599068758505868,0.6469500924214417,-0.7154624314061424,-0.20250564797699733
20200331,2020,1,lawDong,62f6a938f48b,2,R1,예술·스포츠,225,0.8888888888888888,26110,중구,2611010900,중앙동6가,4.161571780895732,2.178505413255875,-3.2726828920068436,-1.2896165243669864
20200331,2020,1,lawDong,62f6a938f48b,16,S2,수리·개인,225,7.111111111111111,26110,중구,2611010900,중앙동6가,12.764502290107977,7.921837866385001,-5.653391178996866,-0.8107267552738904
20200331,2020,1,lawDong,62f6a938f48b,299,G2,소매,378,79.1005291005291,26110,중구,2611011000,중앙동7가,26.742796349643875,42.24980195405334,52.357732750885226,36.85072714647576
20200331,2020,1,lawDong,62f6a938f48b,62,I2,음식,378,16.402116402116402,26110,중구,2611011000,중앙동7가,35.63034963005948,31.81938209664642,-19.228233227943075,-15.41726569453002
20200331,2020,1,lawDong,62f6a938f48b,1,M1,과학·기술,378,0.26455026455026454,26110,중구,2611011000,중앙동7가,7.009181156867215,6.16583047266966,-6.744630892316951,-5.901280208119395
20200331,2020,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,378,0.5291005291005291,26110,중구,2611011000,중앙동7가,3.280070188528044,4.000528122524425,-2.750969659427515,-3.471427593423896
20200331,2020,1,lawDong,62f6a938f48b,1,P1,교육,378,0.26455026455026454,26110,중구,2611011000,중앙동7가,3.065221446187644,1.0562450488513335,-2.8006711816373793,-0.791694784301069
20200331,2020,1,lawDong,62f6a938f48b,3,R1,예술·스포츠,378,0.7936507936507936,26110,중구,2611011000,중앙동7가,4.161571780895732,2.178505413255875,-3.367920987244939,-1.3848546196050817
20200331,2020,1,lawDong,62f6a938f48b,10,S2,수리·개인,378,2.6455026455026456,26110,중구,2611011000,중앙동7가,12.764502290107977,7.921837866385001,-10.118999644605331,-5.2763352208823555
20200331,2020,1,lawDong,62f6a938f48b,15,G2,소매,71,21.12676056338028,26110,중구,2611011100,동광동1가,26.742796349643875,42.24980195405334,-5.616035786263595,-21.12304139067306
20200331,2020,1,lawDong,62f6a938f48b,1,I1,숙박,71,1.408450704225352,26110,중구,2611011100,동광동1가,1.8072164307475493,2.191708476366517,-0.39876572652219733,-0.7832577721411651
20200331,2020,1,lawDong,62f6a938f48b,32,I2,음식,71,45.070422535211264,26110,중구,2611011100,동광동1가,35.63034963005948,31.81938209664642,9.440072905151787,13.251040438564843
20200331,2020,1,lawDong,62f6a938f48b,1,L1,부동산,71,1.408450704225352,26110,중구,2611011100,동광동1가,4.379183851111894,1.7692104568259837,-2.970733146886542,-0.36075975260063164
20200331,2020,1,lawDong,62f6a938f48b,5,M1,과학·기술,71,7.042253521126761,26110,중구,2611011100,동광동1가,7.009181156867215,6.16583047266966,0.03307236425954585,0.8764230484571014
20200331,2020,1,lawDong,62f6a938f48b,6,N1,시설관리·임대,71,8.450704225352112,26110,중구,2611011100,동광동1가,3.280070188528044,4.000528122524425,5.170634036824068,4.450176102827687
20200331,2020,1,lawDong,62f6a938f48b,2,P1,교육,71,2.816901408450704,26110,중구,2611011100,동광동1가,3.065221446187644,1.0562450488513335,-0.2483200377369399,1.7606563595993705
20200331,2020,1,lawDong,62f6a938f48b,1,Q1,보건의료,71,1.408450704225352,26110,중구,2611011100,동광동1가,1.1599068758505868,0.6469500924214417,0.24854382837476519,0.7615006118039103
20200331,2020,1,lawDong,62f6a938f48b,2,R1,예술·스포츠,71,2.816901408450704,26110,중구,2611011100,동광동1가,4.161571780895732,2.178505413255875,-1.3446703724450284,0.6383959951948288
20200331,2020,1,lawDong,62f6a938f48b,6,S2,수리·개인,71,8.450704225352112,26110,중구,2611011100,동광동1가,12.764502290107977,7.921837866385001,-4.313798064755865,0.528866358967111
20200331,2020,1,lawDong,62f6a938f48b,17,G2,소매,75,22.666666666666668,26110,중구,2611011200,동광동2가,26.742796349643875,42.24980195405334,-4.076129682977207,-19.58313528738667
20200331,2020,1,lawDong,62f6a938f48b,10,I1,숙박,75,13.333333333333334,26110,중구,2611011200,동광동2가,1.8072164307475493,2.191708476366517,11.526116902585784,11.141624856966818
20200331,2020,1,lawDong,62f6a938f48b,30,I2,음식,75,40.0,26110,중구,2611011200,동광동2가,35.63034963005948,31.81938209664642,4.369650369940523,8.180617903353578
20200331,2020,1,lawDong,62f6a938f48b,5,M1,과학·기술,75,6.666666666666667,26110,중구,2611011200,동광동2가,7.009181156867215,6.16583047266966,-0.34251449020054814,0.5008361939970074
20200331,2020,1,lawDong,62f6a938f48b,6,N1,시설관리·임대,75,8.0,26110,중구,2611011200,동광동2가,3.280070188528044,4.000528122524425,4.719929811471956,3.9994718774755746
20200331,2020,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,75,1.3333333333333333,26110,중구,2611011200,동광동2가,4.161571780895732,2.178505413255875,-2.8282384475623994,-0.845172079922542
20200331,2020,1,lawDong,62f6a938f48b,6,S2,수리·개인,75,8.0,26110,중구,2611011200,동광동2가,12.764502290107977,7.921837866385001,-4.764502290107977,0.07816213361499891
20200331,2020,1,lawDong,62f6a938f48b,6,G2,소매,74,8.108108108108109,26110,중구,2611011300,동광동3가,26.742796349643875,42.24980195405334,-18.634688241535766,-34.14169384594523
20200331,2020,1,lawDong,62f6a938f48b,10,I1,숙박,74,13.513513513513514,26110,중구,2611011300,동광동3가,1.8072164307475493,2.191708476366517,11.706297082765964,11.321805037146998
20200331,2020,1,lawDong,62f6a938f48b,39,I2,음식,74,52.7027027027027,26110,중구,2611011300,동광동3가,35.63034963005948,31.81938209664642,17.072353072643224,20.88332060605628
20200331,2020,1,lawDong,62f6a938f48b,7,M1,과학·기술,74,9.45945945945946,26110,중구,2611011300,동광동3가,7.009181156867215,6.16583047266966,2.4502783025922446,3.2936289867898
20200331,2020,1,lawDong,62f6a938f48b,5,N1,시설관리·임대,74,6.756756756756757,26110,중구,2611011300,동광동3가,3.280070188528044,4.000528122524425,3.476686568228713,2.7562286342323317
20200331,2020,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,74,1.3513513513513513,26110,중구,2611011300,동광동3가,4.161571780895732,2.178505413255875,-2.810220429544381,-0.8271540619045239
20200331,2020,1,lawDong,62f6a938f48b,6,S2,수리·개인,74,8.108108108108109,26110,중구,2611011300,동광동3가,12.764502290107977,7.921837866385001,-4.656394181999868,0.1862702417231077
20200331,2020,1,lawDong,62f6a938f48b,8,G2,소매,72,11.11111111111111,26110,중구,2611011400,동광동4가,26.742796349643875,42.24980195405334,-15.631685238532764,-31.13869084294223
20200331,2020,1,lawDong,62f6a938f48b,1,I1,숙박,72,1.3888888888888888,26110,중구,2611011400,동광동4가,1.8072164307475493,2.191708476366517,-0.4183275418586605,-0.8028195874776283
20200331,2020,1,lawDong,62f6a938f48b,6,I2,음식,72,8.333333333333334,26110,중구,2611011400,동광동4가,35.63034963005948,31.81938209664642,-27.29701629672614,-23.486048763313086
20200331,2020,1,lawDong,62f6a938f48b,1,L1,부동산,72,1.3888888888888888,26110,중구,2611011400,동광동4가,4.379183851111894,1.7692104568259837,-2.9902949622230053,-0.3803215679370948
20200331,2020,1,lawDong,62f6a938f48b,49,M1,과학·기술,72,68.05555555555556,26110,중구,2611011400,동광동4가,7.009181156867215,6.16583047266966,61.04637439868834,61.889725082885896
20200331,2020,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,72,2.7777777777777777,26110,중구,2611011400,동광동4가,3.280070188528044,4.000528122524425,-0.5022924107502664,-1.2227503447466477
20200331,2020,1,lawDong,62f6a938f48b,3,P1,교육,72,4.166666666666667,26110,중구,2611011400,동광동4가,3.065221446187644,1.0562450488513335,1.101445220479023,3.1104216178153337
20200331,2020,1,lawDong,62f6a938f48b,2,S2,수리·개인,72,2.7777777777777777,26110,중구,2611011400,동광동4가,12.764502290107977,7.921837866385001,-9.986724512330198,-5.144060088607223
20200331,2020,1,lawDong,62f6a938f48b,29,G2,소매,107,27.102803738317757,26110,중구,2611011500,동광동5가,26.742796349643875,42.24980195405334,0.36000738867388193,-15.146998215735582
20200331,2020,1,lawDong,62f6a938f48b,2,I1,숙박,107,1.8691588785046729,26110,중구,2611011500,동광동5가,1.8072164307475493,2.191708476366517,0.06194244775712354,-0.32254959786184423
20200331,2020,1,lawDong,62f6a938f48b,39,I2,음식,107,36.44859813084112,26110,중구,2611011500,동광동5가,35.63034963005948,31.81938209664642,0.8182485007816425,4.629216034194698
20200331,2020,1,lawDong,62f6a938f48b,1,L1,부동산,107,0.9345794392523364,26110,중구,2611011500,동광동5가,4.379183851111894,1.7692104568259837,-3.4446044118595576,-0.8346310175736472
20200331,2020,1,lawDong,62f6a938f48b,16,M1,과학·기술,107,14.953271028037383,26110,중구,2611011500,동광동5가,7.009181156867215,6.16583047266966,7.944089871170168,8.787440555367724
20200331,2020,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,107,1.8691588785046729,26110,중구,2611011500,동광동5가,3.280070188528044,4.000528122524425,-1.4109113100233712,-2.1313692440197523
20200331,2020,1,lawDong,62f6a938f48b,1,Q1,보건의료,107,0.9345794392523364,26110,중구,2611011500,동광동5가,1.1599068758505868,0.6469500924214417,-0.22532743659825039,0.2876293468308947
20200331,2020,1,lawDong,62f6a938f48b,17,S2,수리·개인,107,15.88785046728972,26110,중구,2611011500,동광동5가,12.764502290107977,7.921837866385001,3.123348177181743,7.966012600904719
20200331,2020,1,lawDong,62f6a938f48b,16,G2,소매,66,24.242424242424242,26110,중구,2611011600,대청동1가,26.742796349643875,42.24980195405334,-2.5003721072196328,-18.007377711629097
20200331,2020,1,lawDong,62f6a938f48b,14,I2,음식,66,21.21212121212121,26110,중구,2611011600,대청동1가,35.63034963005948,31.81938209664642,-14.418228417938266,-10.60726088452521
20200331,2020,1,lawDong,62f6a938f48b,27,M1,과학·기술,66,40.90909090909091,26110,중구,2611011600,대청동1가,7.009181156867215,6.16583047266966,33.89990975222369,34.743260436421245
20200331,2020,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,66,3.0303030303030303,26110,중구,2611011600,대청동1가,3.280070188528044,4.000528122524425,-0.24976715822501383,-0.9702250922213951
20200331,2020,1,lawDong,62f6a938f48b,3,P1,교육,66,4.545454545454546,26110,중구,2611011600,대청동1가,3.065221446187644,1.0562450488513335,1.480233099266902,3.4892094966032126
20200331,2020,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,66,1.5151515151515151,26110,중구,2611011600,대청동1가,4.161571780895732,2.178505413255875,-2.6464202657442173,-0.6633538981043601
20200331,2020,1,lawDong,62f6a938f48b,3,S2,수리·개인,66,4.545454545454546,26110,중구,2611011600,대청동1가,12.764502290107977,7.921837866385001,-8.21904774465343,-3.3763833209304552
20200331,2020,1,lawDong,62f6a938f48b,53,G2,소매,149,35.57046979865772,26110,중구,2611011700,대청동2가,26.742796349643875,42.24980195405334,8.827673449013844,-6.67933215539562
20200331,2020,1,lawDong,62f6a938f48b,3,I1,숙박,149,2.0134228187919465,26110,중구,2611011700,대청동2가,1.8072164307475493,2.191708476366517,0.20620638804439717,-0.1782856575745706
20200331,2020,1,lawDong,62f6a938f48b,50,I2,음식,149,33.557046979865774,26110,중구,2611011700,대청동2가,35.63034963005948,31.81938209664642,-2.0733026501937033,1.7376648832193524
20200331,2020,1,lawDong,62f6a938f48b,3,L1,부동산,149,2.0134228187919465,26110,중구,2611011700,대청동2가,4.379183851111894,1.7692104568259837,-2.3657610323199476,0.24421236196596285
20200331,2020,1,lawDong,62f6a938f48b,5,M1,과학·기술,149,3.3557046979865772,26110,중구,2611011700,대청동2가,7.009181156867215,6.16583047266966,-3.653476458880638,-2.8101257746830823
20200331,2020,1,lawDong,62f6a938f48b,1,N1,시설관리·임대,149,0.6711409395973155,26110,중구,2611011700,대청동2가,3.280070188528044,4.000528122524425,-2.6089292489307288,-3.32938718292711
20200331,2020,1,lawDong,62f6a938f48b,4,P1,교육,149,2.684563758389262,26110,중구,2611011700,대청동2가,3.065221446187644,1.0562450488513335,-0.38065768779838205,1.6283187095379283
20200331,2020,1,lawDong,62f6a938f48b,4,Q1,보건의료,149,2.684563758389262,26110,중구,2611011700,대청동2가,1.1599068758505868,0.6469500924214417,1.524656882538675,2.03761366596782
20200331,2020,1,lawDong,62f6a938f48b,5,R1,예술·스포츠,149,3.3557046979865772,26110,중구,2611011700,대청동2가,4.161571780895732,2.178505413255875,-0.8058670829091552,1.177199284730702
20200331,2020,1,lawDong,62f6a938f48b,21,S2,수리·개인,149,14.093959731543624,26110,중구,2611011700,대청동2가,12.764502290107977,7.921837866385001,1.3294574414356468,6.172121865158623
