기준년월,행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수,year
202512,2611051000,중구 중앙동,00시,5665,322,3737,2025
202512,2611051000,중구 중앙동,01시,5763,293,3637,2025
202512,2611051000,중구 중앙동,02시,5817,279,3541,2025
202512,2611051000,중구 중앙동,03시,5860,273,3474,2025
202512,2611051000,중구 중앙동,04시,5880,283,3445,2025
202512,2611051000,중구 중앙동,05시,5873,313,3554,2025
202512,2611051000,중구 중앙동,06시,5782,474,3909,2025
202512,2611051000,중구 중앙동,07시,5530,1239,4425,2025
202512,2611051000,중구 중앙동,08시,4984,4631,5530,2025
202512,2611051000,중구 중앙동,09시,4013,9059,7000,2025
202512,2611051000,중구 중앙동,10시,3690,10027,8157,2025
202512,2611051000,중구 중앙동,11시,3483,10232,9877,2025
202512,2611051000,중구 중앙동,12시,3371,10018,11500,2025
202512,2611051000,중구 중앙동,13시,3299,10458,12021,2025
202512,2611051000,중구 중앙동,14시,3242,10413,11935,2025
202512,2611051000,중구 중앙동,15시,3269,10282,11365,2025
202512,2611051000,중구 중앙동,16시,3379,10016,10568,2025
202512,2611051000,중구 중앙동,17시,3581,9074,10009,2025
202512,2611051000,중구 중앙동,18시,3821,6328,9955,2025
202512,2611051000,중구 중앙동,19시,4064,3478,9070,2025
202512,2611051000,중구 중앙동,20시,4705,2066,7656,2025
202512,2611051000,중구 중앙동,21시,4966,1256,6078,2025
202512,2611051000,중구 중앙동,22시,5191,775,5041,2025
202512,2611051000,중구 중앙동,23시,5289,523,4582,2025
202512,2611052000,중구 동광동,00시,1978,40,869,2025
202512,2611052000,중구 동광동,01시,2009,35,831,2025
202512,2611052000,중구 동광동,02시,2027,32,796,2025
202512,2611052000,중구 동광동,03시,2037,32,787,2025
202512,2611052000,중구 동광동,04시,2042,32,785,2025
202512,2611052000,중구 동광동,05시,2007,36,799,2025
202512,2611052000,중구 동광동,06시,1955,54,858,2025
202512,2611052000,중구 동광동,07시,1881,147,950,2025
202512,2611052000,중구 동광동,08시,1741,488,1128,2025
202512,2611052000,중구 동광동,09시,1558,1053,1462,2025
202512,2611052000,중구 동광동,10시,1466,1139,1674,2025
202512,2611052000,중구 동광동,11시,1393,1162,1820,2025
202512,2611052000,중구 동광동,12시,1352,1097,1845,2025
202512,2611052000,중구 동광동,13시,1308,1184,1768,2025
202512,2611052000,중구 동광동,14시,1282,1182,1774,2025
202512,2611052000,중구 동광동,15시,1303,1183,1685,2025
202512,2611052000,중구 동광동,16시,1336,1166,1560,2025
202512,2611052000,중구 동광동,17시,1393,1048,1486,2025
202512,2611052000,중구 동광동,18시,1478,708,1588,2025
202512,2611052000,중구 동광동,19시,1548,378,1580,2025
202512,2611052000,중구 동광동,20시,1706,218,1518,2025
202512,2611052000,중구 동광동,21시,1781,157,1362,2025
202512,2611052000,중구 동광동,22시,1835,103,1166,2025
202512,2611052000,중구 동광동,23시,1855,69,1021,2025
202512,2611053000,중구 대청동,00시,4955,78,1007,2025
202512,2611053000,중구 대청동,01시,5010,70,992,2025
202512,2611053000,중구 대청동,02시,5060,69,983,2025
202512,2611053000,중구 대청동,03시,5094,70,980,2025
202512,2611053000,중구 대청동,04시,5111,74,980,2025
202512,2611053000,중구 대청동,05시,5099,82,1035,2025
202512,2611053000,중구 대청동,06시,5016,118,1140,2025
202512,2611053000,중구 대청동,07시,4825,313,1276,2025
202512,2611053000,중구 대청동,08시,4389,985,1542,2025
202512,2611053000,중구 대청동,09시,3610,2060,2076,2025
202512,2611053000,중구 대청동,10시,3375,2262,2588,2025
202512,2611053000,중구 대청동,11시,3216,2342,3041,2025
202512,2611053000,중구 대청동,12시,3114,2296,3315,2025
202512,2611053000,중구 대청동,13시,3033,2397,3534,2025
202512,2611053000,중구 대청동,14시,2959,2389,3769,2025
202512,2611053000,중구 대청동,15시,2959,2358,3699,2025
202512,2611053000,중구 대청동,16시,3062,2268,3358,2025
202512,2611053000,중구 대청동,17시,3224,2000,2956,2025
202512,2611053000,중구 대청동,18시,3443,1433,2627,2025
202512,2611053000,중구 대청동,19시,3659,896,2275,2025
202512,2611053000,중구 대청동,20시,4221,378,1791,2025
202512,2611053000,중구 대청동,21시,4425,248,1407,2025
202512,2611053000,중구 대청동,22시,4605,156,1200,2025
202512,2611053000,중구 대청동,23시,4722,109,1126,2025
202512,2611054500,중구 보수동,00시,6922,72,861,2025
202512,2611054500,중구 보수동,01시,7037,56,813,2025
202512,2611054500,중구 보수동,02시,7132,50,793,2025
202512,2611054500,중구 보수동,03시,7186,50,781,2025
202512,2611054500,중구 보수동,04시,7219,50,781,2025
202512,2611054500,중구 보수동,05시,7189,51,861,2025
202512,2611054500,중구 보수동,06시,7037,59,920,2025
202512,2611054500,중구 보수동,07시,6738,135,1016,2025
202512,2611054500,중구 보수동,08시,6143,427,1217,2025
202512,2611054500,중구 보수동,09시,4978,1129,1478,2025
202512,2611054500,중구 보수동,10시,4564,1213,1764,2025
202512,2611054500,중구 보수동,11시,4310,1263,1999,2025
202512,2611054500,중구 보수동,12시,4154,1256,2182,2025
202512,2611054500,중구 보수동,13시,4012,1281,2163,2025
202512,2611054500,중구 보수동,14시,3928,1302,2134,2025
202512,2611054500,중구 보수동,15시,3951,1340,2083,2025
202512,2611054500,중구 보수동,16시,4070,1364,1961,2025
202512,2611054500,중구 보수동,17시,4309,1285,1912,2025
202512,2611054500,중구 보수동,18시,4613,1065,1948,2025
202512,2611054500,중구 보수동,19시,4916,913,1817,2025
202512,2611054500,중구 보수동,20시,5722,318,1572,2025
202512,2611054500,중구 보수동,21시,6037,249,1298,2025
202512,2611054500,중구 보수동,22시,6341,175,1134,2025
202512,2611054500,중구 보수동,23시,6527,128,1098,2025
202512,2611056000,중구 부평동,00시,3626,209,4522,2025
202512,2611056000,중구 부평동,01시,3669,177,4039,2025
202512,2611056000,중구 부평동,02시,3694,154,3545,2025
202512,2611056000,중구 부평동,03시,3711,143,3177,2025
202512,2611056000,중구 부평동,04시,3723,137,2924,2025
202512,2611056000,중구 부평동,05시,3666,147,2805,2025
202512,2611056000,중구 부평동,06시,3589,199,2966,2025
202512,2611056000,중구 부평동,07시,3452,482,3285,2025
202512,2611056000,중구 부평동,08시,3153,1205,3942,2025
202512,2611056000,중구 부평동,09시,2707,1841,4815,2025
202512,2611056000,중구 부평동,10시,2513,2023,5458,2025
202512,2611056000,중구 부평동,11시,2389,2145,5822,2025
202512,2611056000,중구 부평동,12시,2321,2194,6246,2025
202512,2611056000,중구 부평동,13시,2262,2272,6736,2025
202512,2611056000,중구 부평동,14시,2233,2349,7086,2025
202512,2611056000,중구 부평동,15시,2261,2367,6979,2025
202512,2611056000,중구 부평동,16시,2343,2308,6799,2025
202512,2611056000,중구 부평동,17시,2464,2085,7216,2025
202512,2611056000,중구 부평동,18시,2630,1446,8362,2025
202512,2611056000,중구 부평동,19시,2778,1063,8887,2025
202512,2611056000,중구 부평동,20시,3097,673,8515,2025
202512,2611056000,중구 부평동,21시,3240,523,7690,2025
202512,2611056000,중구 부평동,22시,3350,419,6798,2025
202512,2611056000,중구 부평동,23시,3416,324,5932,2025
202512,2611057000,중구 광복동,00시,616,35,405,2025
202512,2611057000,중구 광복동,01시,628,31,346,2025
202512,2611057000,중구 광복동,02시,633,29,301,2025
202512,2611057000,중구 광복동,03시,637,30,282,2025
202512,2611057000,중구 광복동,04시,639,30,271,2025
202512,2611057000,중구 광복동,05시,639,33,267,2025
202512,2611057000,중구 광복동,06시,637,48,292,2025
202512,2611057000,중구 광복동,07시,612,103,379,2025
202512,2611057000,중구 광복동,08시,572,304,520,2025
202512,2611057000,중구 광복동,09시,507,667,740,2025
202512,2611057000,중구 광복동,10시,480,1052,1137,2025
202512,2611057000,중구 광복동,11시,459,1318,1960,2025
202512,2611057000,중구 광복동,12시,449,1482,2945,2025
202512,2611057000,중구 광복동,13시,439,1552,3489,2025
202512,2611057000,중구 광복동,14시,430,1573,3720,2025
202512,2611057000,중구 광복동,15시,438,1581,3646,2025
202512,2611057000,중구 광복동,16시,454,1550,3484,2025
202512,2611057000,중구 광복동,17시,462,1391,3310,2025
202512,2611057000,중구 광복동,18시,474,1058,3233,2025
202512,2611057000,중구 광복동,19시,492,724,2826,2025
202512,2611057000,중구 광복동,20시,536,439,2224,2025
202512,2611057000,중구 광복동,21시,555,235,1597,2025
202512,2611057000,중구 광복동,22시,570,129,1061,2025
202512,2611057000,중구 광복동,23시,580,68,806,2025
202512,2611058000,중구 남포동,00시,1504,169,3413,2025
202512,2611058000,중구 남포동,01시,1519,142,3054,2025
202512,2611058000,중구 남포동,02시,1538,125,2758,2025
202512,2611058000,중구 남포동,03시,1569,120,2596,2025
202512,2611058000,중구 남포동,04시,1612,125,2529,2025
202512,2611058000,중구 남포동,05시,1652,152,2727,2025
202512,2611058000,중구 남포동,06시,1665,241,3149,2025
202512,2611058000,중구 남포동,07시,1614,574,3612,2025
202512,2611058000,중구 남포동,08시,1529,1459,4315,2025
202512,2611058000,중구 남포동,09시,1359,2723,5853,2025
202512,2611058000,중구 남포동,10시,1330,3431,7498,2025
202512,2611058000,중구 남포동,11시,1301,3912,9382,2025
202512,2611058000,중구 남포동,12시,1272,4165,11671,2025
202512,2611058000,중구 남포동,13시,1251,4362,13152,2025
202512,2611058000,중구 남포동,14시,1235,4468,14258,2025
202512,2611058000,중구 남포동,15시,1227,4498,14136,2025
202512,2611058000,중구 남포동,16시,1230,4370,13119,2025
202512,2611058000,중구 남포동,17시,1231,3925,12499,2025
202512,2611058000,중구 남포동,18시,1239,3018,12544,2025
202512,2611058000,중구 남포동,19시,1251,2073,11532,2025
202512,2611058000,중구 남포동,20시,1369,1403,10072,2025
202512,2611058000,중구 남포동,21시,1409,918,8234,2025
202512,2611058000,중구 남포동,22시,1437,557,6267,2025
202512,2611058000,중구 남포동,23시,1460,334,4981,2025
202512,2611059000,중구 영주1동,00시,641,12,274,2025
202512,2611059000,중구 영주1동,01시,671,11,266,2025
202512,2611059000,중구 영주1동,02시,681,10,259,2025
202512,2611059000,중구 영주1동,03시,687,11,249,2025
202512,2611059000,중구 영주1동,04시,684,11,241,2025
202512,2611059000,중구 영주1동,05시,672,14,244,2025
202512,2611059000,중구 영주1동,06시,661,17,259,2025
202512,2611059000,중구 영주1동,07시,624,33,272,2025
202512,2611059000,중구 영주1동,08시,556,85,326,2025
202512,2611059000,중구 영주1동,09시,461,202,384,2025
202512,2611059000,중구 영주1동,10시,415,229,427,2025
202512,2611059000,중구 영주1동,11시,386,233,488,2025
202512,2611059000,중구 영주1동,12시,369,224,526,2025
202512,2611059000,중구 영주1동,13시,355,235,506,2025
202512,2611059000,중구 영주1동,14시,349,246,488,2025
202512,2611059000,중구 영주1동,15시,349,242,459,2025
202512,2611059000,중구 영주1동,16시,365,226,446,2025
202512,2611059000,중구 영주1동,17시,380,201,436,2025
202512,2611059000,중구 영주1동,18시,404,132,422,2025
202512,2611059000,중구 영주1동,19시,428,77,397,2025
202512,2611059000,중구 영주1동,20시,473,37,374,2025
202512,2611059000,중구 영주1동,21시,505,25,341,2025
202512,2611059000,중구 영주1동,22시,534,19,324,2025
202512,2611059000,중구 영주1동,23시,545,17,314,2025
202512,2611060000,중구 영주2동,00시,5778,46,1086,2025
202512,2611060000,중구 영주2동,01시,5836,42,1077,2025
202512,2611060000,중구 영주2동,02시,5876,41,1066,2025
202512,2611060000,중구 영주2동,03시,5891,41,1060,2025
202512,2611060000,중구 영주2동,04시,5895,41,1057,2025
202512,2611060000,중구 영주2동,05시,5845,43,1074,2025
202512,2611060000,중구 영주2동,06시,5709,53,1100,2025
202512,2611060000,중구 영주2동,07시,5457,88,1131,2025
202512,2611060000,중구 영주2동,08시,4942,245,1219,2025
202512,2611060000,중구 영주2동,09시,4131,637,1336,2025
202512,2611060000,중구 영주2동,10시,3791,635,1393,2025
202512,2611060000,중구 영주2동,11시,3588,632,1358,2025
202512,2611060000,중구 영주2동,12시,3472,614,1373,2025
202512,2611060000,중구 영주2동,13시,3391,642,1409,2025
202512,2611060000,중구 영주2동,14시,3317,653,1436,2025
202512,2611060000,중구 영주2동,15시,3368,667,1414,2025
202512,2611060000,중구 영주2동,16시,3551,677,1334,2025
202512,2611060000,중구 영주2동,17시,3771,632,1199,2025
202512,2611060000,중구 영주2동,18시,4063,525,1172,2025
202512,2611060000,중구 영주2동,19시,4353,467,1136,2025
202512,2611060000,중구 영주2동,20시,4944,113,1110,2025
202512,2611060000,중구 영주2동,21시,5218,92,1124,2025
202512,2611060000,중구 영주2동,22시,5442,72,1156,2025
202512,2611060000,중구 영주2동,23시,5562,61,1185,2025
202512,2614051000,서구 동대신1동,00시,4060,49,1160,2025
202512,2614051000,서구 동대신1동,01시,4156,45,1150,2025
202512,2614051000,서구 동대신1동,02시,4208,43,1135,2025
202512,2614051000,서구 동대신1동,03시,4243,43,1122,2025
202512,2614051000,서구 동대신1동,04시,4249,45,1115,2025
202512,2614051000,서구 동대신1동,05시,4157,46,1109,2025
202512,2614051000,서구 동대신1동,06시,4019,54,1093,2025
202512,2614051000,서구 동대신1동,07시,3777,89,1126,2025
202512,2614051000,서구 동대신1동,08시,3345,261,1204,2025
202512,2614051000,서구 동대신1동,09시,2762,538,1278,2025
202512,2614051000,서구 동대신1동,10시,2524,549,1403,2025
202512,2614051000,서구 동대신1동,11시,2379,547,1481,2025
202512,2614051000,서구 동대신1동,12시,2295,541,1482,2025
202512,2614051000,서구 동대신1동,13시,2227,552,1443,2025
202512,2614051000,서구 동대신1동,14시,2182,561,1460,2025
202512,2614051000,서구 동대신1동,15시,2212,556,1407,2025
202512,2614051000,서구 동대신1동,16시,2315,536,1307,2025
202512,2614051000,서구 동대신1동,17시,2482,500,1288,2025
202512,2614051000,서구 동대신1동,18시,2701,429,1357,2025
202512,2614051000,서구 동대신1동,19시,2878,361,1381,2025
202512,2614051000,서구 동대신1동,20시,3270,131,1307,2025
202512,2614051000,서구 동대신1동,21시,3471,104,1222,2025
202512,2614051000,서구 동대신1동,22시,3615,77,1217,2025
202512,2614051000,서구 동대신1동,23시,3653,64,1289,2025
202512,2614052000,서구 동대신2동,00시,3759,34,538,2025
202512,2614052000,서구 동대신2동,01시,3807,30,523,2025
202512,2614052000,서구 동대신2동,02시,3845,30,510,2025
202512,2614052000,서구 동대신2동,03시,3870,29,503,2025
202512,2614052000,서구 동대신2동,04시,3881,29,500,2025
202512,2614052000,서구 동대신2동,05시,3847,30,499,2025
202512,2614052000,서구 동대신2동,06시,3744,37,507,2025
202512,2614052000,서구 동대신2동,07시,3521,90,551,2025
202512,2614052000,서구 동대신2동,08시,3201,388,711,2025
202512,2614052000,서구 동대신2동,09시,2712,633,756,2025
202512,2614052000,서구 동대신2동,10시,2485,638,796,2025
202512,2614052000,서구 동대신2동,11시,2356,638,794,2025
202512,2614052000,서구 동대신2동,12시,2300,620,783,2025
202512,2614052000,서구 동대신2동,13시,2266,597,746,2025
202512,2614052000,서구 동대신2동,14시,2238,580,750,2025
202512,2614052000,서구 동대신2동,15시,2274,557,711,2025
202512,2614052000,서구 동대신2동,16시,2402,538,676,2025
202512,2614052000,서구 동대신2동,17시,2535,405,624,2025
202512,2614052000,서구 동대신2동,18시,2701,342,597,2025
202512,2614052000,서구 동대신2동,19시,2876,299,567,2025
202512,2614052000,서구 동대신2동,20시,3257,73,550,2025
202512,2614052000,서구 동대신2동,21시,3435,55,544,2025
202512,2614052000,서구 동대신2동,22시,3566,47,542,2025
202512,2614052000,서구 동대신2동,23시,3623,37,579,2025
202512,2614053000,서구 동대신3동,00시,5963,194,2779,2025
202512,2614053000,서구 동대신3동,01시,6040,182,2724,2025
202512,2614053000,서구 동대신3동,02시,6090,174,2676,2025
202512,2614053000,서구 동대신3동,03시,6133,171,2661,2025
202512,2614053000,서구 동대신3동,04시,6153,170,2658,2025
202512,2614053000,서구 동대신3동,05시,6147,187,2729,2025
202512,2614053000,서구 동대신3동,06시,6035,271,3042,2025
202512,2614053000,서구 동대신3동,07시,5754,738,3431,2025
202512,2614053000,서구 동대신3동,08시,5192,1807,4055,2025
202512,2614053000,서구 동대신3동,09시,4275,2662,4939,2025
202512,2614053000,서구 동대신3동,10시,3966,2825,5597,2025
202512,2614053000,서구 동대신3동,11시,3772,2880,5713,2025
202512,2614053000,서구 동대신3동,12시,3655,2890,5506,2025
202512,2614053000,서구 동대신3동,13시,3583,2917,5547,2025
202512,2614053000,서구 동대신3동,14시,3542,2964,5737,2025
202512,2614053000,서구 동대신3동,15시,3614,2959,5557,2025
202512,2614053000,서구 동대신3동,16시,3729,2849,5007,2025
202512,2614053000,서구 동대신3동,17시,3939,2397,4578,2025
202512,2614053000,서구 동대신3동,18시,4195,1629,4380,2025
202512,2614053000,서구 동대신3동,19시,4441,1268,4199,2025
202512,2614053000,서구 동대신3동,20시,5091,675,3859,2025
202512,2614053000,서구 동대신3동,21시,5342,524,3565,2025
202512,2614053000,서구 동대신3동,22시,5553,385,3191,2025
202512,2614053000,서구 동대신3동,23시,5639,288,3024,2025
202512,2614054000,서구 서대신1동,00시,12934,144,2086,2025
202512,2614054000,서구 서대신1동,01시,13036,133,1963,2025
202512,2614054000,서구 서대신1동,02시,13109,125,1876,2025
202512,2614054000,서구 서대신1동,03시,13152,123,1829,2025
202512,2614054000,서구 서대신1동,04시,13157,123,1793,2025
202512,2614054000,서구 서대신1동,05시,13058,128,1832,2025
202512,2614054000,서구 서대신1동,06시,12760,137,1957,2025
202512,2614054000,서구 서대신1동,07시,12087,218,2044,2025
202512,2614054000,서구 서대신1동,08시,10381,614,2227,2025
202512,2614054000,서구 서대신1동,09시,8288,1800,2516,2025
202512,2614054000,서구 서대신1동,10시,7541,1845,2816,2025
202512,2614054000,서구 서대신1동,11시,7050,1843,2949,2025
202512,2614054000,서구 서대신1동,12시,6777,1846,2954,2025
202512,2614054000,서구 서대신1동,13시,6633,1875,2930,2025
202512,2614054000,서구 서대신1동,14시,6593,1905,2984,2025
202512,2614054000,서구 서대신1동,15시,6825,1955,3032,2025
202512,2614054000,서구 서대신1동,16시,7283,1983,3011,2025
202512,2614054000,서구 서대신1동,17시,7905,1938,3167,2025
202512,2614054000,서구 서대신1동,18시,8701,1710,3355,2025
202512,2614054000,서구 서대신1동,19시,9383,1489,3395,2025
202512,2614054000,서구 서대신1동,20시,10950,486,3248,2025
202512,2614054000,서구 서대신1동,21시,11617,381,2999,2025
202512,2614054000,서구 서대신1동,22시,12150,280,2732,2025
202512,2614054000,서구 서대신1동,23시,12402,233,2616,2025
202512,2614056000,서구 서대신3동,00시,3541,87,970,2025
202512,2614056000,서구 서대신3동,01시,3579,87,958,2025
202512,2614056000,서구 서대신3동,02시,3613,88,946,2025
202512,2614056000,서구 서대신3동,03시,3632,89,944,2025
202512,2614056000,서구 서대신3동,04시,3647,91,948,2025
202512,2614056000,서구 서대신3동,05시,3648,96,999,2025
202512,2614056000,서구 서대신3동,06시,3569,122,1191,2025
202512,2614056000,서구 서대신3동,07시,3382,247,1306,2025
202512,2614056000,서구 서대신3동,08시,2921,749,1473,2025
202512,2614056000,서구 서대신3동,09시,2314,1046,1563,2025
202512,2614056000,서구 서대신3동,10시,2063,1044,1649,2025
202512,2614056000,서구 서대신3동,11시,1919,1027,1679,2025
202512,2614056000,서구 서대신3동,12시,1867,1015,1655,2025
202512,2614056000,서구 서대신3동,13시,1826,1001,1596,2025
202512,2614056000,서구 서대신3동,14시,1789,959,1573,2025
202512,2614056000,서구 서대신3동,15시,1830,868,1497,2025
202512,2614056000,서구 서대신3동,16시,1903,779,1381,2025
202512,2614056000,서구 서대신3동,17시,2036,640,1259,2025
202512,2614056000,서구 서대신3동,18시,2233,503,1202,2025
202512,2614056000,서구 서대신3동,19시,2465,408,1146,2025
202512,2614056000,서구 서대신3동,20시,2887,155,1099,2025
202512,2614056000,서구 서대신3동,21시,3089,128,1080,2025
202512,2614056000,서구 서대신3동,22시,3260,109,1080,2025
202512,2614056000,서구 서대신3동,23시,3339,99,1096,2025
202512,2614057000,서구 서대신4동,00시,5849,39,994,2025
202512,2614057000,서구 서대신4동,01시,5910,37,965,2025
202512,2614057000,서구 서대신4동,02시,5961,36,954,2025
202512,2614057000,서구 서대신4동,03시,5996,37,945,2025
202512,2614057000,서구 서대신4동,04시,6003,37,939,2025
202512,2614057000,서구 서대신4동,05시,5961,46,952,2025
202512,2614057000,서구 서대신4동,06시,5814,61,1036,2025
202512,2614057000,서구 서대신4동,07시,5525,136,1207,2025
202512,2614057000,서구 서대신4동,08시,4907,479,1457,2025
202512,2614057000,서구 서대신4동,09시,4095,894,1714,2025
202512,2614057000,서구 서대신4동,10시,3734,910,2029,2025
202512,2614057000,서구 서대신4동,11시,3489,920,2272,2025
202512,2614057000,서구 서대신4동,12시,3356,920,2553,2025
202512,2614057000,서구 서대신4동,13시,3267,919,2527,2025
202512,2614057000,서구 서대신4동,14시,3230,880,2394,2025
202512,2614057000,서구 서대신4동,15시,3277,846,2155,2025
202512,2614057000,서구 서대신4동,16시,3423,786,1822,2025
202512,2614057000,서구 서대신4동,17시,3658,706,1547,2025
202512,2614057000,서구 서대신4동,18시,3929,584,1382,2025
202512,2614057000,서구 서대신4동,19시,4253,503,1323,2025
202512,2614057000,서구 서대신4동,20시,4870,140,1251,2025
202512,2614057000,서구 서대신4동,21시,5169,111,1160,2025
202512,2614057000,서구 서대신4동,22시,5434,85,1084,2025
202512,2614057000,서구 서대신4동,23시,5551,63,1067,2025
202512,2614059000,서구 부민동,00시,4104,101,736,2025
202512,2614059000,서구 부민동,01시,4143,88,684,2025
202512,2614059000,서구 부민동,02시,4183,79,654,2025
202512,2614059000,서구 부민동,03시,4205,76,633,2025
202512,2614059000,서구 부민동,04시,4213,74,623,2025
202512,2614059000,서구 부민동,05시,4202,76,645,2025
202512,2614059000,서구 부민동,06시,4129,89,666,2025
202512,2614059000,서구 부민동,07시,3957,128,722,2025
202512,2614059000,서구 부민동,08시,3508,261,895,2025
202512,2614059000,서구 부민동,09시,2897,741,1166,2025
202512,2614059000,서구 부민동,10시,2628,894,1516,2025
202512,2614059000,서구 부민동,11시,2496,933,1686,2025
202512,2614059000,서구 부민동,12시,2424,987,1758,2025
202512,2614059000,서구 부민동,13시,2356,1050,1755,2025
202512,2614059000,서구 부민동,14시,2315,1056,1710,2025
202512,2614059000,서구 부민동,15시,2355,1066,1649,2025
202512,2614059000,서구 부민동,16시,2455,1019,1519,2025
202512,2614059000,서구 부민동,17시,2611,942,1401,2025
202512,2614059000,서구 부민동,18시,2826,763,1338,2025
202512,2614059000,서구 부민동,19시,3011,652,1283,2025
202512,2614059000,서구 부민동,20시,3435,342,1210,2025
202512,2614059000,서구 부민동,21시,3616,280,1078,2025
202512,2614059000,서구 부민동,22시,3772,220,959,2025
202512,2614059000,서구 부민동,23시,3846,170,902,2025
202512,2614061500,서구 아미동,00시,5384,73,1400,2025
202512,2614061500,서구 아미동,01시,5430,66,1378,2025
202512,2614061500,서구 아미동,02시,5470,65,1372,2025
202512,2614061500,서구 아미동,03시,5487,64,1365,2025
202512,2614061500,서구 아미동,04시,5488,65,1364,2025
202512,2614061500,서구 아미동,05시,5494,71,1428,2025
202512,2614061500,서구 아미동,06시,5375,95,1564,2025
202512,2614061500,서구 아미동,07시,5155,165,1691,2025
202512,2614061500,서구 아미동,08시,4657,491,1922,2025
202512,2614061500,서구 아미동,09시,3972,848,2233,2025
202512,2614061500,서구 아미동,10시,3730,897,2449,2025
202512,2614061500,서구 아미동,11시,3541,909,2440,2025
202512,2614061500,서구 아미동,12시,3425,908,2366,2025
202512,2614061500,서구 아미동,13시,3335,940,2410,2025
202512,2614061500,서구 아미동,14시,3298,951,2516,2025
202512,2614061500,서구 아미동,15시,3371,944,2406,2025
202512,2614061500,서구 아미동,16시,3497,920,2138,2025
202512,2614061500,서구 아미동,17시,3671,847,1913,2025
202512,2614061500,서구 아미동,18시,3924,595,1709,2025
202512,2614061500,서구 아미동,19시,4156,482,1613,2025
202512,2614061500,서구 아미동,20시,4650,171,1562,2025
202512,2614061500,서구 아미동,21시,4910,144,1531,2025
202512,2614061500,서구 아미동,22시,5129,121,1587,2025
202512,2614061500,서구 아미동,23시,5236,101,1591,2025
202512,2614063000,서구 초장동,00시,3223,37,610,2025
202512,2614063000,서구 초장동,01시,3260,35,598,2025
202512,2614063000,서구 초장동,02시,3291,34,578,2025
202512,2614063000,서구 초장동,03시,3301,33,570,2025
202512,2614063000,서구 초장동,04시,3302,32,556,2025
202512,2614063000,서구 초장동,05시,3260,33,548,2025
202512,2614063000,서구 초장동,06시,3153,42,545,2025
202512,2614063000,서구 초장동,07시,2994,76,553,2025
202512,2614063000,서구 초장동,08시,2700,242,606,2025
202512,2614063000,서구 초장동,09시,2369,380,673,2025
202512,2614063000,서구 초장동,10시,2196,397,777,2025
202512,2614063000,서구 초장동,11시,2079,406,811,2025
202512,2614063000,서구 초장동,12시,1994,426,850,2025
202512,2614063000,서구 초장동,13시,1940,435,850,2025
202512,2614063000,서구 초장동,14시,1916,428,845,2025
202512,2614063000,서구 초장동,15시,1963,403,824,2025
202512,2614063000,서구 초장동,16시,2063,341,788,2025
202512,2614063000,서구 초장동,17시,2206,266,752,2025
202512,2614063000,서구 초장동,18시,2366,220,752,2025
202512,2614063000,서구 초장동,19시,2532,200,748,2025
202512,2614063000,서구 초장동,20시,2773,78,737,2025
202512,2614063000,서구 초장동,21시,2917,66,727,2025
202512,2614063000,서구 초장동,22시,3036,57,701,2025
202512,2614063000,서구 초장동,23시,3095,51,709,2025
202512,2614064000,서구 충무동,00시,5329,75,977,2025
202512,2614064000,서구 충무동,01시,5409,70,960,2025
202512,2614064000,서구 충무동,02시,5477,70,948,2025
202512,2614064000,서구 충무동,03시,5521,71,930,2025
202512,2614064000,서구 충무동,04시,5545,73,939,2025
202512,2614064000,서구 충무동,05시,5504,83,1004,2025
202512,2614064000,서구 충무동,06시,5357,116,1099,2025
202512,2614064000,서구 충무동,07시,5090,253,1240,2025
202512,2614064000,서구 충무동,08시,4621,789,1488,2025
202512,2614064000,서구 충무동,09시,3874,1595,1837,2025
202512,2614064000,서구 충무동,10시,3603,1641,2148,2025
202512,2614064000,서구 충무동,11시,3416,1685,2342,2025
202512,2614064000,서구 충무동,12시,3330,1657,2453,2025
202512,2614064000,서구 충무동,13시,3237,1713,2452,2025
202512,2614064000,서구 충무동,14시,3163,1693,2411,2025
202512,2614064000,서구 충무동,15시,3214,1654,2312,2025
202512,2614064000,서구 충무동,16시,3346,1604,2137,2025
202512,2614064000,서구 충무동,17시,3519,1475,1985,2025
202512,2614064000,서구 충무동,18시,3751,1149,1926,2025
202512,2614064000,서구 충무동,19시,3934,809,1754,2025
202512,2614064000,서구 충무동,20시,4488,325,1522,2025
202512,2614064000,서구 충무동,21시,4732,226,1300,2025
202512,2614064000,서구 충무동,22시,4927,157,1187,2025
202512,2614064000,서구 충무동,23시,5033,121,1138,2025
202512,2614065000,서구 남부민1동,00시,2107,23,473,2025
202512,2614065000,서구 남부민1동,01시,2141,22,463,2025
202512,2614065000,서구 남부민1동,02시,2162,20,454,2025
202512,2614065000,서구 남부민1동,03시,2174,20,439,2025
202512,2614065000,서구 남부민1동,04시,2185,20,449,2025
202512,2614065000,서구 남부민1동,05시,2177,21,502,2025
202512,2614065000,서구 남부민1동,06시,2099,27,554,2025
202512,2614065000,서구 남부민1동,07시,1979,61,602,2025
202512,2614065000,서구 남부민1동,08시,1780,160,646,2025
202512,2614065000,서구 남부민1동,09시,1492,298,699,2025
202512,2614065000,서구 남부민1동,10시,1382,306,730,2025
202512,2614065000,서구 남부민1동,11시,1299,303,762,2025
202512,2614065000,서구 남부민1동,12시,1251,307,751,2025
202512,2614065000,서구 남부민1동,13시,1226,322,716,2025
