행정동코드,행정동명,나이대,평균주거인구수,평균직장인구수,평균방문인구수,aggregation,months
2623057000,부산진구 양정2동,50대,993.9166666666666,330.1666666666667,614.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623057000,부산진구 양정2동,60대이상,2145.4166666666665,229.66666666666666,981.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623060000,부산진구 전포1동,20대,2973.1666666666665,810.4166666666666,2004.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623060000,부산진구 전포1동,20대미만,796.25,332.1666666666667,529.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623060000,부산진구 전포1동,30대,2778.8333333333335,629.9166666666666,1095.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623060000,부산진구 전포1동,40대,1560.5,414.8333333333333,597.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623060000,부산진구 전포1동,50대,1641.6666666666667,389.75,554.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623060000,부산진구 전포1동,60대이상,2906.8333333333335,305.1666666666667,679.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623061000,부산진구 전포2동,20대,2426.0,571.25,1755.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623061000,부산진구 전포2동,20대미만,959.5833333333334,63.083333333333336,490.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623061000,부산진구 전포2동,30대,2730.8333333333335,509.9166666666667,1146.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623061000,부산진구 전포2동,40대,2117.5833333333335,410.25,715.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623061000,부산진구 전포2동,50대,2339.25,473.3333333333333,680.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623061000,부산진구 전포2동,60대이상,5459.0,422.0,1093.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623064000,부산진구 부암1동,20대,1602.5833333333333,196.58333333333334,489.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623064000,부산진구 부암1동,20대미만,1193.0833333333333,33.083333333333336,229.66666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623064000,부산진구 부암1동,30대,2323.1666666666665,288.5,565.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623064000,부산진구 부암1동,40대,2000.25,273.25,504.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623064000,부산진구 부암1동,50대,2388.1666666666665,335.25,646.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623064000,부산진구 부암1동,60대이상,5030.0,285.0833333333333,1053.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623066000,부산진구 부암3동,20대,1183.4166666666667,126.33333333333333,354.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623066000,부산진구 부암3동,20대미만,1492.75,120.66666666666667,367.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623066000,부산진구 부암3동,30대,1768.1666666666667,138.91666666666666,405.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623066000,부산진구 부암3동,40대,1882.3333333333333,209.58333333333334,494.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623066000,부산진구 부암3동,50대,2553.1666666666665,310.4166666666667,693.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623066000,부산진구 부암3동,60대이상,4836.333333333333,291.9166666666667,1445.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623067000,부산진구 당감1동,20대,1414.8333333333333,169.66666666666666,328.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623067000,부산진구 당감1동,20대미만,1338.25,122.5,313.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623067000,부산진구 당감1동,30대,1431.9166666666667,167.41666666666666,373.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623067000,부산진구 당감1동,40대,1797.4166666666667,226.08333333333334,418.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623067000,부산진구 당감1동,50대,2944.5833333333335,360.0,613.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623067000,부산진구 당감1동,60대이상,5900.5,345.3333333333333,1031.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623068000,부산진구 당감2동,20대,439.0833333333333,44.0,172.08333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623068000,부산진구 당감2동,20대미만,344.3333333333333,7.416666666666667,97.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623068000,부산진구 당감2동,30대,582.75,70.33333333333333,237.66666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623068000,부산진구 당감2동,40대,748.5,75.25,233.08333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623068000,부산진구 당감2동,50대,744.9166666666666,107.5,295.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623068000,부산진구 당감2동,60대이상,1690.25,93.33333333333333,517.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623070000,부산진구 당감4동,20대,572.25,59.083333333333336,188.91666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623070000,부산진구 당감4동,20대미만,788.5,42.583333333333336,171.33333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623070000,부산진구 당감4동,30대,658.0,75.5,261.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623070000,부산진구 당감4동,40대,867.9166666666666,88.25,286.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623070000,부산진구 당감4동,50대,1214.5,144.41666666666666,358.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623070000,부산진구 당감4동,60대이상,2600.4166666666665,147.58333333333334,592.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,20대,1778.0833333333333,692.0833333333334,926.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,20대미만,1468.0833333333333,245.5,504.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,30대,1218.9166666666667,222.25,573.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,40대,1530.5,299.25,601.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,50대,1946.0833333333333,402.1666666666667,743.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,60대이상,5208.416666666667,335.9166666666667,1272.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,20대,734.1666666666666,76.25,321.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,20대미만,610.6666666666666,58.083333333333336,266.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,30대,800.5833333333334,77.83333333333333,362.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,40대,952.3333333333334,92.91666666666667,386.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,50대,1210.5,158.0,523.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,60대이상,3247.1666666666665,196.75,969.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,20대,2210.25,218.5,501.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,20대미만,736.4166666666666,40.0,269.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,30대,1739.4166666666667,173.25,393.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,40대,1537.0833333333333,203.16666666666666,410.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,50대,1745.3333333333333,263.1666666666667,521.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,60대이상,3714.0,271.1666666666667,873.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,20대,803.75,190.58333333333334,498.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,20대미만,626.0833333333334,24.166666666666668,182.58333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,30대,619.5,191.83333333333334,405.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,40대,814.0833333333334,169.58333333333334,400.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,50대,1159.3333333333333,183.0,484.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,60대이상,2942.8333333333335,161.33333333333334,984.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,20대,1651.3333333333333,188.08333333333334,315.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,20대미만,1524.1666666666667,121.0,310.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,30대,1982.5833333333333,202.58333333333334,425.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,40대,2145.25,231.83333333333334,399.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,50대,2969.6666666666665,328.5,545.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,60대이상,7395.416666666667,340.0,973.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,20대,1672.5833333333333,477.0,1050.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,20대미만,445.6666666666667,18.166666666666668,343.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,30대,1767.8333333333333,616.9166666666666,1091.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,40대,1175.8333333333333,604.25,1002.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,50대,1231.9166666666667,743.6666666666666,1192.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,60대이상,2739.75,649.5833333333334,2139.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,20대,1414.5833333333333,126.25,349.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,20대미만,697.4166666666666,17.666666666666668,130.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,30대,2351.1666666666665,191.83333333333334,439.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,40대,1990.0,187.5,353.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,50대,2103.0,277.75,408.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,60대이상,5414.666666666667,281.9166666666667,777.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,20대,1664.4166666666667,267.4166666666667,584.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,20대미만,1495.8333333333333,124.75,557.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,30대,1905.4166666666667,361.0,703.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,40대,2281.1666666666665,423.4166666666667,886.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,50대,2570.3333333333335,512.9166666666666,1154.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,60대이상,7981.583333333333,451.5833333333333,2342.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,20대,499.0,58.166666666666664,114.33333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,20대미만,359.6666666666667,21.666666666666668,132.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,30대,505.5833333333333,64.08333333333333,130.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,40대,653.6666666666666,90.0,195.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,50대,1064.25,132.83333333333334,251.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,60대이상,3246.25,165.16666666666666,460.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626054500,동래구 명륜동,20대,1563.5,511.8333333333333,1430.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626054500,동래구 명륜동,20대미만,2502.1666666666665,286.1666666666667,682.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626054500,동래구 명륜동,30대,2048.8333333333335,540.0833333333334,1205.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626054500,동래구 명륜동,40대,3322.1666666666665,625.3333333333334,1270.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626054500,동래구 명륜동,50대,3179.9166666666665,786.9166666666666,1469.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626054500,동래구 명륜동,60대이상,4762.5,599.5833333333334,2514.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626055000,동래구 온천1동,20대,2590.25,405.25,940.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626055000,동래구 온천1동,20대미만,1752.1666666666667,207.08333333333334,574.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626055000,동래구 온천1동,30대,3309.3333333333335,449.5,1127.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626055000,동래구 온천1동,40대,3023.3333333333335,512.3333333333334,1256.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626055000,동래구 온천1동,50대,2868.75,628.6666666666666,1411.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626055000,동래구 온천1동,60대이상,5503.833333333333,559.1666666666666,2246.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626056000,동래구 온천2동,20대,879.0,205.0,386.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626056000,동래구 온천2동,20대미만,1326.0833333333333,137.58333333333334,244.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626056000,동래구 온천2동,30대,1153.8333333333333,292.9166666666667,394.5833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626056000,동래구 온천2동,40대,1619.25,321.6666666666667,470.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626056000,동래구 온천2동,50대,1450.3333333333333,329.0,595.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626056000,동래구 온천2동,60대이상,3409.0833333333335,274.8333333333333,1101.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626057000,동래구 온천3동,20대,3142.9166666666665,289.6666666666667,1368.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626057000,동래구 온천3동,20대미만,2279.0833333333335,166.58333333333334,1645.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626057000,동래구 온천3동,30대,3261.9166666666665,324.1666666666667,2014.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626057000,동래구 온천3동,40대,3592.75,449.8333333333333,2479.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626057000,동래구 온천3동,50대,4376.5,530.5,2127.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626057000,동래구 온천3동,60대이상,9497.583333333334,488.1666666666667,3935.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626058000,동래구 사직1동,20대,633.5,226.83333333333334,584.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626058000,동래구 사직1동,20대미만,872.0,139.08333333333334,730.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626058000,동래구 사직1동,30대,793.1666666666666,219.25,593.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626058000,동래구 사직1동,40대,1007.6666666666666,236.58333333333334,794.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626058000,동래구 사직1동,50대,965.0833333333334,249.75,822.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626058000,동래구 사직1동,60대이상,2368.1666666666665,258.0833333333333,1253.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626059000,동래구 사직2동,20대,1592.4166666666667,191.5,850.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626059000,동래구 사직2동,20대미만,3173.0,322.4166666666667,905.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626059000,동래구 사직2동,30대,1505.0,181.66666666666666,704.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626059000,동래구 사직2동,40대,2916.9166666666665,350.4166666666667,985.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626059000,동래구 사직2동,50대,3152.0833333333335,345.0833333333333,913.3333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626059000,동래구 사직2동,60대이상,4314.0,273.75,1327.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626060000,동래구 사직3동,20대,1045.5833333333333,161.08333333333334,336.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626060000,동래구 사직3동,20대미만,1700.75,85.25,463.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626060000,동래구 사직3동,30대,1163.5,210.83333333333334,356.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626060000,동래구 사직3동,40대,2223.75,278.4166666666667,533.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626060000,동래구 사직3동,50대,1797.5833333333333,287.6666666666667,543.8333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626060000,동래구 사직3동,60대이상,4020.0,230.41666666666666,793.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626074000,동래구 안락1동,20대,738.6666666666666,140.33333333333334,288.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626074000,동래구 안락1동,20대미만,623.0,37.833333333333336,214.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626074000,동래구 안락1동,30대,841.8333333333334,167.83333333333334,366.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626074000,동래구 안락1동,40대,1017.3333333333334,208.66666666666666,506.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626074000,동래구 안락1동,50대,1320.8333333333333,277.5,652.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626074000,동래구 안락1동,60대이상,3996.1666666666665,337.6666666666667,1277.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626075000,동래구 안락2동,20대,1785.3333333333333,250.41666666666666,459.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626075000,동래구 안락2동,20대미만,2164.0833333333335,111.58333333333333,444.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626075000,동래구 안락2동,30대,1990.1666666666667,331.0833333333333,526.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626075000,동래구 안락2동,40대,2666.9166666666665,448.5833333333333,700.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626075000,동래구 안락2동,50대,3234.9166666666665,513.1666666666666,741.1666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626075000,동래구 안락2동,60대이상,6973.75,414.6666666666667,1239.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076100,동래구 명장1동,20대,841.9166666666666,98.33333333333333,220.33333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076100,동래구 명장1동,20대미만,1013.9166666666666,246.08333333333334,225.58333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076100,동래구 명장1동,30대,1054.1666666666667,130.41666666666666,239.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076100,동래구 명장1동,40대,1406.3333333333333,178.08333333333334,318.8333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076100,동래구 명장1동,50대,1538.25,238.41666666666666,391.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076100,동래구 명장1동,60대이상,4220.5,280.4166666666667,788.5833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076200,동래구 명장2동,20대,529.3333333333334,50.166666666666664,96.16666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076200,동래구 명장2동,20대미만,508.5,152.91666666666666,192.16666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076200,동래구 명장2동,30대,750.5,61.5,146.83333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076200,동래구 명장2동,40대,837.8333333333334,95.83333333333333,180.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076200,동래구 명장2동,50대,1068.1666666666667,135.41666666666666,209.16666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626076200,동래구 명장2동,60대이상,2815.5833333333335,149.41666666666666,427.9166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629051000,남구 대연1동,20대,2673.0,302.5833333333333,1152.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629051000,남구 대연1동,20대미만,857.3333333333334,87.08333333333333,639.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629051000,남구 대연1동,30대,1207.9166666666667,213.58333333333334,841.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629051000,남구 대연1동,40대,1250.0833333333333,261.0,943.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629051000,남구 대연1동,50대,1680.1666666666667,334.8333333333333,1106.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629051000,남구 대연1동,60대이상,4329.5,277.5,1766.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629053000,남구 대연3동,20대,5406.583333333333,2329.1666666666665,2823.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629053000,남구 대연3동,20대미만,3850.5833333333335,560.6666666666666,1364.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629053000,남구 대연3동,30대,3056.1666666666665,867.5,1294.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629053000,남구 대연3동,40대,4240.666666666667,921.4166666666666,1316.6666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629053000,남구 대연3동,50대,3803.5833333333335,823.8333333333334,1406.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629053000,남구 대연3동,60대이상,6290.333333333333,573.5833333333334,1730.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629054000,남구 대연4동,20대,785.9166666666666,80.25,194.66666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629054000,남구 대연4동,20대미만,968.9166666666666,63.75,195.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629054000,남구 대연4동,30대,1415.9166666666667,108.41666666666667,229.41666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629054000,남구 대연4동,40대,1448.25,147.83333333333334,284.4166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629054000,남구 대연4동,50대,1367.0833333333333,172.0,342.3333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629054000,남구 대연4동,60대이상,3337.0,181.41666666666666,667.4166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629055000,남구 대연5동,20대,1776.0833333333333,227.58333333333334,411.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629055000,남구 대연5동,20대미만,992.5833333333334,126.91666666666667,235.83333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629055000,남구 대연5동,30대,1155.9166666666667,188.16666666666666,298.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629055000,남구 대연5동,40대,1470.5,226.83333333333334,344.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629055000,남구 대연5동,50대,1769.75,272.9166666666667,414.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629055000,남구 대연5동,60대이상,4054.6666666666665,237.75,729.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629056000,남구 대연6동,20대,899.6666666666666,152.41666666666666,194.16666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629056000,남구 대연6동,20대미만,1427.0833333333333,145.75,193.91666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629056000,남구 대연6동,30대,1183.5,212.16666666666666,219.91666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629056000,남구 대연6동,40대,1910.6666666666667,277.9166666666667,291.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629056000,남구 대연6동,50대,1525.25,262.3333333333333,348.0833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629056000,남구 대연6동,60대이상,2797.4166666666665,156.83333333333334,550.9166666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629057000,남구 용호1동,20대,2590.9166666666665,353.3333333333333,584.0833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629057000,남구 용호1동,20대미만,4201.666666666667,184.25,471.1666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629057000,남구 용호1동,30대,2607.9166666666665,302.9166666666667,622.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2629057000,남구 용호1동,40대,4450.583333333333,494.8333333333333,763.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
