snapshot,year,quarter,level,dictionarySignature,shops,categoryCode,category,denominatorShops,sharePct,districtCode,district,lawDongCode,lawDong
20200331,2020,1,district,62f6a938f48b,631,N1,시설관리·임대,18688,3.376498287671233,26230,부산진구,,
20200331,2020,1,district,62f6a938f48b,579,P1,교육,18688,3.0982448630136985,26230,부산진구,,
20200331,2020,1,district,62f6a938f48b,383,Q1,보건의료,18688,2.049443493150685,26230,부산진구,,
20200331,2020,1,district,62f6a938f48b,649,R1,예술·스포츠,18688,3.4728167808219177,26230,부산진구,,
20200331,2020,1,district,62f6a938f48b,2308,S2,수리·개인,18688,12.350171232876713,26230,부산진구,,
20200331,2020,1,district,62f6a938f48b,2737,G2,소매,11039,24.793912492073556,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,156,I1,숙박,11039,1.413171482924178,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,4007,I2,음식,11039,36.29857776972552,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,544,L1,부동산,11039,4.92798260712021,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,644,M1,과학·기술,11039,5.833861762840837,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,310,N1,시설관리·임대,11039,2.8082253827339434,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,440,P1,교육,11039,3.985868285170758,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,152,Q1,보건의료,11039,1.3769363166953528,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,537,R1,예술·스포츠,11039,4.864571066219766,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,1512,S2,수리·개인,11039,13.696892834495879,26260,동래구,,
20200331,2020,1,district,62f6a938f48b,2045,G2,소매,8768,23.32344890510949,26290,남구,,
20200331,2020,1,district,62f6a938f48b,90,I1,숙박,8768,1.0264598540145986,26290,남구,,
20200331,2020,1,district,62f6a938f48b,3278,I2,음식,8768,37.38594890510949,26290,남구,,
20200331,2020,1,district,62f6a938f48b,374,L1,부동산,8768,4.265510948905109,26290,남구,,
20200331,2020,1,district,62f6a938f48b,584,M1,과학·기술,8768,6.660583941605839,26290,남구,,
20200331,2020,1,district,62f6a938f48b,349,N1,시설관리·임대,8768,3.980383211678832,26290,남구,,
20200331,2020,1,district,62f6a938f48b,316,P1,교육,8768,3.604014598540146,26290,남구,,
20200331,2020,1,district,62f6a938f48b,94,Q1,보건의료,8768,1.072080291970803,26290,남구,,
20200331,2020,1,district,62f6a938f48b,415,R1,예술·스포츠,8768,4.733120437956204,26290,남구,,
20200331,2020,1,district,62f6a938f48b,1223,S2,수리·개인,8768,13.948448905109489,26290,남구,,
20200331,2020,1,district,62f6a938f48b,2183,G2,소매,8279,26.367918830776663,26320,북구,,
20200331,2020,1,district,62f6a938f48b,119,I1,숙박,8279,1.4373716632443532,26320,북구,,
20200331,2020,1,district,62f6a938f48b,3015,I2,음식,8279,36.417441720014494,26320,북구,,
20200331,2020,1,district,62f6a938f48b,350,L1,부동산,8279,4.227563715424568,26320,북구,,
20200331,2020,1,district,62f6a938f48b,336,M1,과학·기술,8279,4.058461166807586,26320,북구,,
20200331,2020,1,district,62f6a938f48b,188,N1,시설관리·임대,8279,2.2708056528566254,26320,북구,,
20200331,2020,1,district,62f6a938f48b,325,P1,교육,8279,3.9255948786085275,26320,북구,,
20200331,2020,1,district,62f6a938f48b,104,Q1,보건의료,8279,1.256190361154729,26320,북구,,
20200331,2020,1,district,62f6a938f48b,485,R1,예술·스포츠,8279,5.858195434231187,26320,북구,,
20200331,2020,1,district,62f6a938f48b,1174,S2,수리·개인,8279,14.180456576881266,26320,북구,,
20200331,2020,1,district,62f6a938f48b,3781,G2,소매,15651,24.158200753945433,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,450,I1,숙박,15651,2.875215641173088,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,5137,I2,음식,15651,32.822183886013676,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,836,L1,부동산,15651,5.341511724490448,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,1554,M1,과학·기술,15651,9.929078014184396,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,510,N1,시설관리·임대,15651,3.258577726662833,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,654,P1,교육,15651,4.178646731838221,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,237,Q1,보건의료,15651,1.514280237684493,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,647,R1,예술·스포츠,15651,4.133921155197751,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,1845,S2,수리·개인,15651,11.78838412880966,26350,해운대구,,
20200331,2020,1,district,62f6a938f48b,2548,G2,소매,10493,24.28285523682455,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,104,I1,숙박,10493,0.9911369484418183,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,4218,I2,음식,10493,40.19822738968836,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,379,L1,부동산,10493,3.611931764033165,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,398,M1,과학·기술,10493,3.7930048603831126,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,235,N1,시설관리·임대,10493,2.239588296959878,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,309,P1,교육,10493,2.944820356428095,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,114,Q1,보건의료,10493,1.0864385780996855,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,520,R1,예술·스포츠,10493,4.955684742209092,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,1668,S2,수리·개인,10493,15.89631182693224,26380,사하구,,
20200331,2020,1,district,62f6a938f48b,2569,G2,소매,10043,25.580005974310463,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,97,I1,숙박,10043,0.9658468585084138,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,3645,I2,음식,10043,36.293936074878026,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,445,L1,부동산,10043,4.430946928208702,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,686,M1,과학·기술,10043,6.830628298317236,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,272,N1,시설관리·임대,10043,2.7083540774668924,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,343,P1,교육,10043,3.415314149158618,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,77,Q1,보건의료,10043,0.7667031763417306,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,550,R1,예술·스포츠,10043,5.47645125958379,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,1359,S2,수리·개인,10043,13.531813203226127,26410,금정구,,
20200331,2020,1,district,62f6a938f48b,1383,G2,소매,6011,23.007818998502746,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,58,I1,숙박,6011,0.9648976875727833,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,2303,I2,음식,6011,38.31309266345034,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,537,L1,부동산,6011,8.933621693561804,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,429,M1,과학·기술,6011,7.136915654633173,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,278,N1,시설관리·임대,6011,4.624854433538513,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,186,P1,교육,6011,3.094327067043753,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,29,Q1,보건의료,6011,0.48244884378639163,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,244,R1,예술·스포츠,6011,4.059224754616537,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,564,S2,수리·개인,6011,9.38279820329396,26440,강서구,,
20200331,2020,1,district,62f6a938f48b,1826,G2,소매,9196,19.85645933014354,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,87,I1,숙박,9196,0.9460635058721183,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,3093,I2,음식,9196,33.63418877772945,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,525,L1,부동산,9196,5.709003914745542,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,1387,M1,과학·기술,9196,15.082644628099173,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,307,N1,시설관리·임대,9196,3.3384080034797736,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,272,P1,교육,9196,2.9578077424967377,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,127,Q1,보건의료,9196,1.3810352327098738,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,350,R1,예술·스포츠,9196,3.806002609830361,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,1222,S2,수리·개인,9196,13.288386254893432,26470,연제구,,
20200331,2020,1,district,62f6a938f48b,1828,G2,소매,8202,22.28724701292368,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,293,I1,숙박,8202,3.57229943916118,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,3071,I2,음식,8202,37.44208729578152,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,395,L1,부동산,8202,4.815898561326506,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,576,M1,과학·기술,8202,7.022677395757133,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,255,N1,시설관리·임대,8202,3.108997805413314,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,271,P1,교육,8202,3.3040721775176785,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,89,Q1,보건의료,8202,1.0851011948305291,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,306,R1,예술·스포츠,8202,3.7307973664959766,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,1118,S2,수리·개인,8202,13.63082175079249,26500,수영구,,
20200331,2020,1,district,62f6a938f48b,2764,G2,소매,9634,28.690056051484326,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,176,I1,숙박,9634,1.8268631928586256,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,3368,I2,음식,9634,34.95951837243097,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,286,L1,부동산,9634,2.9686526883952666,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,672,M1,과학·기술,9634,6.975295827278389,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,234,N1,시설관리·임대,9634,2.428897654141582,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,198,P1,교육,9634,2.055221091965954,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,72,Q1,보건의료,9634,0.747353124351256,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,473,R1,예술·스포츠,9634,4.909694830807557,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,1391,S2,수리·개인,9634,14.43844716628607,26530,사상구,,
20200331,2020,1,district,62f6a938f48b,2024,G2,소매,7064,28.652321630804078,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,144,I1,숙박,7064,2.0385050962627407,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,2664,I2,음식,7064,37.712344280860705,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,385,L1,부동산,7064,5.450169875424689,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,297,M1,과학·기술,7064,4.2044167610419025,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,225,N1,시설관리·임대,7064,3.185164212910532,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,202,P1,교육,7064,2.8595696489241225,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,40,Q1,보건의료,7064,0.5662514156285391,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,280,R1,예술·스포츠,7064,3.9637599093997733,26710,기장군,,
20200331,2020,1,district,62f6a938f48b,803,S2,수리·개인,7064,11.367497168742922,26710,기장군,,
20200331,2020,1,lawDong,62f6a938f48b,89,G2,소매,295,30.16949152542373,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,11,I1,숙박,295,3.7288135593220337,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,83,I2,음식,295,28.135593220338983,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,9,L1,부동산,295,3.0508474576271185,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,20,M1,과학·기술,295,6.779661016949152,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,16,N1,시설관리·임대,295,5.423728813559322,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,4,P1,교육,295,1.3559322033898304,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,8,R1,예술·스포츠,295,2.711864406779661,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,55,S2,수리·개인,295,18.64406779661017,26110,중구,2611010100,영주동
20200331,2020,1,lawDong,62f6a938f48b,7,G2,소매,58,12.068965517241379,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,1,I1,숙박,58,1.7241379310344827,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,7,I2,음식,58,12.068965517241379,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,4,L1,부동산,58,6.896551724137931,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,14,M1,과학·기술,58,24.137931034482758,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,19,N1,시설관리·임대,58,32.758620689655174,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,1,P1,교육,58,1.7241379310344827,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,58,1.7241379310344827,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,4,S2,수리·개인,58,6.896551724137931,26110,중구,2611010200,대창동1가
20200331,2020,1,lawDong,62f6a938f48b,12,G2,소매,51,23.529411764705884,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,1,I1,숙박,51,1.9607843137254901,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,8,I2,음식,51,15.686274509803921,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,2,L1,부동산,51,3.9215686274509802,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,9,M1,과학·기술,51,17.647058823529413,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,15,N1,시설관리·임대,51,29.41176470588235,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,3,P1,교육,51,5.882352941176471,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,1,Q1,보건의료,51,1.9607843137254901,26110,중구,2611010300,대창동2가
20200331,2020,1,lawDong,62f6a938f48b,7,G2,소매,55,12.727272727272727,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,2,I1,숙박,55,3.6363636363636362,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,31,I2,음식,55,56.36363636363637,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,2,L1,부동산,55,3.6363636363636362,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,9,M1,과학·기술,55,16.363636363636363,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,55,3.6363636363636362,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,1,P1,교육,55,1.8181818181818181,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,55,1.8181818181818181,26110,중구,2611010400,중앙동1가
20200331,2020,1,lawDong,62f6a938f48b,20,G2,소매,119,16.80672268907563,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,7,I1,숙박,119,5.882352941176471,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,57,I2,음식,119,47.89915966386555,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,11,M1,과학·기술,119,9.243697478991596,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,10,N1,시설관리·임대,119,8.403361344537815,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,3,P1,교육,119,2.5210084033613445,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,1,Q1,보건의료,119,0.8403361344537815,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,3,R1,예술·스포츠,119,2.5210084033613445,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,7,S2,수리·개인,119,5.882352941176471,26110,중구,2611010500,중앙동2가
20200331,2020,1,lawDong,62f6a938f48b,17,G2,소매,113,15.044247787610619,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,44,I2,음식,113,38.93805309734513,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,1,L1,부동산,113,0.8849557522123894,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,20,M1,과학·기술,113,17.699115044247787,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,16,N1,시설관리·임대,113,14.15929203539823,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,5,P1,교육,113,4.424778761061947,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,1,Q1,보건의료,113,0.8849557522123894,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,3,R1,예술·스포츠,113,2.6548672566371683,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,6,S2,수리·개인,113,5.3097345132743365,26110,중구,2611010600,중앙동3가
20200331,2020,1,lawDong,62f6a938f48b,76,G2,소매,685,11.094890510948906,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,8,I1,숙박,685,1.167883211678832,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,288,I2,음식,685,42.043795620437955,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,7,L1,부동산,685,1.0218978102189782,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,108,M1,과학·기술,685,15.766423357664234,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,135,N1,시설관리·임대,685,19.708029197080293,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,13,P1,교육,685,1.897810218978102,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,2,Q1,보건의료,685,0.291970802919708,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,14,R1,예술·스포츠,685,2.0437956204379564,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,34,S2,수리·개인,685,4.963503649635037,26110,중구,2611010700,중앙동4가
20200331,2020,1,lawDong,62f6a938f48b,9,G2,소매,62,14.516129032258064,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,2,I1,숙박,62,3.225806451612903,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,20,I2,음식,62,32.25806451612903,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,3,L1,부동산,62,4.838709677419355,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,13,M1,과학·기술,62,20.967741935483872,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,10,N1,시설관리·임대,62,16.129032258064516,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,1,P1,교육,62,1.6129032258064515,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,1,R1,예술·스포츠,62,1.6129032258064515,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,3,S2,수리·개인,62,4.838709677419355,26110,중구,2611010800,중앙동5가
20200331,2020,1,lawDong,62f6a938f48b,152,G2,소매,225,67.55555555555556,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,2,I1,숙박,225,0.8888888888888888,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,31,I2,음식,225,13.777777777777779,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,1,L1,부동산,225,0.4444444444444444,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,8,M1,과학·기술,225,3.5555555555555554,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,8,N1,시설관리·임대,225,3.5555555555555554,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,4,P1,교육,225,1.7777777777777777,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,1,Q1,보건의료,225,0.4444444444444444,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,2,R1,예술·스포츠,225,0.8888888888888888,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,16,S2,수리·개인,225,7.111111111111111,26110,중구,2611010900,중앙동6가
20200331,2020,1,lawDong,62f6a938f48b,299,G2,소매,378,79.1005291005291,26110,중구,2611011000,중앙동7가
20200331,2020,1,lawDong,62f6a938f48b,62,I2,음식,378,16.402116402116402,26110,중구,2611011000,중앙동7가
20200331,2020,1,lawDong,62f6a938f48b,1,M1,과학·기술,378,0.26455026455026454,26110,중구,2611011000,중앙동7가
20200331,2020,1,lawDong,62f6a938f48b,2,N1,시설관리·임대,378,0.5291005291005291,26110,중구,2611011000,중앙동7가
20200331,2020,1,lawDong,62f6a938f48b,1,P1,교육,378,0.26455026455026454,26110,중구,2611011000,중앙동7가
