caseId,receiptDistrict,receiptRawDong,receiptSubtype,year,referenceDate,districtCode,district,candidateCode,candidateName,candidateCount,linkStatus,geographyConfirmed,total,age,ageLabel,count,share
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,4,4세,246,0.0047169811320754715
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,5,5세,281,0.005388096333793527
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,6,6세,302,0.005790765454824359
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,7,7세,337,0.006461880656542415
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,8,8세,315,0.006040036815462494
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,9,9세,340,0.006519404816689676
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,10,10세,339,0.006500230096640589
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,11,11세,388,0.007439791379045866
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,12,12세,376,0.007209694738456818
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,13,13세,411,0.007880809940174873
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,14,14세,361,0.00692207393772051
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,15,15세,383,0.00734391777880043
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,16,16세,426,0.008168430740911182
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,17,17세,405,0.00776576161988035
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,18,18세,394,0.007554839699340389
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,19,19세,418,0.008015032980518484
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,20,20세,450,0.008628624022089278
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,21,21세,480,0.009203865623561895
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,22,22세,490,0.009395612824052768
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,23,23세,551,0.010565270747047092
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,24,24세,490,0.009395612824052768
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,25,25세,570,0.010929590427979752
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,26,26세,612,0.011734928670041417
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,27,27세,624,0.011965025310630465
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,28,28세,681,0.01305798435342844
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,29,29세,646,0.012386869151710386
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,30,30세,669,0.012827887712839393
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,31,31세,679,0.013019634913330266
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,32,32세,662,0.012693664672495782
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,33,33세,602,0.011543181469550544
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,34,34세,531,0.010181776346065348
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,35,35세,569,0.010910415707930663
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,36,36세,525,0.010066728025770823
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,37,37세,479,0.009184690903512809
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,38,38세,529,0.010143426905967173
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,39,39세,607,0.01163905506979598
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,40,40세,647,0.012406043871759472
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,41,41세,669,0.012827887712839393
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,42,42세,744,0.014265991716520939
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,43,43세,829,0.01589584292069336
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,44,44세,811,0.015550697959809786
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,45,45세,679,0.013019634913330266
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,46,46세,750,0.014381040036815463
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,47,47세,673,0.012904586593035741
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,48,48세,748,0.014342690596717288
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,49,49세,831,0.015934192360791532
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,50,50세,906,0.01737229636447308
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,51,51세,928,0.017794140205552998
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,52,52세,1011,0.019385641969627245
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,53,53세,970,0.018599478447614663
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,54,54세,978,0.018752876208007363
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,55,55세,967,0.018541954287467403
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,56,56세,932,0.017870839085749348
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,57,57세,877,0.016816229483049547
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,58,58세,855,0.016394385641969628
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,59,59세,918,0.017602393005062125
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,60,60세,804,0.015416474919466176
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,61,61세,988,0.018944623408498236
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,62,62세,956,0.018331032366927444
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,63,63세,994,0.01905967172879276
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,64,64세,984,0.018867924528301886
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,65,65세,847,0.016240987881576928
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,66,66세,928,0.017794140205552998
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,67,67세,803,0.015397300199417088
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,68,68세,855,0.016394385641969628
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,69,69세,709,0.013594876514802883
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,70,70세,667,0.012789538272741218
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,71,71세,681,0.01305798435342844
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,72,72세,556,0.010661144347292529
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,73,73세,541,0.01037352354655622
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,74,74세,533,0.010220125786163521
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,75,75세,594,0.011389783709157846
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,76,76세,586,0.011236385948765148
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,77,77세,454,0.008705322902285626
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,78,78세,364,0.006979598097867771
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,79,79세,443,0.008494400981745667
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,80,80세,386,0.007401441938947691
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,81,81세,450,0.008628624022089278
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,82,82세,336,0.006442705936493327
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,83,83세,315,0.006040036815462494
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,84,84세,322,0.006174259855806105
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,85,85세,241,0.004621107531830035
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,86,86세,192,0.0036815462494247586
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,87,87세,177,0.003393925448688449
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,88,88세,173,0.0033172265684921
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,89,89세,120,0.002300966405890474
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,90,90세,94,0.0018024236846142046
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,91,91세,71,0.001361405123485197
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,92,92세,60,0.001150483202945237
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,93,93세,37,0.0007094646418162294
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,94,94세,21,0.00040266912103083296
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,95,95세,15,0.0002876208007363092
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,96,96세,19,0.0003643196809326584
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,97,97세,22,0.0004218438410799202
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,98,98세,10,0.00019174720049087282
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,99,99세,8,0.00015339776039269826
action-2,기장군,기장읍,심정지,2023,2023-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,52152,100,100세 이상,12,0.0002300966405890474
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,0,0세,194,0.0037964032015029062
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,1,1세,187,0.0036594195808301207
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,2,2세,206,0.004031232265513395
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,3,3세,206,0.004031232265513395
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,4,4세,242,0.0047357194575448625
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,5,5세,241,0.004716150368877322
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,6,6세,263,0.005146670319563218
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,7,7세,297,0.005812019334259603
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,8,8세,324,0.006340384728283204
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,9,9세,318,0.00622297019627796
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,10,10세,320,0.00626210837361304
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,11,11세,329,0.006438230171620907
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,12,12세,397,0.007768928201013678
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,13,13세,381,0.0074558227823330265
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,14,14세,423,0.008277724506369738
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,15,15세,370,0.007240562806990079
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,16,16세,400,0.007827635467016302
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,17,17세,420,0.008219017240367115
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,18,18세,404,0.007905911821686464
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,19,19세,376,0.007357977338995323
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,20,20세,398,0.007788497289681219
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,21,21세,443,0.008669106279720553
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,22,22세,453,0.00886479716639596
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,23,23세,469,0.009177902585076614
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,24,24세,531,0.01039118608246414
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,25,25세,487,0.009530146181092346
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,26,26세,575,0.011252225983835932
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,27,27세,588,0.011506624136513963
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,28,28세,584,0.0114283477818438
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,29,29세,633,0.012387233126553297
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,30,30세,627,0.012269818594548051
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,31,31세,655,0.012817753077239194
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,32,32세,637,0.01246550948122346
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,33,33세,609,0.011917574998532318
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,34,34세,531,0.01039118608246414
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,35,35세,513,0.010038942486448406
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,36,36세,529,0.010352047905129058
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,37,37세,498,0.009745406156435295
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,38,38세,462,0.009040918964403828
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,39,39세,517,0.01011721884111857
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,40,40세,587,0.011487055047846422
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,41,41세,641,0.012543785835893622
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,42,42세,651,0.01273947672256903
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,43,43세,733,0.014344141993307372
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,44,44세,829,0.016222774505391283
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,45,45세,797,0.01559656366802998
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,46,46세,667,0.013052582141249682
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,47,47세,760,0.014872507387330971
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,48,48세,682,0.013346118471262793
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,49,49세,747,0.014618109234652942
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,50,50세,821,0.016066221796050956
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,51,51세,891,0.01743605800277881
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,52,52세,938,0.018355805170153228
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,53,53세,994,0.01945167413553551
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,54,54세,965,0.018884170564176826
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,55,55세,972,0.019021154184849613
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,56,56세,970,0.01898201600751453
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,57,57세,910,0.017807870687462084
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,58,58세,864,0.01690769260875521
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,59,59세,849,0.0166141562787421
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,60,60세,899,0.017592610712119136
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,61,61세,806,0.015772685466037845
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,62,62세,978,0.019138568716854855
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,63,63세,937,0.018336236081485685
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,64,64세,987,0.019314690514862724
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,65,65세,967,0.018923308741511907
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,66,66세,844,0.016516310835404394
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,67,67세,914,0.017886147042132247
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,68,68세,794,0.015537856402027357
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,69,69세,857,0.016770708988082424
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,70,70세,708,0.013854914776618854
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,71,71세,663,0.012974305786579519
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,72,72세,673,0.013169996673254927
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,73,73세,560,0.010958689653822821
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,74,74세,541,0.010586876969139547
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,75,75세,522,0.010215064284456272
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,76,76세,591,0.011565331402516584
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,77,77세,579,0.011330502338506096
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,78,78세,440,0.00861039901371793
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,79,79세,346,0.0067709046789691
action-2,기장군,기장읍,심정지,2024,2024-12-31,2671000000,기장군,2671025000,기장읍,1,단일 코드 후보,False,51101,80,80세,434,0.008492984481712687
