행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수,aggregation,months
2623071000,부산진구 가야1동,00시,16187.916666666666,399.5833333333333,3552.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,01시,16325.166666666666,375.3333333333333,3477.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,02시,16443.833333333332,357.9166666666667,3414.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,03시,16531.583333333332,347.4166666666667,3370.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,04시,16562.166666666668,343.5833333333333,3329.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,05시,16428.0,354.1666666666667,3377.9166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,06시,15907.166666666666,407.5833333333333,3549.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,07시,15073.333333333334,694.0,3779.9166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,08시,13709.416666666666,1600.5833333333333,4252.583333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,09시,11278.333333333334,3737.5,5113.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,10시,10513.25,4143.833333333333,5960.333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,11시,10039.333333333334,4363.083333333333,6346.583333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,12시,9750.416666666666,4427.833333333333,6380.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,13시,9546.166666666666,4582.25,6395.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,14시,9404.916666666666,4624.916666666667,6252.083333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,15시,9500.916666666666,4591.916666666667,5908.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,16시,9855.166666666666,4392.666666666667,5340.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,17시,10425.833333333334,3917.8333333333335,4845.166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,18시,11181.333333333334,3160.0833333333335,4647.333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,19시,11935.916666666666,2613.8333333333335,4622.583333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,20시,13849.25,1096.0833333333333,4497.666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,21시,14555.333333333334,889.5,4283.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,22시,15159.333333333334,715.4166666666666,4106.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623071000,부산진구 가야1동,23시,15440.666666666666,592.3333333333334,4092.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,00시,9452.25,125.0,2435.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,01시,9535.166666666666,117.33333333333333,2361.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,02시,9600.0,113.16666666666667,2303.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,03시,9643.416666666666,111.33333333333333,2268.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,04시,9669.083333333334,110.75,2255.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,05시,9608.5,115.16666666666667,2283.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,06시,9338.75,136.0,2367.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,07시,8756.75,230.25,2427.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,08시,7723.583333333333,491.3333333333333,2471.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,09시,6356.75,1102.9166666666667,2545.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,10시,5838.75,1140.4166666666667,2704.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,11시,5530.0,1162.0,2899.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,12시,5362.916666666667,1190.1666666666667,3228.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,13시,5245.416666666667,1224.3333333333333,3242.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,14시,5190.0,1244.4166666666667,3161.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,15시,5292.916666666667,1279.8333333333333,3095.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,16시,5554.916666666667,1305.25,3096.9166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,17시,5961.916666666667,1278.0833333333333,3276.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,18시,6487.666666666667,1146.5,3548.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,19시,7007.25,1034.1666666666667,3638.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,20시,7995.25,402.9166666666667,3400.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,21시,8443.333333333334,314.5833333333333,3085.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,22시,8789.5,247.66666666666666,2908.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623072000,부산진구 가야2동,23시,8947.5,214.75,2898.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,00시,14635.833333333334,183.83333333333334,2500.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,01시,14790.833333333334,168.0,2408.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,02시,14930.75,157.0,2328.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,03시,15028.833333333334,151.16666666666666,2267.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,04시,15087.0,150.25,2223.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,05시,15034.166666666666,154.66666666666666,2236.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,06시,14625.25,181.0,2262.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,07시,13780.25,276.0,2315.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,08시,12273.75,653.0,2448.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,09시,9917.083333333334,2014.1666666666667,2817.9166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,10시,9151.25,2130.5833333333335,3205.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,11시,8682.416666666666,2169.8333333333335,3460.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,12시,8405.416666666666,2205.0,3538.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,13시,8154.333333333333,2245.75,3462.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,14시,7965.25,2286.6666666666665,3531.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,15시,8044.666666666667,2350.25,3567.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,16시,8380.833333333334,2404.1666666666665,3547.9166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,17시,8981.0,2362.3333333333335,3599.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,18시,9722.083333333334,2135.5833333333335,3626.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,19시,10502.166666666666,1857.9166666666667,3608.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,20시,12183.083333333334,653.75,3419.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,21시,12869.833333333334,503.6666666666667,3157.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,22시,13465.25,380.9166666666667,2921.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623074000,부산진구 개금1동,23시,13765.833333333334,287.5833333333333,2820.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,00시,8571.333333333334,129.91666666666666,2411.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,01시,8660.25,122.66666666666667,2371.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,02시,8739.916666666666,117.58333333333333,2339.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,03시,8796.916666666666,112.91666666666667,2312.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,04시,8815.75,113.16666666666667,2297.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,05시,8750.166666666666,119.75,2277.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,06시,8509.25,159.41666666666666,2404.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,07시,8040.5,497.75,2676.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,08시,7209.166666666667,1002.0,3022.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,09시,5979.083333333333,1722.6666666666667,3547.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,10시,5547.416666666667,1774.5833333333333,3953.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,11시,5272.25,1799.3333333333333,3933.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,12시,5100.583333333333,1815.25,3623.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,13시,4991.833333333333,1854.0833333333333,3630.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,14시,4920.666666666667,1883.5,3745.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,15시,4978.25,1893.0833333333333,3565.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,16시,5207.083333333333,1868.8333333333333,3175.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,17시,5544.75,1654.4166666666667,2895.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,18시,5959.166666666667,1231.8333333333333,2831.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,19시,6400.416666666667,1051.9166666666667,2872.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,20시,7324.083333333333,386.25,2846.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,21시,7692.166666666667,317.4166666666667,2808.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,22시,8001.666666666667,254.0,2730.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623075000,부산진구 개금2동,23시,8168.0,202.08333333333334,2692.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,00시,22109.0,231.5,2604.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,01시,22286.833333333332,221.08333333333334,2562.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,02시,22443.166666666668,211.41666666666666,2527.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,03시,22553.916666666668,209.16666666666666,2499.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,04시,22621.75,211.16666666666666,2481.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,05시,22514.25,218.0,2483.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,06시,21924.416666666668,256.4166666666667,2573.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,07시,20728.583333333332,440.1666666666667,2728.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,08시,18509.583333333332,1003.8333333333334,3007.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,09시,15070.416666666666,2683.5833333333335,3254.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,10시,13795.0,2695.1666666666665,3445.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,11시,12995.583333333334,2688.3333333333335,3476.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,12시,12538.583333333334,2696.1666666666665,3389.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,13시,12211.166666666666,2716.1666666666665,3316.9166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,14시,12032.666666666666,2736.0833333333335,3355.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,15시,12191.666666666666,2767.4166666666665,3283.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,16시,12745.416666666666,2795.8333333333335,3168.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,17시,13662.916666666666,2664.4166666666665,3108.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,18시,14843.25,2417.9166666666665,3135.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,19시,16126.083333333334,2208.5,3171.9166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,20시,18642.166666666668,588.3333333333334,3072.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,21시,19740.583333333332,482.0,2922.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,22시,20650.666666666668,391.5833333333333,2834.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623076000,부산진구 개금3동,23시,21098.083333333332,344.1666666666667,2873.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,00시,10994.666666666666,270.8333333333333,5029.583333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,01시,11160.166666666666,246.75,4977.583333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,02시,11312.166666666666,232.33333333333334,4945.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,03시,11427.75,229.33333333333334,4933.333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,04시,11509.666666666666,230.83333333333334,4954.916666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,05시,11542.833333333334,245.58333333333334,5066.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,06시,11351.5,345.25,5402.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,07시,10903.166666666666,896.0833333333334,5908.583333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,08시,9915.5,2594.0833333333335,6499.083333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,09시,8057.833333333333,5754.0,7716.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,10시,7439.416666666667,6630.083333333333,8838.333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,11시,7035.833333333333,6864.0,9487.083333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,12시,6788.25,6791.916666666667,9444.666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,13시,6601.5,6921.0,9259.333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,14시,6469.0,6925.416666666667,9413.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,15시,6486.833333333333,6878.833333333333,9063.333333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,16시,6655.833333333333,6679.583333333333,8287.833333333334,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,17시,6934.833333333333,5939.416666666667,7405.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,18시,7406.0,4306.583333333333,6965.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,19시,7873.916666666667,2627.1666666666665,6582.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,20시,9063.5,1181.1666666666667,6235.583333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,21시,9549.166666666666,823.75,5945.833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,22시,10022.25,577.8333333333334,5693.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623077000,부산진구 범천1동,23시,10299.416666666666,444.6666666666667,5616.333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,00시,17595.833333333332,136.66666666666666,2263.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,01시,17792.75,129.5,2218.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,02시,17955.916666666668,124.41666666666667,2177.8333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,03시,18065.25,120.58333333333333,2154.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,04시,18120.0,118.75,2139.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,05시,17973.833333333332,122.41666666666667,2151.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,06시,17428.583333333332,151.58333333333334,2218.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,07시,16483.333333333332,307.3333333333333,2320.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,08시,14730.083333333334,707.25,2430.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,09시,12006.583333333334,2138.75,2599.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,10시,10916.25,2145.5,2704.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,11시,10265.083333333334,2107.6666666666665,2711.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,12시,9878.916666666666,2059.8333333333335,2635.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,13시,9584.0,2133.4166666666665,2628.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,14시,9403.75,2179.5833333333335,2636.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,15시,9515.0,2234.5833333333335,2641.6666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,16시,9929.166666666666,2283.3333333333335,2602.1666666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,17시,10609.25,2203.75,2553.0833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,18시,11568.916666666666,1883.5833333333333,2506.3333333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,19시,12576.166666666666,1590.6666666666667,2507.5833333333335,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,20시,14564.833333333334,360.1666666666667,2515.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,21시,15479.166666666666,290.4166666666667,2523.4166666666665,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,22시,16241.583333333334,246.25,2538.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2623078000,부산진구 범천2동,23시,16608.75,217.25,2624.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,00시,22239.75,287.75,5250.166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,01시,22445.333333333332,273.4166666666667,5184.833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,02시,22608.083333333332,265.75,5139.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,03시,22717.0,262.25,5106.833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,04시,22761.5,262.0833333333333,5093.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,05시,22618.0,270.8333333333333,5157.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,06시,22027.75,350.8333333333333,5283.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,07시,20911.166666666668,654.25,5432.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,08시,18821.75,1706.6666666666667,5781.916666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,09시,15448.916666666666,4122.583333333333,6521.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,10시,14157.666666666666,4206.0,7138.916666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,11시,13360.916666666666,4221.333333333333,7330.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,12시,12925.583333333334,4185.0,7303.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,13시,12633.333333333334,4383.25,7579.833333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,14시,12452.083333333334,4426.666666666667,7848.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,15시,12603.5,4459.333333333333,7721.0,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,16시,13166.75,4431.916666666667,7256.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,17시,14025.916666666666,4127.583333333333,6819.666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,18시,15132.416666666666,3344.5,6668.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,19시,16245.166666666666,2649.25,6562.416666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,20시,18673.25,903.5,6281.166666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,21시,19747.5,671.0,5894.333333333333,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,22시,20683.166666666668,504.6666666666667,5600.666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626051000,동래구 수민동,23시,21166.5,413.5833333333333,5536.666666666667,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,00시,7755.0,61.333333333333336,884.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,01시,7820.916666666667,55.666666666666664,857.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,02시,7878.5,53.5,839.5,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,03시,7923.25,53.5,828.25,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,04시,7952.75,53.5,819.6666666666666,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
2626052000,동래구 복산동,05시,7915.666666666667,56.583333333333336,820.75,2024 기준년월12개의 월별일평균 값을 동일 가중 평균,12
