year,dictionarySignature,districtCode,district,lawDongCode,lawDong,categoryCode,category,quarters,minSharePct,maxSharePct,spreadPP
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,G2,소매,4,38.18181818181818,39.62264150943396,1.4408233276157816
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,I2,음식,4,15.09433962264151,16.666666666666668,1.5723270440251582
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,L1,부동산,4,1.8181818181818181,1.8867924528301887,0.06861063464837058
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,M1,과학·기술,4,12.962962962962964,14.545454545454545,1.5824915824915813
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,N1,시설관리·임대,4,3.6363636363636362,3.7735849056603774,0.13722126929674117
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,P1,교육,4,3.6363636363636362,3.7735849056603774,0.13722126929674117
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,Q1,보건의료,4,1.8181818181818181,1.8867924528301887,0.06861063464837058
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,R1,예술·스포츠,4,1.8181818181818181,1.8867924528301887,0.06861063464837058
2021,62f6a938f48b,26110,중구,2611011800,대청동3가,S2,수리·개인,4,18.181818181818183,18.867924528301888,0.6861063464837045
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,G2,소매,4,28.235294117647058,29.41176470588235,1.1764705882352935
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,I1,숙박,4,1.1627906976744187,1.1764705882352942,0.013679890560875485
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,I2,음식,4,28.235294117647058,30.232558139534884,1.9972640218878261
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,L1,부동산,4,1.1627906976744187,1.1764705882352942,0.013679890560875485
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,M1,과학·기술,4,3.5294117647058822,4.705882352941177,1.1764705882352944
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,N1,시설관리·임대,4,4.705882352941177,5.882352941176471,1.1764705882352944
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,P1,교육,4,1.1627906976744187,3.5294117647058822,2.3666210670314634
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,Q1,보건의료,4,1.1627906976744187,1.1764705882352942,0.013679890560875485
2021,62f6a938f48b,26110,중구,2611011900,대청동4가,S2,수리·개인,4,25.58139534883721,27.058823529411764,1.477428180574556
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,G2,소매,4,31.93717277486911,32.608695652173914,0.6715228773048025
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,I1,숙박,4,1.0471204188481675,1.5873015873015872,0.5401811684534197
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,I2,음식,4,26.455026455026456,27.17391304347826,0.7188865884518059
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,L1,부동산,4,2.1164021164021163,2.6455026455026456,0.5291005291005293
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,M1,과학·기술,4,6.349206349206349,6.878306878306878,0.5291005291005293
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,N1,시설관리·임대,4,0.5291005291005291,1.0869565217391304,0.5578559926386013
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,P1,교육,4,4.712041884816754,4.891304347826087,0.17926246300933268
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,Q1,보건의료,4,0.5235602094240838,0.5434782608695652,0.01991805144548142
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,R1,예술·스포츠,4,1.6304347826086956,2.1164021164021163,0.4859673337934207
2021,62f6a938f48b,26110,중구,2611012000,보수동1가,S2,수리·개인,4,22.22222222222222,22.75132275132275,0.5291005291005284
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,G2,소매,4,18.38235294117647,19.84732824427481,1.4649753030983383
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,I1,숙박,4,0.7352941176470589,0.7633587786259542,0.028064660978895373
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,I2,음식,4,22.137404580152673,23.703703703703702,1.5662991235510297
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,L1,부동산,4,3.053435114503817,3.7593984962406015,0.7059633817367845
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,M1,과학·기술,4,24.444444444444443,25.954198473282442,1.5097540288379996
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,P1,교육,4,3.053435114503817,3.7593984962406015,0.7059633817367845
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,Q1,보건의료,4,0.7352941176470589,0.7633587786259542,0.028064660978895373
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,R1,예술·스포츠,4,3.053435114503817,4.411764705882353,1.3583295913785363
2021,62f6a938f48b,26110,중구,2611012100,보수동2가,S2,수리·개인,4,19.852941176470587,21.374045801526716,1.5211046250561289
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,G2,소매,4,20.73170731707317,21.518987341772153,0.7872800246989833
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,I1,숙박,4,3.658536585365854,3.7974683544303796,0.13893176906452576
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,I2,음식,4,41.77215189873418,43.90243902439025,2.130287125656068
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,L1,부동산,4,6.097560975609756,6.329113924050633,0.2315529484408767
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,M1,과학·기술,4,3.658536585365854,3.7974683544303796,0.13893176906452576
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,N1,시설관리·임대,4,4.878048780487805,5.063291139240507,0.1852423587527019
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,P1,교육,1,1.2658227848101267,1.2658227848101267,0.0
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,R1,예술·스포츠,3,1.2195121951219512,1.2658227848101267,0.046310589688175474
2021,62f6a938f48b,26110,중구,2611012200,보수동3가,S2,수리·개인,4,15.853658536585366,16.455696202531644,0.6020376659462787
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,G2,소매,4,61.75115207373272,61.933534743202415,0.18238266946969617
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,I1,숙박,4,1.661631419939577,1.694915254237288,0.03328383429771109
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,I2,음식,4,26.88821752265861,27.245053272450534,0.356835749791923
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,L1,부동산,4,1.5105740181268883,1.6897081413210446,0.17913412319415634
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,M1,과학·기술,4,1.2084592145015105,1.2326656394453004,0.024206424943789884
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,N1,시설관리·임대,4,0.6042296072507553,0.6163328197226502,0.012103212471894942
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,P1,교육,4,0.1510574018126888,0.15408320493066255,0.0030258031179737355
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,Q1,보건의료,4,0.1510574018126888,0.15408320493066255,0.0030258031179737355
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,R1,예술·스포츠,4,2.1148036253776437,2.157164869029276,0.0423612436516323
2021,62f6a938f48b,26110,중구,2611012300,부평동1가,S2,수리·개인,4,3.3794162826420893,3.7764350453172204,0.39701876267513114
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,G2,소매,4,27.240143369175627,27.59856630824373,0.3584229390681024
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,I1,숙박,4,2.146690518783542,2.3297491039426523,0.18305858515911044
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,I2,음식,4,59.13978494623656,59.570661896243294,0.4308769500067342
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,L1,부동산,4,2.3255813953488373,2.6929982046678638,0.3674168093190264
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,M1,과학·기술,4,1.9748653500897666,2.3297491039426523,0.35488375385288573
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,N1,시설관리·임대,4,0.35778175313059035,0.3590664272890485,0.0012846741584581212
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,P1,교육,4,0.5366726296958855,0.5385996409335727,0.0019270112376872373
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,Q1,보건의료,4,0.35778175313059035,0.3590664272890485,0.0012846741584581212
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,R1,예술·스포츠,4,1.4311270125223614,1.6157989228007181,0.18467191027835672
2021,62f6a938f48b,26110,중구,2611012400,부평동2가,S2,수리·개인,4,3.5778175313059033,3.5906642728904847,0.012846741584581434
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,G2,소매,4,17.365269461077844,17.75147928994083,0.3862098288629845
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,I1,숙박,4,3.488372093023256,3.592814371257485,0.10444227823422914
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,I2,음식,4,53.84615384615385,55.08982035928144,1.243666513127593
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,L1,부동산,4,3.592814371257485,4.1420118343195265,0.5491974630620415
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,M1,과학·기술,4,5.389221556886228,5.9171597633136095,0.5279382064273817
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,N1,시설관리·임대,4,0.5813953488372093,1.1976047904191616,0.6162094415819522
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,P1,교육,4,0.5813953488372093,0.5988023952095808,0.01740704637237145
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,R1,예술·스포츠,4,0.5813953488372093,0.5988023952095808,0.01740704637237145
2021,62f6a938f48b,26110,중구,2611012500,부평동3가,S2,수리·개인,4,12.574850299401197,13.372093023255815,0.7972427238546178
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,G2,소매,4,15.126050420168067,16.39344262295082,1.2673922027827516
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,I1,숙박,4,1.680672268907563,2.479338842975207,0.7986665740676437
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,I2,음식,4,45.52845528455285,46.28099173553719,0.7525364509843442
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,L1,부동산,4,1.6528925619834711,2.459016393442623,0.8061238314591519
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,M1,과학·기술,4,13.821138211382113,15.966386554621849,2.145248343239736
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,P1,교육,4,0.819672131147541,1.6260162601626016,0.8063441290150606
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,Q1,보건의료,4,0.8130081300813008,0.8403361344537815,0.02732800437248073
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,R1,예술·스포츠,4,3.252032520325203,3.361344537815126,0.10931201748992292
2021,62f6a938f48b,26110,중구,2611012600,부평동4가,S2,수리·개인,4,13.821138211382113,14.285714285714286,0.4645760743321734
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,G2,소매,4,78.49829351535836,79.66101694915254,1.1627234337941843
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,I1,숙박,4,0.33444816053511706,0.3412969283276451,0.006848767792528021
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,I2,음식,4,10.508474576271187,11.262798634812286,0.7543240585410995
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,L1,부동산,4,1.0033444816053512,1.3651877133105803,0.36184323170522914
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,M1,과학·기술,4,0.3389830508474576,0.6688963210702341,0.3299132702227765
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,N1,시설관리·임대,4,0.3389830508474576,0.6825938566552902,0.34361080580783254
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,P1,교육,4,0.33444816053511706,0.3412969283276451,0.006848767792528021
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,Q1,보건의료,4,0.33444816053511706,0.3412969283276451,0.006848767792528021
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,R1,예술·스포츠,4,0.3389830508474576,0.6825938566552902,0.34361080580783254
2021,62f6a938f48b,26110,중구,2611012700,신창동1가,S2,수리·개인,4,6.143344709897611,6.484641638225256,0.3412969283276448
2021,62f6a938f48b,26110,중구,2611012800,신창동2가,G2,소매,4,84.23076923076923,84.73282442748092,0.5020551967116944
2021,62f6a938f48b,26110,중구,2611012800,신창동2가,I2,음식,4,5.681818181818182,5.7915057915057915,0.10968760968760982
2021,62f6a938f48b,26110,중구,2611012800,신창동2가,L1,부동산,4,0.3787878787878788,0.3861003861003861,0.0073125073125073214
2021,62f6a938f48b,26110,중구,2611012800,신창동2가,M1,과학·기술,4,1.893939393939394,1.9305019305019304,0.036562536562536385
2021,62f6a938f48b,26110,중구,2611012800,신창동2가,N1,시설관리·임대,2,0.3787878787878788,0.38461538461538464,0.005827505827505852
2021,62f6a938f48b,26110,중구,2611012800,신창동2가,P1,교육,4,0.3787878787878788,0.3861003861003861,0.0073125073125073214
2021,62f6a938f48b,26110,중구,2611012800,신창동2가,S2,수리·개인,4,6.818181818181818,6.94980694980695,0.13162513162513179
2021,62f6a938f48b,26110,중구,2611012900,신창동3가,G2,소매,4,75.96153846153847,78.0952380952381,2.133699633699635
2021,62f6a938f48b,26110,중구,2611012900,신창동3가,I1,숙박,4,0.9523809523809523,0.970873786407767,0.018492834026814675
2021,62f6a938f48b,26110,중구,2611012900,신창동3가,I2,음식,4,10.476190476190476,13.461538461538462,2.9853479853479854
2021,62f6a938f48b,26110,중구,2611012900,신창동3가,M1,과학·기술,4,1.9230769230769231,2.912621359223301,0.9895444361463779
2021,62f6a938f48b,26110,중구,2611012900,신창동3가,P1,교육,4,0.9523809523809523,0.970873786407767,0.018492834026814675
2021,62f6a938f48b,26110,중구,2611012900,신창동3가,S2,수리·개인,4,6.666666666666667,6.796116504854369,0.12944983818770162
2021,62f6a938f48b,26110,중구,2611013000,신창동4가,G2,소매,4,92.22222222222223,92.88389513108615,0.6616729088639204
2021,62f6a938f48b,26110,중구,2611013000,신창동4가,I2,음식,4,4.868913857677903,5.204460966542751,0.33554710886484784
2021,62f6a938f48b,26110,중구,2611013000,신창동4가,M1,과학·기술,4,0.7407407407407407,0.7518796992481203,0.01113895850737956
2021,62f6a938f48b,26110,중구,2611013000,신창동4가,P1,교육,4,1.1152416356877324,1.4814814814814814,0.366239845793749
2021,62f6a938f48b,26110,중구,2611013000,신창동4가,R1,예술·스포츠,4,0.37037037037037035,0.37593984962406013,0.00556947925368978
2021,62f6a938f48b,26110,중구,2611013000,신창동4가,S2,수리·개인,1,0.37593984962406013,0.37593984962406013,0.0
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,G2,소매,4,44.88636363636363,45.45454545454545,0.5681818181818201
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,I1,숙박,4,0.5494505494505495,0.5813953488372093,0.03194479938665984
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,I2,음식,4,26.74418604651163,29.67032967032967,2.9261436238180423
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,L1,부동산,4,6.043956043956044,6.976744186046512,0.9327881420904678
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,M1,과학·기술,4,1.098901098901099,1.1627906976744187,0.06388959877331968
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,N1,시설관리·임대,4,0.5494505494505495,0.5813953488372093,0.03194479938665984
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,R1,예술·스포츠,4,2.7472527472527473,2.9069767441860463,0.15972399693329908
2021,62f6a938f48b,26110,중구,2611013100,창선동1가,S2,수리·개인,4,14.285714285714286,15.69767441860465,1.4119601328903642
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,G2,소매,4,70.29702970297029,70.93596059113301,0.6389308881627187
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,I2,음식,4,11.822660098522167,13.300492610837438,1.4778325123152705
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,L1,부동산,4,3.4482758620689653,3.4653465346534653,0.017070672584500013
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,M1,과학·기술,4,0.49261083743842365,0.9852216748768473,0.49261083743842365
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,N1,시설관리·임대,4,0.9852216748768473,0.9900990099009901,0.0048773350241427815
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,P1,교육,3,0.49261083743842365,0.49504950495049505,0.0024386675120713908
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,R1,예술·스포츠,4,2.4630541871921183,2.9702970297029703,0.5072428425108519
2021,62f6a938f48b,26110,중구,2611013200,창선동2가,S2,수리·개인,4,8.374384236453203,8.866995073891626,0.4926108374384235
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,G2,소매,4,25.757575757575758,27.205882352941178,1.4483065953654197
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,I1,숙박,4,3.6231884057971016,3.787878787878788,0.16469038208168651
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,I2,음식,4,39.705882352941174,40.298507462686565,0.5926251097453914
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,L1,부동산,4,1.4705882352941178,2.898550724637681,1.4279624893435634
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,M1,과학·기술,4,1.4492753623188406,1.5151515151515151,0.06587615283267456
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,N1,시설관리·임대,4,0.7246376811594203,0.7575757575757576,0.03293807641633728
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,P1,교육,4,2.985074626865672,3.787878787878788,0.8028041610131162
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,Q1,보건의료,4,3.6231884057971016,3.787878787878788,0.16469038208168651
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,R1,예술·스포츠,4,0.7246376811594203,0.7575757575757576,0.03293807641633728
2021,62f6a938f48b,26110,중구,2611013300,광복동1가,S2,수리·개인,4,17.391304347826086,18.181818181818183,0.7905138339920974
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,G2,소매,4,58.53658536585366,62.7906976744186,4.254112308564942
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,I1,숙박,4,2.3255813953488373,2.4691358024691357,0.14355440712029832
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,I2,음식,4,19.767441860465116,23.170731707317074,3.4032898468519583
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,L1,부동산,4,2.3255813953488373,2.4691358024691357,0.14355440712029832
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,N1,시설관리·임대,3,1.1904761904761905,1.2345679012345678,0.04409171075837737
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,Q1,보건의료,4,3.488372093023256,3.7037037037037037,0.21533161068044793
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,R1,예술·스포츠,4,1.1904761904761905,2.3255813953488373,1.1351052048726469
2021,62f6a938f48b,26110,중구,2611013400,광복동2가,S2,수리·개인,4,6.976744186046512,7.407407407407407,0.43066322136089585
2021,62f6a938f48b,26110,중구,2611013500,광복동3가,G2,소매,4,54.6875,57.8125,3.125
2021,62f6a938f48b,26110,중구,2611013500,광복동3가,I1,숙박,4,1.5625,3.125,1.5625
2021,62f6a938f48b,26110,중구,2611013500,광복동3가,I2,음식,4,24.242424242424242,25.0,0.7575757575757578
2021,62f6a938f48b,26110,중구,2611013500,광복동3가,L1,부동산,4,1.5151515151515151,1.5625,0.04734848484848486
2021,62f6a938f48b,26110,중구,2611013500,광복동3가,M1,과학·기술,4,4.545454545454546,4.6875,0.14204545454545414
2021,62f6a938f48b,26110,중구,2611013500,광복동3가,R1,예술·스포츠,4,1.5151515151515151,1.5625,0.04734848484848486
2021,62f6a938f48b,26110,중구,2611013500,광복동3가,S2,수리·개인,4,7.8125,9.375,1.5625
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,G2,소매,4,67.46987951807229,70.0,2.5301204819277103
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,I1,숙박,4,3.4482758620689653,3.75,0.3017241379310347
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,I2,음식,4,7.5,9.63855421686747,2.1385542168674707
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,M1,과학·기술,4,4.597701149425287,6.25,1.652298850574713
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,N1,시설관리·임대,4,2.2988505747126435,2.5,0.20114942528735646
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,P1,교육,4,1.1494252873563218,1.25,0.10057471264367823
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,Q1,보건의료,4,1.2048192771084338,2.2988505747126435,1.0940312976042097
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,R1,예술·스포츠,4,2.2988505747126435,2.5,0.20114942528735646
2021,62f6a938f48b,26110,중구,2611013600,남포동1가,S2,수리·개인,4,4.938271604938271,6.896551724137931,1.9582801191996593
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,G2,소매,4,10.404624277456648,11.494252873563218,1.0896285961065697
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,I1,숙박,4,2.3121387283236996,2.8735632183908044,0.5614244900671048
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,I2,음식,4,49.42528735632184,51.445086705202314,2.0197993488804755
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,L1,부동산,4,1.1494252873563218,1.1695906432748537,0.02016535591853197
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,M1,과학·기술,4,1.7241379310344827,2.3121387283236996,0.588000797289217
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,N1,시설관리·임대,4,1.7241379310344827,1.7543859649122806,0.030248033877797953
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,P1,교육,4,1.1494252873563218,1.1695906432748537,0.02016535591853197
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,Q1,보건의료,4,4.022988505747127,4.093567251461988,0.07057874571486167
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,R1,예술·스포츠,4,5.747126436781609,5.847953216374269,0.10082677959266029
2021,62f6a938f48b,26110,중구,2611013700,남포동2가,S2,수리·개인,4,19.653179190751445,21.05263157894737,1.3994523881959253
2021,62f6a938f48b,26110,중구,2611013800,남포동3가,G2,소매,4,8.333333333333334,9.67741935483871,1.344086021505376
2021,62f6a938f48b,26110,중구,2611013800,남포동3가,I2,음식,4,70.96774193548387,72.41379310344827,1.4460511679643986
2021,62f6a938f48b,26110,중구,2611013800,남포동3가,L1,부동산,4,4.838709677419355,5.172413793103448,0.3337041156840934
2021,62f6a938f48b,26110,중구,2611013800,남포동3가,M1,과학·기술,4,3.225806451612903,3.4482758620689653,0.22246941045606228
2021,62f6a938f48b,26110,중구,2611013800,남포동3가,R1,예술·스포츠,4,8.620689655172415,10.0,1.3793103448275854
2021,62f6a938f48b,26110,중구,2611013800,남포동3가,S2,수리·개인,4,1.6129032258064515,1.7241379310344827,0.11123470522803114
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,G2,소매,4,33.333333333333336,35.294117647058826,1.9607843137254903
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,I1,숙박,4,3.2679738562091503,3.3333333333333335,0.06535947712418322
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,I2,음식,4,43.790849673202615,46.666666666666664,2.875816993464049
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,L1,부동산,4,3.2679738562091503,3.3333333333333335,0.06535947712418322
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,M1,과학·기술,4,2.6143790849673203,2.6666666666666665,0.05228758169934622
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,N1,시설관리·임대,4,1.3071895424836601,1.3333333333333333,0.02614379084967311
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,P1,교육,4,0.6666666666666666,2.0,1.3333333333333335
2021,62f6a938f48b,26110,중구,2611013900,남포동4가,S2,수리·개인,4,8.49673202614379,9.333333333333334,0.8366013071895431
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,G2,소매,4,47.04433497536946,47.0873786407767,0.04304366540723947
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,I1,숙박,4,3.883495145631068,4.0189125295508275,0.13541738391975944
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,I2,음식,4,33.49753694581281,34.751773049645394,1.2542361038325822
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,L1,부동산,4,2.127659574468085,2.2167487684729066,0.08908919400482151
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,M1,과학·기술,4,1.1820330969267139,1.2315270935960592,0.049493996669345286
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,N1,시설관리·임대,4,0.9456264775413712,1.2315270935960592,0.285900616054688
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,P1,교육,4,0.4728132387706856,0.7389162561576355,0.26610301738694986
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,Q1,보건의료,4,0.4728132387706856,0.49261083743842365,0.01979759866773806
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,R1,예술·스포츠,4,3.6407766990291264,3.7825059101654848,0.1417292111363584
2021,62f6a938f48b,26110,중구,2611014000,남포동5가,S2,수리·개인,4,5.200945626477542,5.911330049261084,0.7103844227835419
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,G2,소매,4,36.51685393258427,36.8421052631579,0.32525133057362865
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,I1,숙박,4,4.970760233918129,5.157593123209169,0.1868328892910407
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,I2,음식,4,40.168539325842694,40.963855421686745,0.7953160958440506
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,L1,부동산,4,1.404494382022472,1.5060240963855422,0.10152971436307023
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,M1,과학·기술,4,0.8426966292134831,0.9036144578313253,0.06091782861784223
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,N1,시설관리·임대,4,1.9662921348314606,2.108433734939759,0.14214160010829846
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,Q1,보건의료,4,2.6315789473684212,2.865329512893983,0.23375056552556162
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,R1,예술·스포츠,4,5.120481927710843,6.46067415730337,1.3401922295925273
2021,62f6a938f48b,26110,중구,2611014100,남포동6가,S2,수리·개인,4,4.584527220630372,4.819277108433735,0.23474988780336314
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,G2,소매,4,31.25,31.914893617021278,0.6648936170212778
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,I2,음식,4,28.94736842105263,30.208333333333332,1.260964912280702
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,L1,부동산,4,4.25531914893617,4.7368421052631575,0.4815229563269874
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,M1,과학·기술,4,5.7894736842105265,6.25,0.46052631578947345
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,N1,시설관리·임대,4,2.6041666666666665,2.6595744680851063,0.05540780141843982
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,P1,교육,4,4.6875,5.2631578947368425,0.5756578947368425
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,R1,예술·스포츠,4,1.0416666666666667,1.0638297872340425,0.022163120567375794
2021,62f6a938f48b,26140,서구,2614010100,동대신동1가,S2,수리·개인,4,19.270833333333332,20.0,0.7291666666666679
2021,62f6a938f48b,26140,서구,2614010200,동대신동2가,G2,소매,4,23.897058823529413,24.444444444444443,0.5473856209150298
2021,62f6a938f48b,26140,서구,2614010200,동대신동2가,I2,음식,4,40.65934065934066,40.89219330855018,0.23285264920952642
