year2024,code,name,populationType,observedMonths2024,nameMissing2024,peakHours2024,maximum2024,midnight2024,noon2024,noonToMidnight2024,year2023,observedMonths2023,nameMissing2023,peakHours2023,maximum2023,midnight2023,noon2023,noonToMidnight2023,peakSetSame,noonChange
2024,2629056000,남구 대연6동,평균주거인구수,12,False,04시,12635.5,12355.416666666666,6770.75,0.5479985161703707,2023,12,False,04시,12601.25,12281.166666666666,6822.25,0.5555050415948539,True,-51.5
2024,2629056000,남구 대연6동,평균직장인구수,12,False,15시,2539.0833333333335,121.91666666666667,2425.25,19.89268626110731,2023,12,False,15시,2463.0,123.25,2390.4166666666665,19.394861392832993,True,34.833333333333485
2024,2629056000,남구 대연6동,평균방문인구수,12,False,11시,2456.75,1333.0833333333333,2335.3333333333335,1.7518284678377198,2023,12,False,14시,2377.25,1412.0,2300.1666666666665,1.6290132200188856,False,35.16666666666697
2024,2629057000,남구 용호1동,평균주거인구수,12,False,04시,38009.5,37362.416666666664,21365.166666666668,0.5718357797162479,2023,12,False,04시,37253.75,36646.916666666664,20941.666666666668,0.5714441642430128,True,423.5
2024,2629057000,남구 용호1동,평균직장인구수,12,False,16시,5084.75,332.6666666666667,4548.916666666667,13.674098196392785,2023,12,False,16시,5073.583333333333,346.0833333333333,4580.083333333333,13.234047676378522,True,-31.16666666666606
2024,2629057000,남구 용호1동,평균방문인구수,12,False,14시,6423.75,3836.9166666666665,6170.583333333333,1.608214060769281,2023,12,False,14시,6071.416666666667,3687.4166666666665,5814.333333333333,1.5768039955705213,True,356.25
2024,2629058000,남구 용호2동,평균주거인구수,12,False,04시,16922.416666666668,16537.0,9305.583333333334,0.5627129064118845,2023,12,False,04시,16097.166666666666,15710.25,8587.333333333334,0.5466070452942082,True,718.25
2024,2629058000,남구 용호2동,평균직장인구수,12,False,16시,2164.3333333333335,214.0,2019.25,9.435747663551401,2023,12,False,16시,1996.25,188.58333333333334,1905.0,10.101634997790542,True,114.25
2024,2629058000,남구 용호2동,평균방문인구수,12,False,14시,3923.75,2089.0,3807.8333333333335,1.8228019786181586,2023,12,False,14시,3722.4166666666665,2301.9166666666665,3636.3333333333335,1.5796980776888827,True,171.5
2024,2629059000,남구 용호3동,평균주거인구수,12,False,04시,10897.25,10670.5,6620.5,0.6204489011761398,2023,12,False,04시,11293.083333333334,11068.5,6951.5,0.6280435470027556,True,-331.0
2024,2629059000,남구 용호3동,평균직장인구수,12,False,13시,2299.75,135.41666666666666,2276.9166666666665,16.814153846153847,2023,12,False,13시,2216.0833333333335,149.0,2203.3333333333335,14.787472035794185,True,73.58333333333303
2024,2629059000,남구 용호3동,평균방문인구수,12,False,12시,3100.8333333333335,1622.3333333333333,3100.8333333333335,1.9113416889254162,2023,12,False,12시,3187.0,1698.6666666666667,3187.0,1.8761773940345368,True,-86.16666666666652
2024,2629060000,남구 용호4동,평균주거인구수,12,False,04시,6257.166666666667,6118.083333333333,3687.9166666666665,0.6027895446558699,2023,12,False,05시,6498.583333333333,6329.583333333333,3986.6666666666665,0.6298466197090382,False,-298.75
2024,2629060000,남구 용호4동,평균직장인구수,12,False,16시,1235.4166666666667,159.08333333333334,1184.9166666666667,7.448402304871661,2023,12,False,16시,1252.5,151.33333333333334,1199.5833333333333,7.926762114537444,True,-14.666666666666515
2024,2629060000,남구 용호4동,평균방문인구수,12,False,12시,2455.5833333333335,1723.25,2455.5833333333335,1.4249721940132503,2023,12,False,12시,2488.4166666666665,1655.0833333333333,2488.4166666666665,1.5034993202759177,True,-32.83333333333303
2024,2629061000,남구 용당동,평균주거인구수,12,False,04시,6742.916666666667,6587.166666666667,3867.4166666666665,0.5871138324519899,2023,12,False,05시,6936.0,6790.333333333333,3972.4166666666665,0.5850105542192332,False,-105.0
