year2024,행정동코드,행정동명,나이대,평균주거인구수2024,평균직장인구수2024,평균방문인구수2024,observedMonths2024,nameMissing2024,year2023,평균주거인구수2023,평균직장인구수2023,평균방문인구수2023,observedMonths2023,nameMissing2023,평균주거인구수差,평균직장인구수差,평균방문인구수差
2024,2623068000,부산진구 당감2동,30대,582.75,70.33333333333333,237.66666666666663,12,False,2023,746.5,88.08333333333333,282.0833333333333,12,False,-163.75,-17.75,-44.416666666666686
2024,2623068000,부산진구 당감2동,40대,748.5,75.25,233.08333333333331,12,False,2023,870.1666666666666,86.0,292.25,12,False,-121.66666666666663,-10.75,-59.166666666666686
2024,2623068000,부산진구 당감2동,50대,744.9166666666666,107.5,295.1666666666667,12,False,2023,856.3333333333334,128.58333333333334,343.8333333333333,12,False,-111.41666666666674,-21.083333333333343,-48.66666666666663
2024,2623068000,부산진구 당감2동,60대이상,1690.25,93.33333333333331,517.3333333333334,12,False,2023,2048.4166666666665,113.91666666666669,581.3333333333334,12,False,-358.1666666666665,-20.58333333333337,-64.0
2024,2623070000,부산진구 당감4동,20대,572.25,59.083333333333336,188.91666666666663,12,False,2023,622.0833333333334,62.75,191.08333333333331,12,False,-49.83333333333337,-3.6666666666666643,-2.1666666666666856
2024,2623070000,부산진구 당감4동,20대미만,788.5,42.583333333333336,171.33333333333334,12,False,2023,840.25,50.25,189.83333333333331,12,False,-51.75,-7.666666666666664,-18.49999999999997
2024,2623070000,부산진구 당감4동,30대,658.0,75.5,261.0,12,False,2023,721.1666666666666,73.75,239.66666666666663,12,False,-63.16666666666663,1.75,21.33333333333337
2024,2623070000,부산진구 당감4동,40대,867.9166666666666,88.25,286.4166666666667,12,False,2023,954.5833333333334,97.58333333333331,312.9166666666667,12,False,-86.66666666666674,-9.333333333333314,-26.5
2024,2623070000,부산진구 당감4동,50대,1214.5,144.41666666666666,358.75,12,False,2023,1284.3333333333333,151.58333333333334,400.4166666666667,12,False,-69.83333333333326,-7.166666666666686,-41.666666666666686
2024,2623070000,부산진구 당감4동,60대이상,2600.4166666666665,147.58333333333334,592.9166666666666,12,False,2023,2610.75,151.08333333333334,589.25,12,False,-10.333333333333485,-3.5,3.6666666666666288
2024,2623071000,부산진구 가야1동,20대,1778.0833333333333,692.0833333333334,926.25,12,False,2023,1861.5,726.3333333333334,965.4166666666666,12,False,-83.41666666666674,-34.25,-39.16666666666663
2024,2623071000,부산진구 가야1동,20대미만,1468.0833333333333,245.5,504.0833333333333,12,False,2023,1180.5,247.83333333333331,540.75,12,False,287.58333333333326,-2.3333333333333144,-36.666666666666686
2024,2623071000,부산진구 가야1동,30대,1218.9166666666667,222.25,573.0833333333334,12,False,2023,1345.5,202.08333333333331,547.8333333333334,12,False,-126.58333333333326,20.166666666666686,25.25
2024,2623071000,부산진구 가야1동,40대,1530.5,299.25,601.6666666666666,12,False,2023,1723.6666666666667,321.5833333333333,624.0833333333334,12,False,-193.16666666666674,-22.333333333333314,-22.416666666666742
2024,2623071000,부산진구 가야1동,50대,1946.0833333333333,402.1666666666667,743.5833333333334,12,False,2023,2104.6666666666665,421.9166666666667,778.75,12,False,-158.58333333333326,-19.75,-35.16666666666663
2024,2623071000,부산진구 가야1동,60대이상,5208.416666666667,335.9166666666667,1272.25,12,False,2023,5497.0,371.4166666666667,1258.75,12,False,-288.58333333333303,-35.5,13.5
2024,2623072000,부산진구 가야2동,20대,734.1666666666666,76.25,321.5,12,False,2023,961.5,106.58333333333331,398.0833333333333,12,False,-227.33333333333337,-30.333333333333314,-76.58333333333331
2024,2623072000,부산진구 가야2동,20대미만,610.6666666666666,58.083333333333336,266.1666666666667,12,False,2023,629.6666666666666,62.66666666666666,285.9166666666667,12,False,-19.0,-4.5833333333333215,-19.75
2024,2623072000,부산진구 가야2동,30대,800.5833333333334,77.83333333333333,362.9166666666667,12,False,2023,815.8333333333334,91.91666666666669,424.1666666666667,12,False,-15.25,-14.083333333333357,-61.25
2024,2623072000,부산진구 가야2동,40대,952.3333333333334,92.91666666666669,386.5,12,False,2023,999.3333333333334,114.33333333333331,467.75,12,False,-47.0,-21.41666666666663,-81.25
2024,2623072000,부산진구 가야2동,50대,1210.5,158.0,523.0,12,False,2023,1260.0833333333333,157.33333333333334,600.1666666666666,12,False,-49.58333333333326,0.6666666666666572,-77.16666666666663
2024,2623072000,부산진구 가야2동,60대이상,3247.1666666666665,196.75,969.25,12,False,2023,3090.6666666666665,201.16666666666663,1022.9166666666666,12,False,156.5,-4.416666666666629,-53.66666666666663
2024,2623074000,부산진구 개금1동,20대,2210.25,218.5,501.3333333333333,12,False,2023,2211.4166666666665,255.58333333333331,610.0833333333334,12,False,-1.166666666666515,-37.083333333333314,-108.75000000000006
2024,2623074000,부산진구 개금1동,20대미만,736.4166666666666,40.0,269.9166666666667,12,False,2023,826.5,35.666666666666664,276.25,12,False,-90.08333333333337,4.333333333333336,-6.333333333333314
2024,2623074000,부산진구 개금1동,30대,1739.4166666666667,173.25,393.9166666666667,12,False,2023,1791.5833333333333,184.0,452.25,12,False,-52.166666666666515,-10.75,-58.333333333333314
2024,2623074000,부산진구 개금1동,40대,1537.0833333333333,203.16666666666663,410.75,12,False,2023,1718.5833333333333,241.0,479.25,12,False,-181.5,-37.83333333333337,-68.5
2024,2623074000,부산진구 개금1동,50대,1745.3333333333333,263.1666666666667,521.0,12,False,2023,1721.0,265.9166666666667,576.25,12,False,24.333333333333258,-2.75,-55.25
2024,2623074000,부산진구 개금1동,60대이상,3714.0,271.1666666666667,873.0833333333334,12,False,2023,3462.333333333333,264.25,893.5833333333334,12,False,251.66666666666697,6.916666666666686,-20.5
2024,2623075000,부산진구 개금2동,20대,803.75,190.58333333333331,498.8333333333333,12,False,2023,865.5833333333334,233.83333333333331,510.4166666666667,12,False,-61.83333333333337,-43.25,-11.583333333333371
2024,2623075000,부산진구 개금2동,20대미만,626.0833333333334,24.166666666666668,182.58333333333331,12,False,2023,655.9166666666666,33.25,169.16666666666666,12,False,-29.833333333333258,-9.083333333333332,13.416666666666657
2024,2623075000,부산진구 개금2동,30대,619.5,191.83333333333331,405.0,12,False,2023,660.5833333333334,184.0,377.9166666666667,12,False,-41.08333333333337,7.833333333333314,27.083333333333314
2024,2623075000,부산진구 개금2동,40대,814.0833333333334,169.58333333333334,400.8333333333333,12,False,2023,901.0,185.5,408.5833333333333,12,False,-86.91666666666663,-15.916666666666657,-7.75
2024,2623075000,부산진구 개금2동,50대,1159.3333333333333,183.0,484.9166666666667,12,False,2023,1166.6666666666667,186.83333333333331,501.0,12,False,-7.333333333333485,-3.8333333333333144,-16.083333333333314
2024,2623075000,부산진구 개금2동,60대이상,2942.833333333333,161.33333333333334,984.8333333333334,12,False,2023,2902.833333333333,159.41666666666666,1013.4166666666666,12,False,40.0,1.9166666666666856,-28.583333333333258
2024,2623076000,부산진구 개금3동,20대,1651.3333333333333,188.08333333333331,315.0833333333333,12,False,2023,1746.1666666666667,193.41666666666663,370.0833333333333,12,False,-94.83333333333348,-5.333333333333314,-55.0
2024,2623076000,부산진구 개금3동,20대미만,1524.1666666666667,121.0,310.9166666666667,12,False,2023,1551.6666666666667,131.08333333333334,329.4166666666667,12,False,-27.5,-10.083333333333343,-18.5
2024,2623076000,부산진구 개금3동,30대,1982.5833333333333,202.58333333333331,425.25,12,False,2023,2060.0,189.08333333333331,458.0,12,False,-77.41666666666674,13.5,-32.75
2024,2623076000,부산진구 개금3동,40대,2145.25,231.83333333333331,399.0833333333333,12,False,2023,2214.9166666666665,253.91666666666663,468.3333333333333,12,False,-69.66666666666652,-22.083333333333314,-69.25
2024,2623076000,부산진구 개금3동,50대,2969.6666666666665,328.5,545.3333333333334,12,False,2023,3027.333333333333,330.5833333333333,569.6666666666666,12,False,-57.666666666666515,-2.0833333333333144,-24.333333333333258
