year,행정동코드,행정동명,시간대,평균주거인구수,평균직장인구수,평균방문인구수,observedMonths,nameMissing
2023,2611053000,중구 대청동,14시,3487.6666666666665,3011.8333333333335,4189.583333333333,12,False
2023,2611053000,중구 대청동,15시,3487.9166666666665,2977.5,4127.416666666667,12,False
2023,2611053000,중구 대청동,16시,3580.0833333333335,2859.9166666666665,3770.6666666666665,12,False
2023,2611053000,중구 대청동,17시,3716.4166666666665,2554.3333333333335,3278.9166666666665,12,False
2023,2611053000,중구 대청동,18시,3918.75,1910.0,2870.5,12,False
2023,2611053000,중구 대청동,19시,4137.833333333333,1115.0,2460.1666666666665,12,False
2023,2611053000,중구 대청동,20시,4683.916666666667,517.9166666666666,2032.8333333333333,12,False
2023,2611053000,중구 대청동,21시,4925.666666666667,338.0833333333333,1671.0,12,False
2023,2611053000,중구 대청동,22시,5146.0,217.25,1446.75,12,False
2023,2611053000,중구 대청동,23시,5288.416666666667,157.25,1364.0833333333333,12,False
2023,2611054500,중구 보수동,00시,6711.583333333333,74.41666666666667,957.6666666666666,12,False
2023,2611054500,중구 보수동,01시,6805.666666666667,63.916666666666664,886.5,12,False
2023,2611054500,중구 보수동,02시,6903.25,59.0,858.4166666666666,12,False
2023,2611054500,중구 보수동,03시,6976.75,58.5,848.0,12,False
2023,2611054500,중구 보수동,04시,7019.5,58.75,843.0,12,False
2023,2611054500,중구 보수동,05시,7022.833333333333,65.91666666666667,900.75,12,False
2023,2611054500,중구 보수동,06시,6902.583333333333,79.5,971.0,12,False
2023,2611054500,중구 보수동,07시,6607.416666666667,164.75,1084.5833333333333,12,False
2023,2611054500,중구 보수동,08시,6021.0,483.4166666666667,1244.0,12,False
2023,2611054500,중구 보수동,09시,4952.583333333333,1182.5833333333333,1507.5,12,False
2023,2611054500,중구 보수동,10시,4561.333333333333,1297.4166666666667,1784.0,12,False
2023,2611054500,중구 보수동,11시,4324.333333333333,1345.8333333333333,1953.1666666666667,12,False
2023,2611054500,중구 보수동,12시,4134.5,1361.5,2106.8333333333335,12,False
2023,2611054500,중구 보수동,13시,3991.9166666666665,1404.4166666666667,2093.25,12,False
2023,2611054500,중구 보수동,14시,3891.9166666666665,1430.0,2071.75,12,False
2023,2611054500,중구 보수동,15시,3890.75,1450.6666666666667,2011.9166666666667,12,False
2023,2611054500,중구 보수동,16시,3992.8333333333335,1461.9166666666667,1903.5,12,False
2023,2611054500,중구 보수동,17시,4208.583333333333,1355.1666666666667,1854.75,12,False
2023,2611054500,중구 보수동,18시,4507.333333333333,1141.75,1906.5833333333333,12,False
2023,2611054500,중구 보수동,19시,4809.0,931.5833333333334,1820.0,12,False
2023,2611054500,중구 보수동,20시,5584.083333333333,333.1666666666667,1586.0833333333333,12,False
2023,2611054500,중구 보수동,21시,5877.583333333333,241.5,1363.5833333333333,12,False
2023,2611054500,중구 보수동,22시,6191.333333333333,167.16666666666666,1215.25,12,False
2023,2611054500,중구 보수동,23시,6377.75,127.58333333333333,1180.1666666666667,12,False
2023,2611056000,중구 부평동,00시,3980.8333333333335,228.75,4830.0,12,False
2023,2611056000,중구 부평동,01시,4023.5,199.83333333333334,4375.75,12,False
2023,2611056000,중구 부평동,02시,4054.0,175.66666666666666,3884.4166666666665,12,False
2023,2611056000,중구 부평동,03시,4077.6666666666665,162.58333333333334,3503.5,12,False
2023,2611056000,중구 부평동,04시,4092.5,159.08333333333334,3234.0,12,False
2023,2611056000,중구 부평동,05시,4057.75,171.41666666666666,3042.1666666666665,12,False
2023,2611056000,중구 부평동,06시,3974.5833333333335,217.0,3119.0833333333335,12,False
2023,2611056000,중구 부평동,07시,3838.5,500.75,3358.5,12,False
2023,2611056000,중구 부평동,08시,3569.0,1278.25,3953.1666666666665,12,False
2023,2611056000,중구 부평동,09시,3069.3333333333335,1957.5833333333333,4854.5,12,False
2023,2611056000,중구 부평동,10시,2872.5833333333335,2188.3333333333335,5507.25,12,False
2023,2611056000,중구 부평동,11시,2750.25,2316.1666666666665,5811.0,12,False
2023,2611056000,중구 부평동,12시,2671.8333333333335,2371.0,6068.583333333333,12,False
2023,2611056000,중구 부평동,13시,2607.75,2455.5,6454.0,12,False
2023,2611056000,중구 부평동,14시,2566.0,2515.25,6825.5,12,False
2023,2611056000,중구 부평동,15시,2579.25,2542.5833333333335,6798.416666666667,12,False
2023,2611056000,중구 부평동,16시,2645.75,2505.0,6622.666666666667,12,False
2023,2611056000,중구 부평동,17시,2767.0833333333335,2285.3333333333335,6890.0,12,False
2023,2611056000,중구 부평동,18시,2936.9166666666665,1674.4166666666667,7910.666666666667,12,False
2023,2611056000,중구 부평동,19시,3093.9166666666665,1196.4166666666667,8586.333333333334,12,False
2023,2611056000,중구 부평동,20시,3456.25,738.75,8495.666666666666,12,False
2023,2611056000,중구 부평동,21시,3596.6666666666665,578.3333333333334,7839.583333333333,12,False
2023,2611056000,중구 부평동,22시,3709.75,443.3333333333333,6954.833333333333,12,False
2023,2611056000,중구 부평동,23시,3769.3333333333335,350.5,6036.75,12,False
2023,2611057000,중구 광복동,00시,368.6666666666667,62.833333333333336,522.5833333333334,12,False
2023,2611057000,중구 광복동,01시,371.1666666666667,52.166666666666664,462.75,12,False
2023,2611057000,중구 광복동,02시,373.9166666666667,45.916666666666664,407.1666666666667,12,False
2023,2611057000,중구 광복동,03시,378.1666666666667,43.75,373.0,12,False
2023,2611057000,중구 광복동,04시,382.4166666666667,43.166666666666664,352.5,12,False
2023,2611057000,중구 광복동,05시,385.75,44.583333333333336,354.0,12,False
2023,2611057000,중구 광복동,06시,387.3333333333333,51.75,382.3333333333333,12,False
2023,2611057000,중구 광복동,07시,377.75,99.83333333333333,441.6666666666667,12,False
2023,2611057000,중구 광복동,08시,364.5,265.75,556.9166666666666,12,False
2023,2611057000,중구 광복동,09시,331.75,582.25,751.1666666666666,12,False
2023,2611057000,중구 광복동,10시,327.5,952.6666666666666,1116.3333333333333,12,False
2023,2611057000,중구 광복동,11시,319.25,1236.5833333333333,1869.6666666666667,12,False
2023,2611057000,중구 광복동,12시,314.75,1396.3333333333333,2989.75,12,False
2023,2611057000,중구 광복동,13시,310.3333333333333,1489.5,3604.4166666666665,12,False
2023,2611057000,중구 광복동,14시,306.8333333333333,1538.5,3886.1666666666665,12,False
2023,2611057000,중구 광복동,15시,305.25,1553.9166666666667,3897.1666666666665,12,False
2023,2611057000,중구 광복동,16시,307.4166666666667,1521.75,3748.3333333333335,12,False
2023,2611057000,중구 광복동,17시,313.4166666666667,1416.0,3564.0,12,False
2023,2611057000,중구 광복동,18시,312.9166666666667,1189.0,3392.25,12,False
2023,2611057000,중구 광복동,19시,318.5,878.1666666666666,3004.25,12,False
2023,2611057000,중구 광복동,20시,344.5,620.75,2415.4166666666665,12,False
2023,2611057000,중구 광복동,21시,352.25,388.5833333333333,1770.5,12,False
2023,2611057000,중구 광복동,22시,358.9166666666667,227.25,1214.0,12,False
2023,2611057000,중구 광복동,23시,361.4166666666667,135.33333333333334,873.75,12,False
2023,2611058000,중구 남포동,00시,2044.5,251.08333333333334,3561.0833333333335,12,False
2023,2611058000,중구 남포동,01시,2060.8333333333335,206.5,3176.8333333333335,12,False
2023,2611058000,중구 남포동,02시,2087.75,178.16666666666666,2862.5,12,False
2023,2611058000,중구 남포동,03시,2124.25,168.0,2671.8333333333335,12,False
2023,2611058000,중구 남포동,04시,2168.25,169.66666666666666,2627.1666666666665,12,False
2023,2611058000,중구 남포동,05시,2247.4166666666665,190.58333333333334,2843.9166666666665,12,False
2023,2611058000,중구 남포동,06시,2263.5833333333335,279.0833333333333,3320.5833333333335,12,False
2023,2611058000,중구 남포동,07시,2207.0833333333335,683.5,3821.4166666666665,12,False
2023,2611058000,중구 남포동,08시,2106.0,1763.0,4493.166666666667,12,False
2023,2611058000,중구 남포동,09시,1896.6666666666667,3178.8333333333335,5773.916666666667,12,False
2023,2611058000,중구 남포동,10시,1839.3333333333333,4026.5833333333335,7234.75,12,False
2023,2611058000,중구 남포동,11시,1801.6666666666667,4550.083333333333,8877.333333333334,12,False
2023,2611058000,중구 남포동,12시,1770.5833333333333,4879.916666666667,10816.5,12,False
2023,2611058000,중구 남포동,13시,1740.5833333333333,5185.25,12292.833333333334,12,False
2023,2611058000,중구 남포동,14시,1717.0,5316.333333333333,13300.25,12,False
2023,2611058000,중구 남포동,15시,1713.0833333333333,5369.25,13178.0,12,False
2023,2611058000,중구 남포동,16시,1709.75,5281.416666666667,12293.5,12,False
2023,2611058000,중구 남포동,17시,1700.8333333333333,4830.25,11515.666666666666,12,False
2023,2611058000,중구 남포동,18시,1717.1666666666667,3773.0833333333335,11276.583333333334,12,False
2023,2611058000,중구 남포동,19시,1727.5,2581.8333333333335,10422.666666666666,12,False
2023,2611058000,중구 남포동,20시,1875.3333333333333,1732.9166666666667,9104.083333333334,12,False
2023,2611058000,중구 남포동,21시,1906.5833333333333,1193.3333333333333,7493.666666666667,12,False
2023,2611058000,중구 남포동,22시,1936.25,743.0833333333334,5921.583333333333,12,False
2023,2611058000,중구 남포동,23시,1959.3333333333333,483.4166666666667,4913.75,12,False
2023,2611059000,중구 영주1동,00시,346.1666666666667,11.166666666666666,324.75,12,False
2023,2611059000,중구 영주1동,01시,356.0833333333333,10.833333333333334,320.4166666666667,12,False
2023,2611059000,중구 영주1동,02시,361.9166666666667,10.666666666666666,319.75,12,False
2023,2611059000,중구 영주1동,03시,365.0833333333333,10.916666666666666,320.0,12,False
2023,2611059000,중구 영주1동,04시,367.0,10.833333333333334,323.1666666666667,12,False
2023,2611059000,중구 영주1동,05시,367.0,12.666666666666666,342.1666666666667,12,False
2023,2611059000,중구 영주1동,06시,359.5833333333333,18.416666666666668,367.9166666666667,12,False
2023,2611059000,중구 영주1동,07시,342.25,28.5,378.9166666666667,12,False
2023,2611059000,중구 영주1동,08시,314.5833333333333,83.08333333333333,424.4166666666667,12,False
2023,2611059000,중구 영주1동,09시,256.9166666666667,167.66666666666666,485.5833333333333,12,False
2023,2611059000,중구 영주1동,10시,226.58333333333334,183.66666666666666,495.75,12,False
2023,2611059000,중구 영주1동,11시,210.66666666666666,185.08333333333334,501.4166666666667,12,False
2023,2611059000,중구 영주1동,12시,201.08333333333334,182.0,514.1666666666666,12,False
2023,2611059000,중구 영주1동,13시,191.33333333333334,191.66666666666666,486.9166666666667,12,False
2023,2611059000,중구 영주1동,14시,186.33333333333334,191.91666666666666,458.25,12,False
2023,2611059000,중구 영주1동,15시,187.25,187.75,431.3333333333333,12,False
2023,2611059000,중구 영주1동,16시,194.83333333333334,181.91666666666666,402.0833333333333,12,False
2023,2611059000,중구 영주1동,17시,202.83333333333334,162.33333333333334,380.0833333333333,12,False
2023,2611059000,중구 영주1동,18시,216.0,104.91666666666667,378.1666666666667,12,False
2023,2611059000,중구 영주1동,19시,226.58333333333334,63.583333333333336,351.6666666666667,12,False
2023,2611059000,중구 영주1동,20시,255.0,32.75,330.8333333333333,12,False
2023,2611059000,중구 영주1동,21시,268.5833333333333,22.583333333333332,316.8333333333333,12,False
2023,2611059000,중구 영주1동,22시,282.0833333333333,15.666666666666666,312.0833333333333,12,False
2023,2611059000,중구 영주1동,23시,291.6666666666667,13.333333333333334,314.5833333333333,12,False
2023,2611060000,중구 영주2동,00시,6594.333333333333,52.25,1112.0,12,False
2023,2611060000,중구 영주2동,01시,6640.083333333333,50.083333333333336,1082.4166666666667,12,False
2023,2611060000,중구 영주2동,02시,6683.0,48.416666666666664,1059.6666666666667,12,False
2023,2611060000,중구 영주2동,03시,6709.25,47.5,1047.4166666666667,12,False
2023,2611060000,중구 영주2동,04시,6723.916666666667,48.416666666666664,1039.5,12,False
2023,2611060000,중구 영주2동,05시,6690.25,49.666666666666664,1059.5833333333333,12,False
2023,2611060000,중구 영주2동,06시,6546.333333333333,58.416666666666664,1098.25,12,False
2023,2611060000,중구 영주2동,07시,6254.0,113.25,1169.75,12,False
2023,2611060000,중구 영주2동,08시,5633.916666666667,281.8333333333333,1289.75,12,False
2023,2611060000,중구 영주2동,09시,4705.666666666667,745.0833333333334,1424.75,12,False
2023,2611060000,중구 영주2동,10시,4355.416666666667,754.0,1535.0,12,False
2023,2611060000,중구 영주2동,11시,4133.166666666667,753.1666666666666,1554.0,12,False
2023,2611060000,중구 영주2동,12시,3996.5833333333335,751.4166666666666,1522.3333333333333,12,False
2023,2611060000,중구 영주2동,13시,3887.4166666666665,770.3333333333334,1531.9166666666667,12,False
2023,2611060000,중구 영주2동,14시,3826.8333333333335,777.4166666666666,1552.6666666666667,12,False
2023,2611060000,중구 영주2동,15시,3871.5,789.9166666666666,1540.75,12,False
2023,2611060000,중구 영주2동,16시,4024.3333333333335,790.5,1456.4166666666667,12,False
2023,2611060000,중구 영주2동,17시,4268.916666666667,746.0833333333334,1362.0833333333333,12,False
2023,2611060000,중구 영주2동,18시,4613.5,641.5833333333334,1316.0833333333333,12,False
2023,2611060000,중구 영주2동,19시,4967.166666666667,546.5,1279.5833333333333,12,False
2023,2611060000,중구 영주2동,20시,5664.166666666667,128.0,1252.5,12,False
2023,2611060000,중구 영주2동,21시,5981.083333333333,103.0,1231.0,12,False
2023,2611060000,중구 영주2동,22시,6244.833333333333,81.33333333333333,1222.4166666666667,12,False
2023,2611060000,중구 영주2동,23시,6394.0,70.08333333333333,1250.5,12,False
2023,2614051000,서구 동대신1동,00시,4647.666666666667,70.0,1045.4166666666667,12,False
2023,2614051000,서구 동대신1동,01시,4717.0,61.666666666666664,983.1666666666666,12,False
2023,2614051000,서구 동대신1동,02시,4766.666666666667,59.083333333333336,961.5,12,False
2023,2614051000,서구 동대신1동,03시,4806.166666666667,58.166666666666664,946.0833333333334,12,False
2023,2614051000,서구 동대신1동,04시,4825.916666666667,58.083333333333336,930.0,12,False
2023,2614051000,서구 동대신1동,05시,4787.25,71.08333333333333,1057.5,12,False
2023,2614051000,서구 동대신1동,06시,4681.0,80.5,1103.8333333333333,12,False
2023,2614051000,서구 동대신1동,07시,4432.75,124.58333333333333,1145.8333333333333,12,False
2023,2614051000,서구 동대신1동,08시,3933.4166666666665,252.0,1220.5,12,False
2023,2614051000,서구 동대신1동,09시,3240.9166666666665,577.9166666666666,1292.1666666666667,12,False
2023,2614051000,서구 동대신1동,10시,2989.75,600.9166666666666,1379.4166666666667,12,False
2023,2614051000,서구 동대신1동,11시,2813.0833333333335,606.6666666666666,1446.25,12,False
2023,2614051000,서구 동대신1동,12시,2710.9166666666665,611.8333333333334,1457.25,12,False
2023,2614051000,서구 동대신1동,13시,2635.0,626.9166666666666,1435.25,12,False
2023,2614051000,서구 동대신1동,14시,2586.0833333333335,636.0833333333334,1425.9166666666667,12,False
2023,2614051000,서구 동대신1동,15시,2611.3333333333335,649.75,1386.5,12,False
2023,2614051000,서구 동대신1동,16시,2708.0,655.75,1314.0833333333333,12,False
2023,2614051000,서구 동대신1동,17시,2888.25,630.9166666666666,1320.4166666666667,12,False
2023,2614051000,서구 동대신1동,18시,3134.0,556.0833333333334,1402.8333333333333,12,False
2023,2614051000,서구 동대신1동,19시,3386.1666666666665,473.3333333333333,1457.1666666666667,12,False
2023,2614051000,서구 동대신1동,20시,3883.8333333333335,195.83333333333334,1401.25,12,False
2023,2614051000,서구 동대신1동,21시,4106.0,164.41666666666666,1325.75,12,False
2023,2614051000,서구 동대신1동,22시,4273.583333333333,136.08333333333334,1329.3333333333333,12,False
2023,2614051000,서구 동대신1동,23시,4336.916666666667,122.5,1390.75,12,False
2023,2614052000,서구 동대신2동,00시,3093.75,27.0,460.75,12,False
2023,2614052000,서구 동대신2동,01시,3110.0833333333335,25.916666666666668,447.4166666666667,12,False
2023,2614052000,서구 동대신2동,02시,3134.5833333333335,25.583333333333332,441.8333333333333,12,False
2023,2614052000,서구 동대신2동,03시,3157.0,25.333333333333332,438.3333333333333,12,False
2023,2614052000,서구 동대신2동,04시,3172.4166666666665,25.166666666666668,435.8333333333333,12,False
2023,2614052000,서구 동대신2동,05시,3177.0,26.166666666666668,436.9166666666667,12,False
2023,2614052000,서구 동대신2동,06시,3116.8333333333335,29.666666666666668,447.75,12,False
2023,2614052000,서구 동대신2동,07시,2970.0833333333335,51.5,472.6666666666667,12,False
2023,2614052000,서구 동대신2동,08시,2695.1666666666665,123.58333333333333,550.9166666666666,12,False
2023,2614052000,서구 동대신2동,09시,2321.9166666666665,284.9166666666667,597.6666666666666,12,False
2023,2614052000,서구 동대신2동,10시,2172.3333333333335,286.8333333333333,642.9166666666666,12,False
2023,2614052000,서구 동대신2동,11시,2082.0,293.4166666666667,674.9166666666666,12,False
2023,2614052000,서구 동대신2동,12시,2034.6666666666667,298.25,697.0,12,False
2023,2614052000,서구 동대신2동,13시,1999.5,298.5833333333333,684.75,12,False
2023,2614052000,서구 동대신2동,14시,1973.6666666666667,295.9166666666667,675.6666666666666,12,False
2023,2614052000,서구 동대신2동,15시,2005.1666666666667,294.0,660.4166666666666,12,False
2023,2614052000,서구 동대신2동,16시,2090.0,296.0,630.4166666666666,12,False
2023,2614052000,서구 동대신2동,17시,2198.4166666666665,278.3333333333333,585.9166666666666,12,False
2023,2614052000,서구 동대신2동,18시,2331.4166666666665,246.83333333333334,565.5833333333334,12,False
2023,2614052000,서구 동대신2동,19시,2469.4166666666665,214.83333333333334,548.4166666666666,12,False
2023,2614052000,서구 동대신2동,20시,2732.0833333333335,58.416666666666664,525.3333333333334,12,False
2023,2614052000,서구 동대신2동,21시,2862.4166666666665,48.0,502.4166666666667,12,False
2023,2614052000,서구 동대신2동,22시,2970.5,39.5,494.6666666666667,12,False
2023,2614052000,서구 동대신2동,23시,3010.4166666666665,35.5,505.3333333333333,12,False
2023,2614053000,서구 동대신3동,00시,6729.916666666667,231.16666666666666,2983.75,12,False
2023,2614053000,서구 동대신3동,01시,6816.666666666667,219.75,2996.25,12,False
2023,2614053000,서구 동대신3동,02시,6876.25,212.08333333333334,2947.0,12,False
2023,2614053000,서구 동대신3동,03시,6911.5,210.33333333333334,2904.1666666666665,12,False
2023,2614053000,서구 동대신3동,04시,6934.083333333333,212.58333333333334,2856.3333333333335,12,False
2023,2614053000,서구 동대신3동,05시,6924.333333333333,224.16666666666666,2845.8333333333335,12,False
2023,2614053000,서구 동대신3동,06시,6807.75,307.4166666666667,3158.5,12,False
2023,2614053000,서구 동대신3동,07시,6504.333333333333,818.1666666666666,3513.8333333333335,12,False
2023,2614053000,서구 동대신3동,08시,5921.0,1891.8333333333333,4086.8333333333335,12,False
2023,2614053000,서구 동대신3동,09시,4945.25,2847.75,4862.583333333333,12,False
2023,2614053000,서구 동대신3동,10시,4632.916666666667,3051.25,5496.666666666667,12,False
2023,2614053000,서구 동대신3동,11시,4424.25,3137.25,5642.166666666667,12,False
2023,2614053000,서구 동대신3동,12시,4291.5,3167.0,5472.833333333333,12,False
2023,2614053000,서구 동대신3동,13시,4197.583333333333,3246.1666666666665,5545.333333333333,12,False
2023,2614053000,서구 동대신3동,14시,4148.583333333333,3309.1666666666665,5786.25,12,False
2023,2614053000,서구 동대신3동,15시,4191.0,3327.0,5587.25,12,False
2023,2614053000,서구 동대신3동,16시,4304.75,3222.75,5117.5,12,False
2023,2614053000,서구 동대신3동,17시,4500.166666666667,2797.0833333333335,4713.75,12,False
2023,2614053000,서구 동대신3동,18시,4782.083333333333,2045.9166666666667,4564.833333333333,12,False
2023,2614053000,서구 동대신3동,19시,5066.166666666667,1595.4166666666667,4434.583333333333,12,False
2023,2614053000,서구 동대신3동,20시,5778.0,900.8333333333334,4189.25,12,False
2023,2614053000,서구 동대신3동,21시,6047.666666666667,689.4166666666666,3879.5,12,False
2023,2614053000,서구 동대신3동,22시,6276.666666666667,482.1666666666667,3471.5,12,False
2023,2614053000,서구 동대신3동,23시,6395.583333333333,352.75,3230.8333333333335,12,False
2023,2614054000,서구 서대신1동,00시,13547.916666666666,168.83333333333334,2064.1666666666665,12,False
2023,2614054000,서구 서대신1동,01시,13693.833333333334,153.5,1989.75,12,False
2023,2614054000,서구 서대신1동,02시,13802.166666666666,142.66666666666666,1922.3333333333333,12,False
2023,2614054000,서구 서대신1동,03시,13861.333333333334,136.08333333333334,1866.6666666666667,12,False
2023,2614054000,서구 서대신1동,04시,13872.166666666666,132.83333333333334,1811.5,12,False
2023,2614054000,서구 서대신1동,05시,13756.25,139.16666666666666,1778.5833333333333,12,False
2023,2614054000,서구 서대신1동,06시,13440.083333333334,166.58333333333334,1853.4166666666667,12,False
2023,2614054000,서구 서대신1동,07시,12659.5,275.8333333333333,1932.5833333333333,12,False
2023,2614054000,서구 서대신1동,08시,11040.083333333334,623.1666666666666,2055.4166666666665,12,False
2023,2614054000,서구 서대신1동,09시,8817.25,1934.5833333333333,2356.25,12,False
2023,2614054000,서구 서대신1동,10시,8072.75,1980.0,2645.6666666666665,12,False
2023,2614054000,서구 서대신1동,11시,7584.666666666667,1999.0,2804.4166666666665,12,False
2023,2614054000,서구 서대신1동,12시,7295.916666666667,2008.0833333333333,2861.25,12,False
2023,2614054000,서구 서대신1동,13시,7106.75,2051.1666666666665,2861.25,12,False
2023,2614054000,서구 서대신1동,14시,7016.916666666667,2086.8333333333335,2893.75,12,False
2023,2614054000,서구 서대신1동,15시,7166.583333333333,2143.5833333333335,2902.6666666666665,12,False
2023,2614054000,서구 서대신1동,16시,7537.833333333333,2217.5833333333335,2918.5833333333335,12,False
2023,2614054000,서구 서대신1동,17시,8145.666666666667,2183.3333333333335,3058.75,12,False
2023,2614054000,서구 서대신1동,18시,8953.0,1951.0833333333333,3256.25,12,False
2023,2614054000,서구 서대신1동,19시,9743.666666666666,1711.5,3308.9166666666665,12,False
2023,2614054000,서구 서대신1동,20시,11385.0,582.25,3137.6666666666665,12,False
2023,2614054000,서구 서대신1동,21시,12039.0,458.9166666666667,2871.8333333333335,12,False
2023,2614054000,서구 서대신1동,22시,12608.083333333334,344.4166666666667,2639.3333333333335,12,False
2023,2614054000,서구 서대신1동,23시,12913.5,280.1666666666667,2527.3333333333335,12,False
2023,2614056000,서구 서대신3동,00시,3437.1666666666665,62.5,778.0833333333334,12,False
2023,2614056000,서구 서대신3동,01시,3431.3333333333335,57.833333333333336,724.5833333333334,12,False
