snapshot,fieldStudyArea,district,lawDong,categoryCode,category,shops,denominatorShops,sharePct
20240630,부전시장,부산진구,부전동,N101,시설관리,6,6403,0.09370607527721381
20240630,부전시장,부산진구,부전동,N102,청소·방제,17,6403,0.2655005466187724
20240630,부전시장,부산진구,부전동,N104,고용 알선,52,6403,0.8121193190691863
20240630,부전시장,부산진구,부전동,N105,여행사·보조,64,6403,0.9995314696236139
20240630,부전시장,부산진구,부전동,N107,사무 지원,14,6403,0.21864750898016555
20240630,부전시장,부산진구,부전동,N108,기타 사업 서비스,20,6403,0.31235358425737936
20240630,부전시장,부산진구,부전동,N109,운송장비 대여,3,6403,0.046853037638606904
20240630,부전시장,부산진구,부전동,N110,가정용품 대여,16,6403,0.24988286740590349
20240630,부전시장,부산진구,부전동,N111,산업용품 대여,10,6403,0.15617679212868968
20240630,부전시장,부산진구,부전동,P105,일반 교육,12,6403,0.18741215055442761
20240630,부전시장,부산진구,부전동,P106,기타 교육,143,6403,2.2333281274402625
20240630,부전시장,부산진구,부전동,P107,교육 지원,29,6403,0.45291269717320004
20240630,부전시장,부산진구,부전동,Q101,병원,8,6403,0.12494143370295174
20240630,부전시장,부산진구,부전동,Q102,의원,257,6403,4.013743557707325
20240630,부전시장,부산진구,부전동,Q104,기타 보건,6,6403,0.09370607527721381
20240630,부전시장,부산진구,부전동,R102,도서관·사적지,9,6403,0.1405591129158207
20240630,부전시장,부산진구,부전동,R103,스포츠 서비스,66,6403,1.0307668280493518
20240630,부전시장,부산진구,부전동,R104,유원지·오락,81,6403,1.2650320162423865
20240630,부전시장,부산진구,부전동,S201,컴퓨터 수리,9,6403,0.1405591129158207
20240630,부전시장,부산진구,부전동,S202,통신장비 수리,11,6403,0.17179447134155865
20240630,부전시장,부산진구,부전동,S203,자동차 수리·세차,7,6403,0.10932375449008278
20240630,부전시장,부산진구,부전동,S204,모터사이클 수리,3,6403,0.046853037638606904
20240630,부전시장,부산진구,부전동,S205,가전제품 수리,17,6403,0.2655005466187724
20240630,부전시장,부산진구,부전동,S206,기타 가정용품 수리,38,6403,0.5934718100890207
20240630,부전시장,부산진구,부전동,S207,이용·미용,439,6403,6.856161174449476
20240630,부전시장,부산진구,부전동,S208,욕탕·신체관리,40,6403,0.6247071685147587
20240630,부전시장,부산진구,부전동,S209,세탁,11,6403,0.17179447134155865
20240630,부전시장,부산진구,부전동,S210,장례식장 ,2,6403,0.031235358425737936
20240630,부전시장,부산진구,부전동,S211,기타 개인,13,6403,0.20302982976729658
20240630,못골시장,남구,대연동,G202,자동차 부품 소매,15,4447,0.33730604902181244
20240630,못골시장,남구,대연동,G203,모터사이클 소매,2,4447,0.04497413986957499
20240630,못골시장,남구,대연동,G204,종합 소매,180,4447,4.04767258826175
20240630,못골시장,남구,대연동,G205,식료품 소매,95,4447,2.1362716438048124
20240630,못골시장,남구,대연동,G206,음료 소매,2,4447,0.04497413986957499
20240630,못골시장,남구,대연동,G207,담배 소매,11,4447,0.24735776928266248
20240630,못골시장,남구,대연동,G208,가전·통신 소매,57,4447,1.2817629862828874
20240630,못골시장,남구,대연동,G209,섬유·의복·신발 소매,162,4447,3.6429053294355747
20240630,못골시장,남구,대연동,G210,철물·건설자재 소매,33,4447,0.7420733078479874
20240630,못골시장,남구,대연동,G211,가구 소매,6,4447,0.13492241960872497
20240630,못골시장,남구,대연동,G212,기타 생활용품 소매,19,4447,0.4272543287609624
20240630,못골시장,남구,대연동,G213,오락용품 소매,37,4447,0.8320215875871374
20240630,못골시장,남구,대연동,G214,연료 소매,21,4447,0.47222846863053747
20240630,못골시장,남구,대연동,G215,의약·화장품 소매,102,4447,2.2936811333483247
20240630,못골시장,남구,대연동,G216,안경·정밀기기 소매,23,4447,0.5172026085001125
20240630,못골시장,남구,대연동,G217,시계·귀금속 소매,9,4447,0.20238362941308746
20240630,못골시장,남구,대연동,G218,장식품 소매,9,4447,0.20238362941308746
20240630,못골시장,남구,대연동,G219,식물 소매,20,4447,0.4497413986957499
20240630,못골시장,남구,대연동,G220,애완동물·용품 소매,19,4447,0.4272543287609624
20240630,못골시장,남구,대연동,G221,기타 상품 소매,15,4447,0.33730604902181244
20240630,못골시장,남구,대연동,G222,중고 상품 소매,14,4447,0.31481897908702494
20240630,못골시장,남구,대연동,I101,일반 숙박,29,4447,0.6521250281088374
20240630,못골시장,남구,대연동,I102,기타 숙박,17,4447,0.38228018889138743
20240630,못골시장,남구,대연동,I201,한식,618,4447,13.897009219698674
20240630,못골시장,남구,대연동,I202,중식,64,4447,1.4391724758263997
20240630,못골시장,남구,대연동,I203,일식,75,4447,1.6865302451090622
20240630,못골시장,남구,대연동,I204,서양식,59,4447,1.3267371261524623
20240630,못골시장,남구,대연동,I205,동남아시아,11,4447,0.24735776928266248
20240630,못골시장,남구,대연동,I207,구내식당·뷔페,10,4447,0.22487069934787496
20240630,못골시장,남구,대연동,I210,기타 간이,353,4447,7.937935686979986
20240630,못골시장,남구,대연동,I211,주점,226,4447,5.082077805261974
20240630,못골시장,남구,대연동,I212,비알코올 ,250,4447,5.621767483696875
20240630,못골시장,남구,대연동,L102,부동산 서비스,201,4447,4.519901056892287
20240630,못골시장,남구,대연동,M103,법무관련 ,10,4447,0.22487069934787496
20240630,못골시장,남구,대연동,M104,회계·세무,18,4447,0.4047672588261749
20240630,못골시장,남구,대연동,M105,광고,83,4447,1.8664268045873622
20240630,못골시장,남구,대연동,M106,시장 조사,1,4447,0.022487069934787496
20240630,못골시장,남구,대연동,M107,본사·경영 컨설팅,53,4447,1.1918147065437374
20240630,못골시장,남구,대연동,M109,기술 서비스,101,4447,2.271194063413537
20240630,못골시장,남구,대연동,M111,수의,5,4447,0.11243534967393748
20240630,못골시장,남구,대연동,M112,전문 디자인,56,4447,1.2592759163480998
20240630,못골시장,남구,대연동,M113,사진 촬영,43,4447,0.9669440071958624
20240630,못골시장,남구,대연동,M114,인쇄·제품제작,29,4447,0.6521250281088374
20240630,못골시장,남구,대연동,M115,기타 전문 과학,3,4447,0.06746120980436249
20240630,못골시장,남구,대연동,N101,시설관리,5,4447,0.11243534967393748
20240630,못골시장,남구,대연동,N102,청소·방제,38,4447,0.8545086575219248
20240630,못골시장,남구,대연동,N104,고용 알선,27,4447,0.6071508882392624
20240630,못골시장,남구,대연동,N105,여행사·보조,30,4447,0.6746120980436249
20240630,못골시장,남구,대연동,N107,사무 지원,24,4447,0.5396896784348999
20240630,못골시장,남구,대연동,N108,기타 사업 서비스,20,4447,0.4497413986957499
20240630,못골시장,남구,대연동,N109,운송장비 대여,8,4447,0.17989655947829997
20240630,못골시장,남구,대연동,N110,가정용품 대여,12,4447,0.26984483921744995
20240630,못골시장,남구,대연동,N111,산업용품 대여,11,4447,0.24735776928266248
20240630,못골시장,남구,대연동,P105,일반 교육,60,4447,1.3492241960872497
20240630,못골시장,남구,대연동,P106,기타 교육,156,4447,3.5079829098268496
20240630,못골시장,남구,대연동,P107,교육 지원,39,4447,0.8769957274567124
20240630,못골시장,남구,대연동,Q101,병원,3,4447,0.06746120980436249
20240630,못골시장,남구,대연동,Q102,의원,70,4447,1.5740948954351248
20240630,못골시장,남구,대연동,Q104,기타 보건,7,4447,0.15740948954351247
20240630,못골시장,남구,대연동,R102,도서관·사적지,24,4447,0.5396896784348999
20240630,못골시장,남구,대연동,R103,스포츠 서비스,84,4447,1.8889138745221499
20240630,못골시장,남구,대연동,R104,유원지·오락,90,4447,2.023836294130875
20240630,못골시장,남구,대연동,S201,컴퓨터 수리,11,4447,0.24735776928266248
20240630,못골시장,남구,대연동,S202,통신장비 수리,7,4447,0.15740948954351247
20240630,못골시장,남구,대연동,S203,자동차 수리·세차,53,4447,1.1918147065437374
20240630,못골시장,남구,대연동,S204,모터사이클 수리,6,4447,0.13492241960872497
20240630,못골시장,남구,대연동,S205,가전제품 수리,10,4447,0.22487069934787496
20240630,못골시장,남구,대연동,S206,기타 가정용품 수리,17,4447,0.38228018889138743
20240630,못골시장,남구,대연동,S207,이용·미용,408,4447,9.174724533393299
20240630,못골시장,남구,대연동,S208,욕탕·신체관리,26,4447,0.5846638183044749
20240630,못골시장,남구,대연동,S209,세탁,31,4447,0.6970991679784124
20240630,못골시장,남구,대연동,S210,장례식장 ,3,4447,0.06746120980436249
20240630,못골시장,남구,대연동,S211,기타 개인,1,4447,0.022487069934787496
20240630,광안역 주변,수영구,광안동,G202,자동차 부품 소매,10,3314,0.30175015087507545
20240630,광안역 주변,수영구,광안동,G203,모터사이클 소매,4,3314,0.12070006035003017
20240630,광안역 주변,수영구,광안동,G204,종합 소매,135,3314,4.073627036813519
20240630,광안역 주변,수영구,광안동,G205,식료품 소매,53,3314,1.5992757996379
20240630,광안역 주변,수영구,광안동,G206,음료 소매,2,3314,0.060350030175015085
20240630,광안역 주변,수영구,광안동,G207,담배 소매,7,3314,0.2112251056125528
20240630,광안역 주변,수영구,광안동,G208,가전·통신 소매,40,3314,1.2070006035003018
20240630,광안역 주변,수영구,광안동,G209,섬유·의복·신발 소매,98,3314,2.957151478575739
20240630,광안역 주변,수영구,광안동,G210,철물·건설자재 소매,13,3314,0.3922751961375981
20240630,광안역 주변,수영구,광안동,G211,가구 소매,7,3314,0.2112251056125528
20240630,광안역 주변,수영구,광안동,G212,기타 생활용품 소매,17,3314,0.5129752564876282
20240630,광안역 주변,수영구,광안동,G213,오락용품 소매,30,3314,0.9052504526252263
20240630,광안역 주변,수영구,광안동,G214,연료 소매,5,3314,0.15087507543753773
20240630,광안역 주변,수영구,광안동,G215,의약·화장품 소매,104,3314,3.1382015691007847
20240630,광안역 주변,수영구,광안동,G216,안경·정밀기기 소매,16,3314,0.4828002414001207
20240630,광안역 주변,수영구,광안동,G217,시계·귀금속 소매,12,3314,0.3621001810500905
20240630,광안역 주변,수영구,광안동,G218,장식품 소매,26,3314,0.7845503922751962
20240630,광안역 주변,수영구,광안동,G219,식물 소매,21,3314,0.6336753168376584
20240630,광안역 주변,수영구,광안동,G220,애완동물·용품 소매,15,3314,0.45262522631261315
20240630,광안역 주변,수영구,광안동,G221,기타 상품 소매,3,3314,0.09052504526252263
20240630,광안역 주변,수영구,광안동,G222,중고 상품 소매,8,3314,0.24140012070006034
20240630,광안역 주변,수영구,광안동,I101,일반 숙박,108,3314,3.258901629450815
20240630,광안역 주변,수영구,광안동,I102,기타 숙박,3,3314,0.09052504526252263
20240630,광안역 주변,수영구,광안동,I201,한식,444,3314,13.39770669885335
20240630,광안역 주변,수영구,광안동,I202,중식,36,3314,1.0863005431502715
20240630,광안역 주변,수영구,광안동,I203,일식,61,3314,1.8406759203379601
20240630,광안역 주변,수영구,광안동,I204,서양식,69,3314,2.0820760410380204
20240630,광안역 주변,수영구,광안동,I205,동남아시아,7,3314,0.2112251056125528
20240630,광안역 주변,수영구,광안동,I207,구내식당·뷔페,4,3314,0.12070006035003017
20240630,광안역 주변,수영구,광안동,I210,기타 간이,261,3314,7.875678937839469
20240630,광안역 주변,수영구,광안동,I211,주점,198,3314,5.974652987326493
20240630,광안역 주변,수영구,광안동,I212,비알코올 ,196,3314,5.914302957151478
20240630,광안역 주변,수영구,광안동,L102,부동산 서비스,173,3314,5.220277610138805
20240630,광안역 주변,수영구,광안동,M103,법무관련 ,7,3314,0.2112251056125528
20240630,광안역 주변,수영구,광안동,M104,회계·세무,16,3314,0.4828002414001207
20240630,광안역 주변,수영구,광안동,M105,광고,23,3314,0.6940253470126735
20240630,광안역 주변,수영구,광안동,M106,시장 조사,3,3314,0.09052504526252263
20240630,광안역 주변,수영구,광안동,M107,본사·경영 컨설팅,42,3314,1.2673506336753169
20240630,광안역 주변,수영구,광안동,M109,기술 서비스,52,3314,1.5691007845503924
20240630,광안역 주변,수영구,광안동,M111,수의,5,3314,0.15087507543753773
20240630,광안역 주변,수영구,광안동,M112,전문 디자인,56,3314,1.6898008449004225
20240630,광안역 주변,수영구,광안동,M113,사진 촬영,44,3314,1.327700663850332
20240630,광안역 주변,수영구,광안동,M114,인쇄·제품제작,14,3314,0.4224502112251056
20240630,광안역 주변,수영구,광안동,M115,기타 전문 과학,3,3314,0.09052504526252263
20240630,광안역 주변,수영구,광안동,N101,시설관리,4,3314,0.12070006035003017
20240630,광안역 주변,수영구,광안동,N102,청소·방제,28,3314,0.8449004224502112
20240630,광안역 주변,수영구,광안동,N104,고용 알선,16,3314,0.4828002414001207
20240630,광안역 주변,수영구,광안동,N105,여행사·보조,12,3314,0.3621001810500905
20240630,광안역 주변,수영구,광안동,N107,사무 지원,1,3314,0.030175015087507542
20240630,광안역 주변,수영구,광안동,N108,기타 사업 서비스,17,3314,0.5129752564876282
20240630,광안역 주변,수영구,광안동,N109,운송장비 대여,3,3314,0.09052504526252263
20240630,광안역 주변,수영구,광안동,N110,가정용품 대여,14,3314,0.4224502112251056
20240630,광안역 주변,수영구,광안동,N111,산업용품 대여,23,3314,0.6940253470126735
20240630,광안역 주변,수영구,광안동,P105,일반 교육,24,3314,0.724200362100181
20240630,광안역 주변,수영구,광안동,P106,기타 교육,90,3314,2.715751357875679
20240630,광안역 주변,수영구,광안동,P107,교육 지원,12,3314,0.3621001810500905
20240630,광안역 주변,수영구,광안동,Q101,병원,11,3314,0.331925165962583
20240630,광안역 주변,수영구,광안동,Q102,의원,46,3314,1.388050694025347
20240630,광안역 주변,수영구,광안동,Q104,기타 보건,4,3314,0.12070006035003017
20240630,광안역 주변,수영구,광안동,R102,도서관·사적지,10,3314,0.30175015087507545
20240630,광안역 주변,수영구,광안동,R103,스포츠 서비스,47,3314,1.4182257091128545
20240630,광안역 주변,수영구,광안동,R104,유원지·오락,37,3314,1.1164755582377792
20240630,광안역 주변,수영구,광안동,S201,컴퓨터 수리,9,3314,0.27157513578756787
20240630,광안역 주변,수영구,광안동,S202,통신장비 수리,2,3314,0.060350030175015085
20240630,광안역 주변,수영구,광안동,S203,자동차 수리·세차,48,3314,1.448400724200362
20240630,광안역 주변,수영구,광안동,S204,모터사이클 수리,6,3314,0.18105009052504525
20240630,광안역 주변,수영구,광안동,S205,가전제품 수리,7,3314,0.2112251056125528
20240630,광안역 주변,수영구,광안동,S206,기타 가정용품 수리,8,3314,0.24140012070006034
20240630,광안역 주변,수영구,광안동,S207,이용·미용,323,3314,9.746529873264937
20240630,광안역 주변,수영구,광안동,S208,욕탕·신체관리,24,3314,0.724200362100181
20240630,광안역 주변,수영구,광안동,S209,세탁,33,3314,0.995775497887749
20240630,광안역 주변,수영구,광안동,S210,장례식장 ,1,3314,0.030175015087507542
20240630,광안역 주변,수영구,광안동,S211,기타 개인,3,3314,0.09052504526252263
20240630,신평역 주변,사하구,신평동,G202,자동차 부품 소매,3,1114,0.26929982046678635
20240630,신평역 주변,사하구,신평동,G203,모터사이클 소매,1,1114,0.08976660682226212
20240630,신평역 주변,사하구,신평동,G204,종합 소매,63,1114,5.655296229802514
20240630,신평역 주변,사하구,신평동,G205,식료품 소매,34,1114,3.0520646319569122
20240630,신평역 주변,사하구,신평동,G206,음료 소매,1,1114,0.08976660682226212
20240630,신평역 주변,사하구,신평동,G207,담배 소매,3,1114,0.26929982046678635
20240630,신평역 주변,사하구,신평동,G208,가전·통신 소매,17,1114,1.5260323159784561
20240630,신평역 주변,사하구,신평동,G209,섬유·의복·신발 소매,25,1114,2.244165170556553
20240630,신평역 주변,사하구,신평동,G210,철물·건설자재 소매,18,1114,1.6157989228007181
20240630,신평역 주변,사하구,신평동,G211,가구 소매,1,1114,0.08976660682226212
20240630,신평역 주변,사하구,신평동,G212,기타 생활용품 소매,4,1114,0.3590664272890485
20240630,신평역 주변,사하구,신평동,G213,오락용품 소매,9,1114,0.8078994614003591
20240630,신평역 주변,사하구,신평동,G214,연료 소매,12,1114,1.0771992818671454
20240630,신평역 주변,사하구,신평동,G215,의약·화장품 소매,27,1114,2.423698384201077
20240630,신평역 주변,사하구,신평동,G216,안경·정밀기기 소매,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,G217,시계·귀금속 소매,7,1114,0.6283662477558348
20240630,신평역 주변,사하구,신평동,G218,장식품 소매,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,G219,식물 소매,1,1114,0.08976660682226212
20240630,신평역 주변,사하구,신평동,G220,애완동물·용품 소매,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,G221,기타 상품 소매,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,G222,중고 상품 소매,6,1114,0.5385996409335727
20240630,신평역 주변,사하구,신평동,I101,일반 숙박,3,1114,0.26929982046678635
20240630,신평역 주변,사하구,신평동,I201,한식,190,1114,17.0556552962298
20240630,신평역 주변,사하구,신평동,I202,중식,11,1114,0.9874326750448833
20240630,신평역 주변,사하구,신평동,I203,일식,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,I204,서양식,3,1114,0.26929982046678635
20240630,신평역 주변,사하구,신평동,I205,동남아시아,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,I207,구내식당·뷔페,11,1114,0.9874326750448833
20240630,신평역 주변,사하구,신평동,I210,기타 간이,72,1114,6.4631956912028725
20240630,신평역 주변,사하구,신평동,I211,주점,56,1114,5.026929982046679
20240630,신평역 주변,사하구,신평동,I212,비알코올 ,39,1114,3.5008976660682225
20240630,신평역 주변,사하구,신평동,L102,부동산 서비스,28,1114,2.5134649910233393
20240630,신평역 주변,사하구,신평동,M103,법무관련 ,1,1114,0.08976660682226212
20240630,신평역 주변,사하구,신평동,M104,회계·세무,1,1114,0.08976660682226212
20240630,신평역 주변,사하구,신평동,M105,광고,28,1114,2.5134649910233393
20240630,신평역 주변,사하구,신평동,M107,본사·경영 컨설팅,19,1114,1.7055655296229804
20240630,신평역 주변,사하구,신평동,M109,기술 서비스,14,1114,1.2567324955116697
20240630,신평역 주변,사하구,신평동,M111,수의,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,M112,전문 디자인,54,1114,4.847396768402154
20240630,신평역 주변,사하구,신평동,M113,사진 촬영,7,1114,0.6283662477558348
20240630,신평역 주변,사하구,신평동,M114,인쇄·제품제작,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,M115,기타 전문 과학,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,N101,시설관리,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,N102,청소·방제,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,N104,고용 알선,4,1114,0.3590664272890485
20240630,신평역 주변,사하구,신평동,N105,여행사·보조,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,N108,기타 사업 서비스,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,N109,운송장비 대여,6,1114,0.5385996409335727
20240630,신평역 주변,사하구,신평동,N110,가정용품 대여,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,N111,산업용품 대여,3,1114,0.26929982046678635
20240630,신평역 주변,사하구,신평동,P105,일반 교육,17,1114,1.5260323159784561
20240630,신평역 주변,사하구,신평동,P106,기타 교육,16,1114,1.436265709156194
20240630,신평역 주변,사하구,신평동,P107,교육 지원,3,1114,0.26929982046678635
20240630,신평역 주변,사하구,신평동,Q101,병원,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,Q102,의원,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,R102,도서관·사적지,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,R103,스포츠 서비스,21,1114,1.8850987432675046
20240630,신평역 주변,사하구,신평동,R104,유원지·오락,36,1114,3.2315978456014363
20240630,신평역 주변,사하구,신평동,S201,컴퓨터 수리,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,S203,자동차 수리·세차,47,1114,4.21903052064632
20240630,신평역 주변,사하구,신평동,S204,모터사이클 수리,2,1114,0.17953321364452424
20240630,신평역 주변,사하구,신평동,S205,가전제품 수리,5,1114,0.4488330341113106
20240630,신평역 주변,사하구,신평동,S206,기타 가정용품 수리,4,1114,0.3590664272890485
20240630,신평역 주변,사하구,신평동,S207,이용·미용,92,1114,8.258527827648114
20240630,신평역 주변,사하구,신평동,S208,욕탕·신체관리,13,1114,1.1669658886894076
20240630,신평역 주변,사하구,신평동,S209,세탁,14,1114,1.2567324955116697
20240630,신평역 주변,사하구,신평동,S210,장례식장 ,2,1114,0.17953321364452424
20240930,부전시장,부산진구,부전동,G202,자동차 부품 소매,5,6216,0.08043758043758044
20240930,부전시장,부산진구,부전동,G204,종합 소매,164,6216,2.6383526383526386
20240930,부전시장,부산진구,부전동,G205,식료품 소매,182,6216,2.9279279279279278
20240930,부전시장,부산진구,부전동,G206,음료 소매,10,6216,0.16087516087516088
20240930,부전시장,부산진구,부전동,G207,담배 소매,21,6216,0.33783783783783783
20240930,부전시장,부산진구,부전동,G208,가전·통신 소매,105,6216,1.6891891891891893
20240930,부전시장,부산진구,부전동,G209,섬유·의복·신발 소매,921,6216,14.816602316602317
20240930,부전시장,부산진구,부전동,G210,철물·건설자재 소매,16,6216,0.2574002574002574
20240930,부전시장,부산진구,부전동,G211,가구 소매,8,6216,0.1287001287001287
20240930,부전시장,부산진구,부전동,G212,기타 생활용품 소매,42,6216,0.6756756756756757
20240930,부전시장,부산진구,부전동,G213,오락용품 소매,41,6216,0.6595881595881596
20240930,부전시장,부산진구,부전동,G214,연료 소매,3,6216,0.04826254826254826
20240930,부전시장,부산진구,부전동,G215,의약·화장품 소매,199,6216,3.2014157014157014
20240930,부전시장,부산진구,부전동,G216,안경·정밀기기 소매,35,6216,0.5630630630630631
20240930,부전시장,부산진구,부전동,G217,시계·귀금속 소매,63,6216,1.0135135135135136
20240930,부전시장,부산진구,부전동,G218,장식품 소매,17,6216,0.2734877734877735
20240930,부전시장,부산진구,부전동,G219,식물 소매,8,6216,0.1287001287001287
20240930,부전시장,부산진구,부전동,G220,애완동물·용품 소매,12,6216,0.19305019305019305
20240930,부전시장,부산진구,부전동,G221,기타 상품 소매,56,6216,0.9009009009009009
20240930,부전시장,부산진구,부전동,G222,중고 상품 소매,41,6216,0.6595881595881596
20240930,부전시장,부산진구,부전동,I101,일반 숙박,136,6216,2.187902187902188
20240930,부전시장,부산진구,부전동,I102,기타 숙박,16,6216,0.2574002574002574
20240930,부전시장,부산진구,부전동,I201,한식,723,6216,11.63127413127413
20240930,부전시장,부산진구,부전동,I202,중식,51,6216,0.8204633204633205
20240930,부전시장,부산진구,부전동,I203,일식,104,6216,1.673101673101673
20240930,부전시장,부산진구,부전동,I204,서양식,44,6216,0.7078507078507078
20240930,부전시장,부산진구,부전동,I205,동남아시아,14,6216,0.22522522522522523
20240930,부전시장,부산진구,부전동,I207,구내식당·뷔페,8,6216,0.1287001287001287
20240930,부전시장,부산진구,부전동,I210,기타 간이,234,6216,3.7644787644787643
20240930,부전시장,부산진구,부전동,I211,주점,637,6216,10.247747747747749
20240930,부전시장,부산진구,부전동,I212,비알코올 ,215,6216,3.4588159588159586
20240930,부전시장,부산진구,부전동,L102,부동산 서비스,199,6216,3.2014157014157014
20240930,부전시장,부산진구,부전동,M103,법무관련 ,34,6216,0.546975546975547
20240930,부전시장,부산진구,부전동,M104,회계·세무,90,6216,1.4478764478764479
20240930,부전시장,부산진구,부전동,M105,광고,73,6216,1.1743886743886744
20240930,부전시장,부산진구,부전동,M106,시장 조사,2,6216,0.032175032175032175
20240930,부전시장,부산진구,부전동,M107,본사·경영 컨설팅,84,6216,1.3513513513513513
20240930,부전시장,부산진구,부전동,M109,기술 서비스,54,6216,0.8687258687258688
20240930,부전시장,부산진구,부전동,M111,수의,3,6216,0.04826254826254826
20240930,부전시장,부산진구,부전동,M112,전문 디자인,24,6216,0.3861003861003861
20240930,부전시장,부산진구,부전동,M113,사진 촬영,50,6216,0.8043758043758044
20240930,부전시장,부산진구,부전동,M114,인쇄·제품제작,92,6216,1.4800514800514801
20240930,부전시장,부산진구,부전동,M115,기타 전문 과학,6,6216,0.09652509652509653
20240930,부전시장,부산진구,부전동,N101,시설관리,6,6216,0.09652509652509653
20240930,부전시장,부산진구,부전동,N102,청소·방제,17,6216,0.2734877734877735
20240930,부전시장,부산진구,부전동,N104,고용 알선,51,6216,0.8204633204633205
20240930,부전시장,부산진구,부전동,N105,여행사·보조,64,6216,1.0296010296010296
20240930,부전시장,부산진구,부전동,N107,사무 지원,14,6216,0.22522522522522523
20240930,부전시장,부산진구,부전동,N108,기타 사업 서비스,20,6216,0.32175032175032175
20240930,부전시장,부산진구,부전동,N109,운송장비 대여,3,6216,0.04826254826254826
20240930,부전시장,부산진구,부전동,N110,가정용품 대여,16,6216,0.2574002574002574
20240930,부전시장,부산진구,부전동,N111,산업용품 대여,10,6216,0.16087516087516088
20240930,부전시장,부산진구,부전동,P105,일반 교육,12,6216,0.19305019305019305
20240930,부전시장,부산진구,부전동,P106,기타 교육,141,6216,2.2683397683397684
20240930,부전시장,부산진구,부전동,P107,교육 지원,27,6216,0.4343629343629344
20240930,부전시장,부산진구,부전동,Q101,병원,8,6216,0.1287001287001287
20240930,부전시장,부산진구,부전동,Q102,의원,252,6216,4.054054054054054
20240930,부전시장,부산진구,부전동,Q104,기타 보건,6,6216,0.09652509652509653
20240930,부전시장,부산진구,부전동,R102,도서관·사적지,7,6216,0.11261261261261261
20240930,부전시장,부산진구,부전동,R103,스포츠 서비스,64,6216,1.0296010296010296
20240930,부전시장,부산진구,부전동,R104,유원지·오락,79,6216,1.270913770913771
20240930,부전시장,부산진구,부전동,S201,컴퓨터 수리,8,6216,0.1287001287001287
20240930,부전시장,부산진구,부전동,S202,통신장비 수리,11,6216,0.17696267696267695
20240930,부전시장,부산진구,부전동,S203,자동차 수리·세차,7,6216,0.11261261261261261
20240930,부전시장,부산진구,부전동,S204,모터사이클 수리,3,6216,0.04826254826254826
20240930,부전시장,부산진구,부전동,S205,가전제품 수리,17,6216,0.2734877734877735
20240930,부전시장,부산진구,부전동,S206,기타 가정용품 수리,38,6216,0.6113256113256114
20240930,부전시장,부산진구,부전동,S207,이용·미용,429,6216,6.901544401544402
20240930,부전시장,부산진구,부전동,S208,욕탕·신체관리,38,6216,0.6113256113256114
20240930,부전시장,부산진구,부전동,S209,세탁,11,6216,0.17696267696267695
20240930,부전시장,부산진구,부전동,S210,장례식장 ,2,6216,0.032175032175032175
20240930,부전시장,부산진구,부전동,S211,기타 개인,13,6216,0.20913770913770913
20240930,못골시장,남구,대연동,G202,자동차 부품 소매,15,4314,0.3477051460361613
20240930,못골시장,남구,대연동,G203,모터사이클 소매,2,4314,0.04636068613815485
20240930,못골시장,남구,대연동,G204,종합 소매,179,4314,4.149281409364859
20240930,못골시장,남구,대연동,G205,식료품 소매,93,4314,2.1557719054242
20240930,못골시장,남구,대연동,G206,음료 소매,2,4314,0.04636068613815485
20240930,못골시장,남구,대연동,G207,담배 소매,11,4314,0.25498377375985165
20240930,못골시장,남구,대연동,G208,가전·통신 소매,54,4314,1.2517385257301807
20240930,못골시장,남구,대연동,G209,섬유·의복·신발 소매,151,4314,3.5002318034306907
20240930,못골시장,남구,대연동,G210,철물·건설자재 소매,32,4314,0.7417709782104775
20240930,못골시장,남구,대연동,G211,가구 소매,6,4314,0.13908205841446453
20240930,못골시장,남구,대연동,G212,기타 생활용품 소매,19,4314,0.44042651831247104
20240930,못골시장,남구,대연동,G213,오락용품 소매,37,4314,0.8576726935558646
20240930,못골시장,남구,대연동,G214,연료 소매,20,4314,0.46360686138154844
20240930,못골시장,남구,대연동,G215,의약·화장품 소매,100,4314,2.3180343069077423
20240930,못골시장,남구,대연동,G216,안경·정밀기기 소매,22,4314,0.5099675475197033
20240930,못골시장,남구,대연동,G217,시계·귀금속 소매,9,4314,0.2086230876216968
20240930,못골시장,남구,대연동,G218,장식품 소매,9,4314,0.2086230876216968
